,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Oct 23, 2019",2019,10,23,7:30p,True,MEM,W,False,120,101,1,0,W 1
1,"Sat, Oct 26, 2019",2019,10,26,5:00p,False,MIL,W,True,131,126,2,0,W 2
2,"Sun, Oct 27, 2019",2019,10,27,7:00p,False,MIN,L,False,109,116,2,1,L 1
3,"Tue, Oct 29, 2019",2019,10,29,7:30p,True,ATL,W,False,112,97,3,1,W 1
4,"Thu, Oct 31, 2019",2019,10,31,7:00p,False,ATL,W,False,106,97,4,1,W 2
5,"Sun, Nov 3, 2019",2019,11,3,6:00p,True,HOU,W,False,129,100,5,1,W 3
6,"Tue, Nov 5, 2019",2019,11,5,9:00p,False,DEN,L,False,89,109,5,2,L 1
7,"Thu, Nov 7, 2019",2019,11,7,9:00p,False,PHO,W,False,124,108,6,2,W 1
8,"Fri, Nov 8, 2019",2019,11,8,10:30p,False,LAL,L,False,80,95,6,3,L 1
9,"Tue, Nov 12, 2019",2019,11,12,7:30p,True,DET,W,False,117,108,7,3,W 1
10,"Thu, Nov 14, 2019",2019,11,14,6:00p,False,CLE,W,False,108,97,8,3,W 2
11,"Sat, Nov 16, 2019",2019,11,16,8:00p,True,NOP,W,False,109,94,9,3,W 3
12,"Wed, Nov 20, 2019",2019,11,20,7:30p,True,CLE,W,False,124,100,10,3,W 4
13,"Fri, Nov 22, 2019",2019,11,22,8:00p,False,CHI,W,False,116,108,11,3,W 5
14,"Sat, Nov 23, 2019",2019,11,23,7:30p,False,PHI,L,False,86,113,11,4,L 1
15,"Mon, Nov 25, 2019",2019,11,25,7:30p,True,CHO,W,False,117,100,12,4,W 1
16,"Wed, Nov 27, 2019",2019,11,27,8:00p,False,HOU,L,False,108,117,12,5,L 1
17,"Fri, Nov 29, 2019",2019,11,29,8:00p,True,GSW,W,False,122,105,13,5,W 1
18,"Sun, Dec 1, 2019",2019,12,1,3:00p,False,BRK,W,False,109,106,14,5,W 2
19,"Tue, Dec 3, 2019",2019,12,3,7:30p,False,TOR,W,True,121,110,15,5,W 3
21,"Wed, Dec 4, 2019",2019,12,4,7:30p,False,BOS,L,False,93,112,15,6,L 1
22,"Fri, Dec 6, 2019",2019,12,6,8:00p,True,WAS,W,False,112,103,16,6,W 1
23,"Sun, Dec 8, 2019",2019,12,8,6:00p,True,CHI,W,True,110,105,17,6,W 2
24,"Tue, Dec 10, 2019",2019,12,10,8:00p,True,ATL,W,True,135,121,18,6,W 3
25,"Fri, Dec 13, 2019",2019,12,13,7:00p,True,LAL,L,False,110,113,18,7,L 1
26,"Sat, Dec 14, 2019",2019,12,14,8:30p,False,DAL,W,True,122,118,19,7,W 1
27,"Mon, Dec 16, 2019",2019,12,16,8:00p,False,MEM,L,False,111,118,19,8,L 1
28,"Wed, Dec 18, 2019",2019,12,18,7:00p,False,PHI,W,False,108,104,20,8,W 1
29,"Fri, Dec 20, 2019",2019,12,20,8:00p,True,NYK,W,False,129,114,21,8,W 2
30,"Mon, Dec 23, 2019",2019,12,23,7:30p,True,UTA,W,False,107,104,22,8,W 3
31,"Fri, Dec 27, 2019",2019,12,27,8:00p,True,IND,W,False,113,112,23,8,W 4
