,DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,GAME_SCORE,BPM
0,2018-12-30,25-096,OKC,AWAY,DAL,L (-2),1,15:41,.300,.300,0.0,7.5,3.5,0.0,3.0,0.0,16.7,16.2,51,104,-1.0,-11.2
