,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Tue, Aug 18, 2020",2020,8,18,6:30p,True,OKC,W,False,123,108,1,0,W 1
1,"Thu, Aug 20, 2020",2020,8,20,3:30p,True,OKC,W,False,111,98,2,0,W 2
2,"Sat, Aug 22, 2020",2020,8,22,6:00p,False,OKC,L,True,107,119,2,1,L 1
3,"Mon, Aug 24, 2020",2020,8,24,4:00p,False,OKC,L,False,114,117,2,2,L 2
4,"Sat, Aug 29, 2020",2020,8,29,6:30p,True,OKC,W,False,114,80,3,2,W 1
5,"Mon, Aug 31, 2020",2020,8,31,9:00p,False,OKC,L,False,100,104,3,3,L 1
6,"Wed, Sep 2, 2020",2020,9,2,9:00p,True,OKC,W,False,104,102,4,3,W 1
8,"Fri, Sep 4, 2020",2020,9,4,9:00p,False,LAL,W,False,112,97,5,3,W 2
9,"Sun, Sep 6, 2020",2020,9,6,8:30p,False,LAL,L,False,109,117,5,4,L 1
10,"Tue, Sep 8, 2020",2020,9,8,9:00p,True,LAL,L,False,102,112,5,5,L 2
11,"Thu, Sep 10, 2020",2020,9,10,7:00p,True,LAL,L,False,100,110,5,6,L 3
12,"Sat, Sep 12, 2020",2020,9,12,8:00p,False,LAL,L,False,96,119,5,7,L 4
