,TEAM,PLAYOFF_WINS
0,SAS_2014,16.0
1,LAC_2014,6.0
2,MIA_2014,13.0
3,WAS_2014,6.0
4,HOU_2014,2.0
5,ATL_2014,3.0
6,IND_2014,10.0
7,OKC_2014,10.0
8,BRK_2014,5.0
9,TOR_2014,3.0
10,DAL_2014,3.0
11,GSW_2014,3.0
12,CHI_2014,1.0
13,MEM_2014,3.0
14,POR_2014,5.0
15,CHO_2014,0.0
