,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Tue, Oct 22, 2019",2019,10,22,8:00p,False,TOR,L,True,122,130,0,1,L 1
1,"Fri, Oct 25, 2019",2019,10,25,8:00p,True,DAL,L,False,116,123,0,2,L 2
2,"Sat, Oct 26, 2019",2019,10,26,8:00p,False,HOU,L,False,123,126,0,3,L 3
3,"Mon, Oct 28, 2019",2019,10,28,8:00p,True,GSW,L,False,123,134,0,4,L 4
4,"Thu, Oct 31, 2019",2019,10,31,9:30p,True,DEN,W,False,122,107,1,4,W 1
5,"Sat, Nov 2, 2019",2019,11,2,5:00p,False,OKC,L,False,104,115,1,5,L 1
6,"Mon, Nov 4, 2019",2019,11,4,7:30p,False,BRK,L,False,125,135,1,6,L 2
7,"Fri, Nov 8, 2019",2019,11,8,8:00p,True,TOR,L,False,104,122,1,7,L 3
8,"Sat, Nov 9, 2019",2019,11,9,7:00p,False,CHO,W,False,115,110,2,7,W 1
9,"Mon, Nov 11, 2019",2019,11,11,8:00p,True,HOU,L,False,116,122,2,8,L 1
10,"Thu, Nov 14, 2019",2019,11,14,8:00p,True,LAC,W,False,132,127,3,8,W 1
11,"Sat, Nov 16, 2019",2019,11,16,8:00p,False,MIA,L,False,94,109,3,9,L 1
12,"Sun, Nov 17, 2019",2019,11,17,7:00p,True,GSW,W,False,108,100,4,9,W 1
13,"Tue, Nov 19, 2019",2019,11,19,8:00p,True,POR,W,False,115,104,5,9,W 2
14,"Thu, Nov 21, 2019",2019,11,21,10:30p,False,PHO,W,False,124,121,6,9,W 3
15,"Sat, Nov 23, 2019",2019,11,23,9:00p,False,UTA,L,False,120,128,6,10,L 1
16,"Sun, Nov 24, 2019",2019,11,24,9:00p,False,LAC,L,False,109,134,6,11,L 2
17,"Wed, Nov 27, 2019",2019,11,27,9:30p,True,LAL,L,False,110,114,6,12,L 3
18,"Fri, Nov 29, 2019",2019,11,29,8:00p,False,OKC,L,False,104,109,6,13,L 4
19,"Sun, Dec 1, 2019",2019,12,1,5:00p,True,OKC,L,False,104,107,6,14,L 5
21,"Tue, Dec 3, 2019",2019,12,3,7:30p,True,DAL,L,False,97,118,6,15,L 6
22,"Thu, Dec 5, 2019",2019,12,5,8:00p,True,PHO,L,True,132,139,6,16,L 7
23,"Sat, Dec 7, 2019",2019,12,7,2:00p,False,DAL,L,False,84,130,6,17,L 8
24,"Mon, Dec 9, 2019",2019,12,9,8:00p,True,DET,L,False,103,105,6,18,L 9
25,"Wed, Dec 11, 2019",2019,12,11,9:30p,False,MIL,L,False,112,127,6,19,L 10
26,"Fri, Dec 13, 2019",2019,12,13,7:00p,False,PHI,L,False,109,116,6,20,L 11
27,"Sun, Dec 15, 2019",2019,12,15,3:30p,True,ORL,L,False,119,130,6,21,L 12
28,"Tue, Dec 17, 2019",2019,12,17,8:00p,True,BRK,L,True,101,108,6,22,L 13
29,"Wed, Dec 18, 2019",2019,12,18,8:00p,False,MIN,W,False,107,99,7,22,W 1
30,"Fri, Dec 20, 2019",2019,12,20,10:30p,False,GSW,L,False,102,106,7,23,L 1
31,"Mon, Dec 23, 2019",2019,12,23,10:00p,False,POR,W,False,102,94,8,23,W 1
32,"Wed, Dec 25, 2019",2019,12,25,10:30p,False,DEN,W,False,112,100,9,23,W 2
33,"Sat, Dec 28, 2019",2019,12,28,7:00p,True,IND,W,False,120,98,10,23,W 3
34,"Sun, Dec 29, 2019",2019,12,29,8:00p,True,HOU,W,False,127,112,11,23,W 4
35,"Fri, Jan 3, 2020",2020,1,3,10:30p,False,LAL,L,False,113,123,11,24,L 1
36,"Sat, Jan 4, 2020",2020,1,4,10:00p,False,SAC,W,False,117,115,12,24,W 1
37,"Mon, Jan 6, 2020",2020,1,6,8:00p,True,UTA,L,False,126,128,12,25,L 1
38,"Wed, Jan 8, 2020",2020,1,8,8:00p,True,CHI,W,False,123,108,13,25,W 1
39,"Fri, Jan 10, 2020",2020,1,10,7:15p,False,NYK,W,False,123,111,14,25,W 2
40,"Sat, Jan 11, 2020",2020,1,11,7:00p,False,BOS,L,False,105,140,14,26,L 1
42,"Mon, Jan 13, 2020",2020,1,13,7:00p,False,DET,W,True,117,110,15,26,W 1
43,"Thu, Jan 16, 2020",2020,1,16,8:00p,True,UTA,W,True,138,132,16,26,W 2
