,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Thu, Oct 20, 2022",2022,10,20,7:30p,False,PHI,W,False,90,88,1,0,W 1
1,"Sat, Oct 22, 2022",2022,10,22,8:00p,True,HOU,W,False,125,105,2,0,W 2
2,"Wed, Oct 26, 2022",2022,10,26,7:30p,True,BRK,W,False,110,99,3,0,W 3
3,"Fri, Oct 28, 2022",2022,10,28,8:00p,True,NYK,W,False,119,108,4,0,W 4
4,"Sat, Oct 29, 2022",2022,10,29,8:00p,True,ATL,W,False,123,115,5,0,W 5
5,"Mon, Oct 31, 2022",2022,10,31,8:00p,True,DET,W,False,110,108,6,0,W 6
6,"Wed, Nov 2, 2022",2022,11,2,8:00p,True,DET,W,False,116,91,7,0,W 7
7,"Fri, Nov 4, 2022",2022,11,4,10:00p,False,MIN,W,False,115,102,8,0,W 8
8,"Sat, Nov 5, 2022",2022,11,5,8:00p,True,OKC,W,False,108,94,9,0,W 9
9,"Mon, Nov 7, 2022",2022,11,7,8:15p,False,ATL,L,False,98,117,9,1,L 1
10,"Wed, Nov 9, 2022",2022,11,9,8:00p,False,OKC,W,True,136,132,10,1,W 1
11,"Fri, Nov 11, 2022",2022,11,11,8:00p,False,SAS,L,False,93,111,10,2,L 1
12,"Mon, Nov 14, 2022",2022,11,14,8:00p,True,ATL,L,False,106,121,10,3,L 2
13,"Wed, Nov 16, 2022",2022,11,16,8:00p,True,CLE,W,False,113,98,11,3,W 1
14,"Fri, Nov 18, 2022",2022,11,18,7:30p,False,PHI,L,False,102,110,11,4,L 1
15,"Mon, Nov 21, 2022",2022,11,21,8:00p,True,POR,W,False,119,111,12,4,W 1
16,"Wed, Nov 23, 2022",2022,11,23,8:00p,True,CHI,L,False,113,118,12,5,L 1
17,"Fri, Nov 25, 2022",2022,11,25,8:00p,True,CLE,W,False,117,102,13,5,W 1
18,"Sun, Nov 27, 2022",2022,11,27,8:00p,True,DAL,W,False,124,115,14,5,W 2
