,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Tue, Aug 18, 2020",2020,8,18,4:00p,False,IND,W,False,113,101,1,0,W 1
1,"Thu, Aug 20, 2020",2020,8,20,1:00p,False,IND,W,False,109,100,2,0,W 2
2,"Sat, Aug 22, 2020",2020,8,22,3:30p,True,IND,W,False,124,115,3,0,W 3
3,"Mon, Aug 24, 2020",2020,8,24,6:30p,True,IND,W,False,99,87,4,0,W 4
5,"Mon, Aug 31, 2020",2020,8,31,6:30p,False,MIL,W,False,115,104,5,0,W 5
6,"Wed, Sep 2, 2020",2020,9,2,6:30p,False,MIL,W,False,116,114,6,0,W 6
7,"Fri, Sep 4, 2020",2020,9,4,6:30p,True,MIL,W,False,115,100,7,0,W 7
8,"Sun, Sep 6, 2020",2020,9,6,3:30p,True,MIL,L,True,115,118,7,1,L 1
9,"Tue, Sep 8, 2020",2020,9,8,6:30p,False,MIL,W,False,103,94,8,1,W 1
11,"Tue, Sep 15, 2020",2020,9,15,6:30p,False,BOS,W,True,117,114,9,1,W 2
12,"Thu, Sep 17, 2020",2020,9,17,7:00p,False,BOS,W,False,106,101,10,1,W 3
13,"Sat, Sep 19, 2020",2020,9,19,8:30p,True,BOS,L,False,106,117,10,2,L 1
14,"Wed, Sep 23, 2020",2020,9,23,8:30p,True,BOS,W,False,112,109,11,2,W 1
15,"Fri, Sep 25, 2020",2020,9,25,8:30p,False,BOS,L,False,108,121,11,3,L 1
16,"Sun, Sep 27, 2020",2020,9,27,7:30p,True,BOS,W,False,125,113,12,3,W 1
18,"Wed, Sep 30, 2020",2020,9,30,9:00p,False,LAL,L,False,98,116,12,4,L 1
19,"Fri, Oct 2, 2020",2020,10,2,9:00p,False,LAL,L,False,114,124,12,5,L 2
20,"Sun, Oct 4, 2020",2020,10,4,7:30p,True,LAL,W,False,115,104,13,5,W 1
21,"Tue, Oct 6, 2020",2020,10,6,9:00p,True,LAL,L,False,96,102,13,6,L 1
22,"Fri, Oct 9, 2020",2020,10,9,9:00p,False,LAL,W,False,111,108,14,6,W 1
23,"Sun, Oct 11, 2020",2020,10,11,7:30p,True,LAL,L,False,93,106,14,7,L 1
