,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Sat, Apr 18, 2015",2015,4,18,3:30p,True,NOP,W,False,106,99,1,0,W 1
1,"Mon, Apr 20, 2015",2015,4,20,10:30p,True,NOP,W,False,97,87,2,0,W 2
2,"Thu, Apr 23, 2015",2015,4,23,9:30p,False,NOP,W,True,123,119,3,0,W 3
3,"Sat, Apr 25, 2015",2015,4,25,8:00p,False,NOP,W,False,109,98,4,0,W 4
5,"Sun, May 3, 2015",2015,5,3,3:30p,True,MEM,W,False,101,86,5,0,W 5
6,"Tue, May 5, 2015",2015,5,5,10:30p,True,MEM,L,False,90,97,5,1,L 1
7,"Sat, May 9, 2015",2015,5,9,8:00p,False,MEM,L,False,89,99,5,2,L 2
8,"Mon, May 11, 2015",2015,5,11,9:30p,False,MEM,W,False,101,84,6,2,W 1
9,"Wed, May 13, 2015",2015,5,13,10:30p,True,MEM,W,False,98,78,7,2,W 2
10,"Fri, May 15, 2015",2015,5,15,9:30p,False,MEM,W,False,108,95,8,2,W 3
12,"Tue, May 19, 2015",2015,5,19,9:00p,True,HOU,W,False,110,106,9,2,W 4
13,"Thu, May 21, 2015",2015,5,21,9:00p,True,HOU,W,False,99,98,10,2,W 5
14,"Sat, May 23, 2015",2015,5,23,9:00p,False,HOU,W,False,115,80,11,2,W 6
15,"Mon, May 25, 2015",2015,5,25,9:00p,False,HOU,L,False,115,128,11,3,L 1
16,"Wed, May 27, 2015",2015,5,27,9:00p,True,HOU,W,False,104,90,12,3,W 1
18,"Thu, Jun 4, 2015",2015,6,4,9:00p,True,CLE,W,True,108,100,13,3,W 2
19,"Sun, Jun 7, 2015",2015,6,7,8:00p,True,CLE,L,True,93,95,13,4,L 1
20,"Tue, Jun 9, 2015",2015,6,9,9:00p,False,CLE,L,False,91,96,13,5,L 2
21,"Thu, Jun 11, 2015",2015,6,11,9:00p,False,CLE,W,False,103,82,14,5,W 1
22,"Sun, Jun 14, 2015",2015,6,14,8:00p,True,CLE,W,False,104,91,15,5,W 2
23,"Tue, Jun 16, 2015",2015,6,16,9:00p,False,CLE,W,False,105,97,16,5,W 3
