,TEAM,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Attend./G,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,opp_G,opp_MP,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF,opp_PTS
0,SAS_2001,29.5,58.0,24.0,63,19,7.76,0.16,7.92,106.6,98.0,8.6,89.6,0.374,0.175,0.541,0.496,13.6,27.1,0.267,0.444,12.9,73.7,0.182,22273,82,19780,41.0,89.5,0.458,7.4,19.5,0.379,33.6,70.0,0.48,19.4,24.7,0.787,12.8,32.9,45.8,24.3,8.8,5.1,14.8,25.4,108.8,82,19805,36.3,83.6,0.435,4.3,12.2,0.349,32.1,71.4,0.449,21.1,27.7,0.761,11.7,33.7,45.4,21.5,8.9,5.4,18.6,23.7,98.0
1,SAC_2001,27.1,55.0,27.0,57,25,5.82,0.25,6.07,105.6,99.6,6.0,94.4,0.298,0.194,0.529,0.484,13.4,27.2,0.23,0.46,14.5,70.7,0.181,17317,82,19905,40.9,87.9,0.465,5.8,16.8,0.344,35.1,71.1,0.494,20.9,30.7,0.683,14.3,33.9,48.2,24.8,7.4,6.4,15.6,24.6,108.4,82,19830,38.3,91.5,0.419,4.6,14.1,0.329,33.7,77.4,0.435,16.7,22.5,0.741,13.1,32.9,45.9,21.8,8.1,5.8,15.0,26.3,98.0
2,UTA_2001,32.0,53.0,29.0,55,27,4.7,0.31,5.0,107.6,102.4,5.2,89.8,0.363,0.135,0.546,0.497,15.1,30.2,0.273,0.473,15.6,73.2,0.301,19322,82,19780,40.0,85.0,0.471,4.4,11.5,0.381,35.6,73.5,0.485,23.2,30.8,0.752,12.7,32.2,45.0,28.5,8.9,6.3,17.5,28.5,107.6,82,19905,35.7,85.7,0.417,6.2,17.6,0.352,29.5,68.1,0.434,20.6,28.0,0.733,12.1,33.6,45.8,21.9,8.3,4.7,16.9,24.4,98.2
3,PHI_2001,28.2,56.0,26.0,54,28,4.28,-0.65,3.64,103.6,98.9,4.7,90.6,0.351,0.124,0.518,0.468,14.7,31.2,0.262,0.46,14.5,72.5,0.186,19651,82,19805,40.1,87.3,0.459,6.7,17.6,0.381,33.4,69.7,0.479,20.2,25.4,0.794,10.8,33.4,44.2,22.6,8.0,6.4,14.8,24.8,107.1,82,19880,37.4,86.8,0.431,5.0,15.1,0.331,32.5,71.7,0.452,18.6,25.2,0.737,12.7,35.0,47.7,19.7,8.3,5.9,17.7,25.3,98.5
4,POR_2001,30.1,50.0,32.0,53,29,4.2,0.33,4.52,106.5,101.8,4.7,89.1,0.296,0.165,0.539,0.497,14.8,30.0,0.225,0.47,14.3,72.4,0.223,20277,82,19830,39.4,86.9,0.453,6.7,18.9,0.357,32.7,68.0,0.48,21.2,27.9,0.758,12.3,33.8,46.1,21.6,7.9,4.8,16.1,22.2,106.7,82,19855,38.3,89.4,0.429,5.7,16.7,0.342,32.6,72.7,0.448,16.6,22.1,0.749,13.1,31.6,44.7,23.6,9.0,6.1,16.8,25.9,98.9
5,DAL_2001,26.6,53.0,29.0,53,29,4.28,0.32,4.61,107.1,102.6,4.5,93.2,0.291,0.202,0.544,0.498,13.1,24.1,0.231,0.467,14.2,70.7,0.244,16591,82,19830,39.0,84.6,0.461,6.0,14.8,0.407,33.0,69.8,0.472,22.6,31.6,0.715,12.2,36.6,48.8,24.0,7.7,7.8,15.5,21.0,106.6,82,19880,37.4,87.8,0.426,5.3,14.6,0.36,32.1,73.2,0.439,19.5,25.8,0.756,12.0,32.9,44.9,23.6,8.3,5.1,16.3,23.9,99.5
6,MIL_2001,28.2,52.0,30.0,52,30,3.88,-0.74,3.14,108.8,104.6,4.2,92.1,0.276,0.218,0.542,0.499,12.8,28.1,0.217,0.473,14.4,71.1,0.253,16662,82,19780,40.9,87.3,0.468,5.0,14.4,0.349,35.9,73.0,0.492,19.7,25.8,0.762,13.1,33.8,46.8,26.7,9.1,5.7,17.1,23.8,106.5,82,20080,39.1,90.4,0.432,5.1,14.3,0.355,34.0,76.1,0.447,16.3,21.8,0.749,14.2,33.5,47.7,23.0,8.4,6.0,16.9,22.4,99.6
7,LAL_2001,29.2,56.0,26.0,51,31,3.38,0.37,3.74,108.4,104.8,3.6,91.7,0.349,0.191,0.535,0.498,13.3,31.1,0.238,0.468,12.2,72.5,0.234,18935,82,19955,40.3,92.2,0.437,5.7,15.4,0.369,34.6,76.8,0.451,19.6,26.2,0.747,14.8,33.4,48.2,26.5,7.9,6.9,14.3,23.1,105.9,82,19855,38.0,87.4,0.434,5.5,15.7,0.348,32.5,71.7,0.453,20.4,27.7,0.736,12.9,34.1,47.0,23.7,8.5,5.1,16.3,26.3,101.8
8,NYK_2001,29.8,48.0,34.0,50,32,2.63,-0.65,1.98,101.2,98.2,3.0,86.7,0.279,0.18,0.523,0.476,14.6,24.2,0.222,0.453,14.7,74.3,0.24,19763,82,20080,39.7,88.2,0.449,6.1,17.1,0.354,33.6,71.1,0.472,20.3,26.3,0.771,12.5,34.2,46.7,23.4,10.0,5.5,15.5,20.2,105.6,82,19780,38.4,87.6,0.438,5.5,15.0,0.368,32.8,72.6,0.452,19.5,26.3,0.744,12.9,30.5,43.3,23.8,8.8,4.4,16.6,23.7,101.8
9,MIA_2001,30.9,50.0,32.0,48,34,2.29,-0.57,1.73,101.1,98.5,2.6,87.1,0.299,0.221,0.515,0.469,13.7,24.3,0.227,0.46,15.3,72.7,0.214,16541,82,19805,40.1,88.0,0.456,6.2,15.5,0.399,33.9,72.5,0.468,19.2,26.3,0.732,13.2,32.1,45.3,23.7,8.7,5.4,16.6,22.9,105.6,82,19955,36.5,83.9,0.435,4.7,13.7,0.346,31.8,70.2,0.453,24.3,33.1,0.735,13.7,33.7,47.4,23.1,9.0,5.7,18.2,25.1,102.1
10,TOR_2001,29.9,47.0,35.0,48,34,2.26,-0.57,1.69,105.9,103.4,2.5,90.9,0.285,0.167,0.51,0.468,12.1,30.8,0.213,0.476,13.3,73.2,0.212,19348,82,19830,41.5,90.5,0.458,4.2,11.9,0.357,37.2,78.7,0.473,18.0,22.9,0.785,13.2,32.6,45.8,27.5,9.0,6.0,15.0,25.0,105.2,82,19980,38.0,89.8,0.423,5.1,15.1,0.336,32.9,74.7,0.441,21.1,27.9,0.758,14.0,33.5,47.5,22.8,7.9,5.2,15.0,25.3,102.2
11,HOU_2001,26.7,45.0,37.0,48,34,2.29,0.42,2.71,106.7,104.2,2.5,90.4,0.321,0.217,0.538,0.492,14.0,27.5,0.244,0.475,12.6,71.9,0.206,12648,82,19780,39.0,90.1,0.433,6.7,18.9,0.355,32.3,71.2,0.454,19.0,25.7,0.737,13.7,33.8,47.5,25.8,7.2,7.0,14.9,23.8,103.7,82,19780,36.1,82.1,0.439,5.5,16.1,0.343,30.5,66.0,0.462,24.7,32.3,0.765,11.8,29.5,41.3,21.1,9.4,6.1,17.8,27.1,102.4
12,CHO_2001,28.2,46.0,36.0,48,34,2.1,-0.65,1.45,101.8,99.5,2.3,89.4,0.33,0.151,0.506,0.457,13.7,29.8,0.246,0.456,14.1,74.5,0.222,15010,82,19855,38.7,86.6,0.447,3.5,10.7,0.326,35.2,75.8,0.464,22.6,30.4,0.745,14.3,34.7,49.0,22.6,9.2,5.4,17.2,22.3,103.6,82,19805,38.2,87.0,0.439,5.0,14.8,0.334,33.2,72.2,0.46,21.2,29.0,0.731,13.9,34.1,48.0,23.1,8.1,4.9,16.6,24.0,102.6
13,PHO_2001,28.6,51.0,31.0,48,34,2.21,0.42,2.63,100.3,98.0,2.3,93.1,0.292,0.156,0.506,0.46,14.1,27.3,0.221,0.46,16.3,73.7,0.252,17990,82,19955,38.9,88.7,0.438,6.3,17.4,0.364,32.6,71.4,0.456,19.1,26.7,0.714,13.8,31.6,45.4,23.3,8.7,6.2,16.1,26.7,103.2,82,19955,39.8,88.9,0.447,5.0,13.8,0.363,34.8,75.1,0.463,18.8,25.0,0.754,12.2,33.2,45.5,22.4,7.4,5.8,15.3,23.7,103.4
14,MIN_2001,27.4,47.0,35.0,45,37,1.35,0.46,1.81,105.2,103.7,1.5,91.8,0.253,0.131,0.523,0.482,13.0,28.6,0.199,0.478,14.2,71.9,0.238,17497,82,19980,38.0,86.4,0.44,5.3,15.6,0.342,32.7,70.8,0.461,20.7,27.0,0.766,12.4,34.9,47.2,23.7,7.6,6.5,16.7,25.9,102.0,82,19830,39.2,86.8,0.452,4.6,13.1,0.351,34.6,73.7,0.47,20.7,28.5,0.724,12.7,33.0,45.8,24.2,7.7,4.7,16.4,21.8,103.7
15,ORL_2001,26.0,43.0,39.0,44,38,0.99,-0.6,0.39,103.2,102.1,1.1,93.2,0.301,0.196,0.513,0.474,13.8,29.1,0.215,0.464,15.6,69.8,0.29,14757,82,19880,37.8,87.8,0.431,4.6,13.3,0.346,33.2,74.5,0.446,21.6,29.0,0.745,13.9,35.2,49.2,25.7,9.0,6.1,16.0,23.7,101.8,82,19830,38.4,83.6,0.459,5.6,15.3,0.368,32.8,68.3,0.48,21.4,28.5,0.75,11.6,34.6,46.3,24.6,8.5,5.8,18.3,24.9,103.7
16,SEA_2001,27.9,44.0,38.0,41,41,0.02,0.52,0.55,105.6,105.6,0.0,91.6,0.299,0.176,0.53,0.491,14.3,29.1,0.219,0.488,13.9,69.8,0.199,15630,82,19830,36.3,84.8,0.428,7.7,21.3,0.363,28.5,63.4,0.45,21.2,28.6,0.74,11.7,30.9,42.7,22.3,10.1,4.4,16.8,25.5,101.4,82,19830,40.4,90.1,0.449,4.8,13.6,0.354,35.6,76.6,0.465,18.5,24.9,0.744,13.2,32.4,45.6,23.2,8.1,5.4,14.6,23.7,104.2
17,IND_2001,27.7,41.0,41.0,40,42,-0.2,-0.57,-0.77,102.0,102.2,-0.2,89.4,0.312,0.18,0.519,0.471,14.5,27.0,0.239,0.452,12.8,71.4,0.235,17849,82,20030,38.7,86.4,0.448,4.8,14.2,0.339,33.9,72.2,0.469,19.1,27.5,0.693,12.9,34.2,47.1,21.2,6.5,6.9,17.3,23.7,101.3,82,19730,38.7,87.4,0.442,5.2,14.3,0.367,33.4,73.1,0.457,21.8,28.5,0.765,13.6,33.5,47.1,23.0,9.2,6.8,16.0,22.4,104.3
18,DET_2001,27.1,32.0,50.0,36,46,-1.7,-0.39,-2.08,100.0,101.8,-1.8,94.7,0.325,0.162,0.498,0.453,14.2,29.3,0.234,0.466,14.0,72.2,0.233,14813,82,19905,38.3,86.2,0.444,5.4,15.5,0.351,32.9,70.7,0.465,19.1,24.0,0.796,10.8,35.1,45.9,21.1,7.6,4.8,16.5,25.9,101.2,82,20030,40.0,90.9,0.44,4.7,14.4,0.329,35.3,76.5,0.461,19.7,26.5,0.743,13.9,32.6,46.5,23.9,8.5,5.5,14.0,24.0,104.5
19,BOS_2001,25.9,36.0,46.0,35,47,-2.13,-0.26,-2.4,101.4,103.7,-2.3,92.6,0.338,0.252,0.521,0.473,14.7,25.3,0.25,0.493,16.0,72.7,0.256,15346,82,19880,37.4,86.8,0.43,6.6,19.2,0.345,30.7,67.6,0.455,19.7,26.0,0.759,11.3,33.8,45.0,22.6,8.8,4.2,15.6,23.9,101.1,82,19780,38.3,87.3,0.439,5.8,16.4,0.352,32.6,70.8,0.46,22.1,28.8,0.768,13.4,32.8,46.1,24.8,7.8,4.6,16.8,23.4,104.6
20,DEN_2001,27.9,40.0,42.0,34,48,-2.46,0.64,-1.83,103.7,106.3,-2.6,92.6,0.286,0.21,0.511,0.47,12.8,28.3,0.211,0.476,12.1,71.8,0.223,15105,82,19680,37.3,84.9,0.439,3.6,11.2,0.324,33.7,73.8,0.456,22.4,29.5,0.759,13.4,31.2,44.6,21.7,8.3,5.0,18.3,25.2,100.6,82,19905,39.2,89.6,0.438,5.4,15.3,0.354,33.8,74.2,0.455,21.0,27.8,0.754,12.9,31.6,44.5,21.8,8.1,4.3,14.1,26.3,104.8
21,LAC_2001,24.3,31.0,51.0,32,50,-2.89,0.66,-2.23,101.3,104.5,-3.2,89.6,0.319,0.164,0.514,0.476,14.9,28.3,0.221,0.466,12.0,71.1,0.217,14673,82,19805,38.3,87.9,0.436,4.3,13.7,0.315,34.0,74.2,0.458,19.4,25.7,0.755,12.6,32.9,45.5,24.8,10.1,5.6,16.3,24.3,100.3,82,19830,38.8,87.3,0.445,5.6,15.3,0.365,33.2,72.0,0.462,21.7,28.2,0.768,13.1,31.8,45.0,24.9,9.2,7.2,16.3,24.0,104.9
22,CLE_2001,26.9,30.0,52.0,28,54,-4.24,-0.23,-4.48,100.3,104.9,-4.6,91.2,0.312,0.101,0.509,0.459,15.4,29.7,0.239,0.477,14.1,71.1,0.248,15873,82,19830,38.3,86.7,0.442,2.9,8.7,0.334,35.4,77.9,0.455,20.7,27.1,0.765,13.5,32.4,45.8,22.7,8.5,5.8,17.9,25.3,100.3,82,19730,38.9,85.5,0.455,5.7,15.7,0.36,33.2,69.7,0.477,22.0,29.6,0.746,13.3,34.7,48.0,24.4,8.2,6.9,17.3,23.9,105.5
23,NJN_2001,27.5,26.0,56.0,26,56,-5.05,-0.25,-5.3,100.0,105.5,-5.5,91.8,0.328,0.165,0.504,0.452,13.9,25.7,0.249,0.488,14.9,70.0,0.258,13575,82,19730,36.8,86.8,0.425,4.8,14.4,0.333,32.1,72.4,0.443,21.6,28.4,0.759,12.0,31.0,43.0,21.2,8.6,5.4,16.0,26.3,100.0,82,19805,40.7,89.8,0.453,6.2,17.9,0.349,34.5,71.9,0.48,17.9,24.1,0.742,13.8,32.2,46.0,25.9,8.6,6.7,16.3,24.0,105.6
24,ATL_2001,26.1,25.0,57.0,26,56,-5.21,-0.34,-5.55,98.7,104.3,-5.6,91.9,0.272,0.14,0.5,0.456,15.5,28.9,0.206,0.472,13.8,70.8,0.249,13667,82,19855,37.2,87.8,0.424,5.0,14.2,0.35,32.3,73.6,0.439,20.5,28.5,0.721,14.1,33.5,47.6,20.8,7.8,5.7,16.6,24.9,100.0,82,19780,41.6,89.9,0.463,5.1,14.2,0.362,36.4,75.7,0.482,17.4,23.8,0.732,13.9,33.5,47.5,25.6,9.4,6.3,16.1,23.4,105.8
