,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Sat, Apr 14, 2018",2018,4,14,5:30p,True,WAS,W,False,114,106,1,0,W 1
1,"Tue, Apr 17, 2018",2018,4,17,7:00p,True,WAS,W,False,130,119,2,0,W 2
2,"Fri, Apr 20, 2018",2018,4,20,8:00p,False,WAS,L,False,103,122,2,1,L 1
3,"Sun, Apr 22, 2018",2018,4,22,6:00p,False,WAS,L,False,98,106,2,2,L 2
4,"Wed, Apr 25, 2018",2018,4,25,7:00p,True,WAS,W,False,108,98,3,2,W 1
5,"Fri, Apr 27, 2018",2018,4,27,7:00p,False,WAS,W,False,102,92,4,2,W 2
7,"Tue, May 1, 2018",2018,5,1,8:00p,True,CLE,L,True,112,113,4,3,L 1
8,"Thu, May 3, 2018",2018,5,3,6:00p,True,CLE,L,False,110,128,4,4,L 2
9,"Sat, May 5, 2018",2018,5,5,8:30p,False,CLE,L,False,103,105,4,5,L 3
10,"Mon, May 7, 2018",2018,5,7,8:30p,False,CLE,L,False,93,128,4,6,L 4
