,TEAM,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Attend./G,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,opp_G,opp_MP,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF,opp_PTS
10,GSW_1991,26.5,44.0,38.0,45,37,1.63,0.09,1.72,111.9,110.3,1.6,103.6,0.376,0.109,0.559,0.504,13.7,31.0,0.294,0.497,15.2,64.1,0.289,,82,19780,40.9,83.3,0.492,1.9,5.8,0.323,39.1,77.4,0.504,24.9,31.5,0.789,11.0,31.5,42.6,28.2,8.3,5.7,16.6,22.9,108.6,82,19855,41.4,85.2,0.486,2.4,7.2,0.329,39.0,78.0,0.5,22.1,29.1,0.759,13.9,29.1,43.0,25.4,8.9,5.8,19.3,24.0,107.2
11,SEA_1991,26.2,41.0,41.0,44,38,1.23,0.08,1.31,109.7,108.5,1.2,96.2,0.301,0.06,0.542,0.501,14.8,36.3,0.226,0.503,16.0,66.3,0.277,,82,19805,42.1,90.6,0.465,1.7,5.8,0.298,40.4,84.8,0.476,22.2,29.2,0.763,15.9,32.3,48.2,24.1,6.4,4.8,15.6,24.6,108.2,82,19955,43.2,90.7,0.476,2.3,6.9,0.336,40.9,83.8,0.488,18.6,24.1,0.773,14.2,29.6,43.8,25.3,9.2,4.7,15.7,23.0,107.3
12,ATL_1991,29.0,43.0,39.0,43,39,0.77,-0.05,0.72,110.9,110.1,0.8,98.6,0.352,0.116,0.54,0.482,12.9,33.1,0.282,0.509,13.7,69.1,0.22,,82,20080,41.1,86.5,0.475,2.4,7.7,0.316,38.6,78.8,0.491,23.3,29.5,0.79,12.3,31.2,43.5,22.8,8.5,6.0,15.4,20.3,107.9,82,19830,41.1,87.9,0.468,1.7,5.4,0.308,39.5,82.5,0.479,23.5,30.4,0.773,15.7,30.8,46.5,21.2,10.1,6.6,17.7,23.1,107.4
13,NYK_1991,28.1,39.0,43.0,40,42,-0.23,-0.2,-0.43,107.1,107.3,-0.2,95.0,0.315,0.082,0.544,0.498,15.1,31.1,0.242,0.489,13.4,68.5,0.205,,82,19830,41.9,85.8,0.488,1.0,3.6,0.273,40.9,82.2,0.497,23.1,30.2,0.766,13.9,32.6,46.5,26.3,8.2,7.0,17.7,23.3,107.8,82,19855,42.1,90.2,0.466,2.1,6.9,0.299,40.0,83.3,0.48,21.8,28.4,0.771,15.3,30.6,45.9,23.1,9.0,6.1,15.5,22.0,108.1
14,PHI_1991,28.4,44.0,38.0,41,41,-0.18,-0.21,-0.39,107.9,108.1,-0.2,95.7,0.342,0.089,0.542,0.489,13.4,28.1,0.27,0.489,12.5,68.3,0.187,,82,19855,41.8,89.4,0.467,3.9,12.1,0.32,37.9,77.3,0.49,20.0,27.0,0.741,15.6,30.8,46.4,23.4,9.8,5.0,17.2,23.0,107.4,82,20080,44.2,92.8,0.476,2.4,8.2,0.297,41.7,84.6,0.493,17.3,22.4,0.774,14.4,31.5,45.9,27.7,8.6,4.9,14.7,23.3,108.1
15,IND_1991,26.4,41.0,41.0,40,42,-0.39,0.02,-0.37,111.7,112.1,-0.4,99.4,0.354,0.107,0.566,0.511,14.4,30.6,0.287,0.503,13.1,66.4,0.254,,82,19955,41.9,86.4,0.485,2.3,7.1,0.332,39.6,79.3,0.499,20.9,27.2,0.77,13.3,30.9,44.2,27.5,8.1,5.3,17.5,22.3,107.1,82,19780,40.8,85.2,0.478,2.1,6.3,0.337,38.6,79.0,0.489,24.4,31.8,0.767,14.4,28.9,43.3,24.5,10.4,6.1,17.9,24.0,108.1
16,CLE_1991,26.8,33.0,49.0,34,48,-2.46,0.14,-2.33,106.1,108.7,-2.6,95.1,0.317,0.07,0.534,0.487,14.1,29.7,0.243,0.497,13.3,68.0,0.206,,82,19905,42.6,95.0,0.449,1.4,5.0,0.283,41.2,90.0,0.458,20.0,27.2,0.735,16.7,27.6,44.2,24.6,9.3,5.7,13.9,24.3,106.7,82,19880,41.2,84.6,0.488,2.6,7.9,0.327,38.6,76.6,0.504,23.4,30.9,0.759,13.9,27.0,40.9,23.2,9.1,5.6,18.6,22.8,108.5
17,LAC_1991,25.1,31.0,51.0,32,50,-3.45,0.29,-3.16,103.0,106.5,-3.5,99.9,0.311,0.059,0.511,0.471,14.7,33.3,0.218,0.481,13.7,69.2,0.266,,82,19830,41.5,87.2,0.475,2.0,6.1,0.334,39.4,81.1,0.486,21.2,27.7,0.765,12.9,29.6,42.5,28.5,8.2,5.7,16.3,21.3,106.1,82,19830,44.0,90.5,0.486,2.1,6.4,0.323,41.9,84.1,0.498,18.6,24.4,0.764,14.0,30.5,44.5,27.3,9.0,5.0,15.6,24.1,108.7
18,ORL_1991,26.1,31.0,51.0,31,51,-3.98,0.18,-3.79,105.9,109.9,-4.0,99.5,0.337,0.104,0.521,0.473,14.3,33.0,0.251,0.493,12.8,68.9,0.26,,82,19780,40.2,88.5,0.455,3.3,9.2,0.358,36.9,79.3,0.466,22.2,29.8,0.743,15.0,29.6,44.7,22.1,7.3,3.7,17.0,24.1,105.9,82,19705,40.4,86.0,0.47,2.0,6.3,0.316,38.4,79.7,0.482,26.3,34.5,0.761,15.0,32.7,47.7,24.6,9.0,5.8,16.9,23.8,109.1
19,MIN_1991,26.2,29.0,53.0,30,52,-3.93,0.18,-3.75,106.7,110.9,-4.2,92.3,0.286,0.052,0.499,0.456,11.5,34.9,0.21,0.502,13.8,65.9,0.248,,82,19805,41.8,88.7,0.471,2.5,7.7,0.322,39.3,81.0,0.485,19.5,25.6,0.761,12.7,30.4,43.0,23.4,7.5,5.1,15.3,23.7,105.5,82,19780,42.1,88.2,0.478,2.7,8.2,0.331,39.4,80.0,0.493,22.9,29.9,0.767,13.4,30.5,43.8,25.8,8.6,8.0,14.8,24.2,109.9
20,NJN_1991,26.2,26.0,56.0,29,53,-4.51,-0.02,-4.53,102.9,107.4,-4.5,99.3,0.301,0.079,0.5,0.455,14.4,35.7,0.222,0.478,14.9,64.6,0.267,,82,19730,41.7,94.9,0.44,3.2,11.3,0.283,38.5,83.6,0.461,18.5,24.2,0.763,16.3,27.1,43.3,21.5,9.2,4.3,14.3,23.9,105.2,82,19755,44.0,88.9,0.494,2.7,7.7,0.349,41.3,81.3,0.508,19.6,25.5,0.767,13.3,30.8,44.1,28.6,8.5,4.4,15.9,25.1,110.1
21,DAL_1991,30.6,28.0,54.0,29,53,-4.57,0.31,-4.27,105.5,110.3,-4.8,94.2,0.288,0.087,0.528,0.485,13.3,28.3,0.219,0.495,12.6,67.9,0.245,,82,19805,40.9,87.6,0.467,1.6,5.2,0.314,39.3,82.4,0.477,21.5,27.6,0.779,12.8,27.4,40.2,25.2,9.5,3.8,16.1,24.2,105.0,82,19805,41.5,86.0,0.482,2.6,8.0,0.322,38.9,77.9,0.499,24.8,32.7,0.758,15.1,29.0,44.1,25.3,8.5,5.1,17.9,25.8,110.3
22,WAS_1991,26.5,30.0,52.0,28,54,-4.98,0.14,-4.84,103.0,108.1,-5.1,97.5,0.279,0.039,0.509,0.47,14.3,32.2,0.203,0.478,13.1,66.0,0.242,,82,19855,42.0,90.1,0.466,0.7,3.5,0.194,41.3,86.5,0.478,18.3,25.1,0.729,14.5,29.6,44.2,25.8,7.3,5.8,16.8,23.9,103.0,82,19805,43.1,89.4,0.482,2.3,7.5,0.305,40.8,81.9,0.498,21.9,29.6,0.74,14.4,32.0,46.4,26.1,8.4,5.1,14.8,22.9,110.3
23,CHO_1991,25.5,26.0,56.0,27,55,-5.24,0.3,-4.95,105.0,110.4,-5.4,97.3,0.315,0.059,0.526,0.477,13.9,29.0,0.245,0.504,15.0,65.7,0.272,,82,19805,41.1,88.8,0.464,1.4,5.3,0.26,39.8,83.5,0.476,19.4,27.6,0.702,15.1,30.3,45.5,25.7,8.8,6.2,17.4,24.8,103.0,82,19805,42.5,86.1,0.493,2.0,6.2,0.316,40.5,79.9,0.507,23.5,30.4,0.772,14.3,31.3,45.7,26.7,8.4,6.0,17.5,22.9,110.4
24,MIA_1991,24.0,24.0,58.0,25,57,-5.99,0.08,-5.91,102.0,108.1,-6.1,99.3,0.323,0.065,0.512,0.469,16.0,34.3,0.231,0.491,15.3,66.2,0.286,,82,19830,40.4,91.0,0.444,2.0,7.1,0.275,38.4,83.8,0.458,20.2,27.4,0.739,17.1,28.6,45.7,21.7,9.1,7.3,17.4,23.8,102.9,82,19905,43.4,88.5,0.49,2.2,6.6,0.339,41.1,81.9,0.502,21.9,29.0,0.757,14.3,31.1,45.4,28.0,6.7,6.7,16.2,22.1,110.9
25,SAC_1991,25.9,25.0,57.0,23,59,-6.78,0.51,-6.27,102.0,109.1,-7.1,94.7,0.309,0.085,0.512,0.468,14.1,28.8,0.226,0.481,14.3,65.6,0.306,,82,19705,39.7,87.7,0.453,2.8,7.4,0.374,36.9,80.3,0.46,19.8,27.1,0.732,13.2,28.5,41.7,25.6,8.1,6.6,16.4,26.7,102.0,82,19805,43.6,89.0,0.49,2.3,7.4,0.305,41.4,81.6,0.507,22.6,30.4,0.743,14.7,28.2,42.9,25.2,8.9,4.3,15.4,24.8,112.1
26,DEN_1991,26.5,20.0,62.0,19,63,-10.91,0.6,-10.31,105.2,114.7,-9.5,113.7,0.255,0.119,0.498,0.457,11.9,33.1,0.195,0.524,14.1,67.1,0.299,,82,19780,40.1,87.3,0.459,1.7,5.7,0.302,38.4,81.6,0.47,20.2,28.2,0.715,15.1,28.1,43.2,23.3,9.2,4.7,19.0,25.4,102.0,82,19730,43.6,85.2,0.512,2.1,5.4,0.386,41.5,79.8,0.52,25.4,32.8,0.775,13.3,32.8,46.1,26.7,8.1,5.6,16.3,19.7,114.7
