,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Tue, Aug 18, 2020",2020,8,18,1:30p,True,ORL,L,False,110,122,0,1,L 1
1,"Thu, Aug 20, 2020",2020,8,20,6:00p,True,ORL,W,False,111,96,1,1,W 1
2,"Sat, Aug 22, 2020",2020,8,22,1:00p,False,ORL,W,False,121,107,2,1,W 2
3,"Mon, Aug 24, 2020",2020,8,24,1:30p,False,ORL,W,False,121,106,3,1,W 3
4,"Sat, Aug 29, 2020",2020,8,29,3:30p,True,ORL,W,False,118,104,4,1,W 4
6,"Mon, Aug 31, 2020",2020,8,31,6:30p,True,MIA,L,False,104,115,4,2,L 1
7,"Wed, Sep 2, 2020",2020,9,2,6:30p,True,MIA,L,False,114,116,4,3,L 2
8,"Fri, Sep 4, 2020",2020,9,4,6:30p,False,MIA,L,False,100,115,4,4,L 3
9,"Sun, Sep 6, 2020",2020,9,6,3:30p,False,MIA,W,True,118,115,5,4,W 1
10,"Tue, Sep 8, 2020",2020,9,8,6:30p,True,MIA,L,False,94,103,5,5,L 1
