,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Sun, May 23, 2021",2021,5,23,3:30p,True,LAL,W,False,99,90,1,0,W 1
1,"Tue, May 25, 2021",2021,5,25,10:00p,True,LAL,L,False,102,109,1,1,L 1
2,"Thu, May 27, 2021",2021,5,27,10:00p,False,LAL,L,False,95,109,1,2,L 2
3,"Sun, May 30, 2021",2021,5,30,3:30p,False,LAL,W,False,100,92,2,2,W 1
4,"Tue, Jun 1, 2021",2021,6,1,10:00p,True,LAL,W,False,115,85,3,2,W 2
5,"Thu, Jun 3, 2021",2021,6,3,10:30p,False,LAL,W,False,113,100,4,2,W 3
7,"Mon, Jun 7, 2021",2021,6,7,10:00p,True,DEN,W,False,122,105,5,2,W 4
8,"Wed, Jun 9, 2021",2021,6,9,9:30p,True,DEN,W,False,123,98,6,2,W 5
9,"Fri, Jun 11, 2021",2021,6,11,10:00p,False,DEN,W,False,116,102,7,2,W 6
10,"Sun, Jun 13, 2021",2021,6,13,8:00p,False,DEN,W,False,125,118,8,2,W 7
12,"Sun, Jun 20, 2021",2021,6,20,3:30p,True,LAC,W,False,120,114,9,2,W 8
13,"Tue, Jun 22, 2021",2021,6,22,9:00p,True,LAC,W,False,104,103,10,2,W 9
14,"Thu, Jun 24, 2021",2021,6,24,9:00p,False,LAC,L,False,92,106,10,3,L 1
15,"Sat, Jun 26, 2021",2021,6,26,9:00p,False,LAC,W,False,84,80,11,3,W 1
16,"Mon, Jun 28, 2021",2021,6,28,9:00p,True,LAC,L,False,102,116,11,4,L 1
17,"Wed, Jun 30, 2021",2021,6,30,9:00p,False,LAC,W,False,130,103,12,4,W 1
19,"Tue, Jul 6, 2021",2021,7,6,9:00p,True,MIL,W,False,118,105,13,4,W 2
20,"Thu, Jul 8, 2021",2021,7,8,9:00p,True,MIL,W,False,118,108,14,4,W 3
21,"Sun, Jul 11, 2021",2021,7,11,8:00p,False,MIL,L,False,100,120,14,5,L 1
22,"Wed, Jul 14, 2021",2021,7,14,9:00p,False,MIL,L,False,103,109,14,6,L 2
23,"Sat, Jul 17, 2021",2021,7,17,9:00p,True,MIL,L,False,119,123,14,7,L 3
24,"Tue, Jul 20, 2021",2021,7,20,9:00p,False,MIL,L,False,98,105,14,8,L 4
