,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Oct 26, 2016",2016,10,26,8:00p,True,CHO,L,False,96,107,0,1,L 1
1,"Sat, Oct 29, 2016",2016,10,29,8:00p,True,BRK,W,False,110,108,1,1,W 1
2,"Sun, Oct 30, 2016",2016,10,30,6:00p,False,DET,L,False,83,98,1,2,L 1
3,"Tue, Nov 1, 2016",2016,11,1,8:00p,False,NOP,W,False,117,113,2,2,W 1
4,"Thu, Nov 3, 2016",2016,11,3,8:00p,True,IND,W,False,125,107,3,2,W 2
5,"Sat, Nov 5, 2016",2016,11,5,8:00p,True,SAC,W,False,117,91,4,2,W 3
6,"Sun, Nov 6, 2016",2016,11,6,7:00p,False,DAL,L,True,75,86,4,3,L 1
7,"Thu, Nov 10, 2016",2016,11,10,8:00p,True,NOP,L,False,106,112,4,4,L 2
8,"Sat, Nov 12, 2016",2016,11,12,8:30p,True,MEM,W,False,106,96,5,4,W 1
9,"Wed, Nov 16, 2016",2016,11,16,7:30p,False,ATL,L,False,100,107,5,5,L 1
10,"Thu, Nov 17, 2016",2016,11,17,7:30p,False,MIA,L,False,73,96,5,6,L 2
11,"Sat, Nov 19, 2016",2016,11,19,8:30p,True,GSW,L,False,121,124,5,7,L 3
12,"Mon, Nov 21, 2016",2016,11,21,8:00p,True,ORL,W,False,93,89,6,7,W 1
13,"Fri, Nov 25, 2016",2016,11,25,8:00p,True,TOR,L,False,99,105,6,8,L 1
14,"Sun, Nov 27, 2016",2016,11,27,6:00p,False,ORL,W,False,104,96,7,8,W 1
15,"Tue, Nov 29, 2016",2016,11,29,8:00p,True,CLE,W,False,118,101,8,8,W 2
16,"Thu, Dec 1, 2016",2016,12,1,7:30p,False,BRK,W,False,111,93,9,8,W 3
17,"Sat, Dec 3, 2016",2016,12,3,5:00p,True,BRK,W,False,112,103,10,8,W 4
18,"Mon, Dec 5, 2016",2016,12,5,8:00p,True,SAS,L,False,96,97,10,9,L 1
19,"Wed, Dec 7, 2016",2016,12,7,8:00p,True,POR,W,False,115,107,11,9,W 1
21,"Fri, Dec 9, 2016",2016,12,9,8:00p,True,ATL,L,False,110,114,11,10,L 1
22,"Sat, Dec 10, 2016",2016,12,10,7:00p,False,WAS,L,False,105,110,11,11,L 2
23,"Mon, Dec 12, 2016",2016,12,12,7:30p,False,TOR,L,False,100,122,11,12,L 3
24,"Thu, Dec 15, 2016",2016,12,15,8:00p,True,CHI,W,False,108,97,12,12,W 1
25,"Fri, Dec 16, 2016",2016,12,16,8:00p,False,CHI,W,False,95,69,13,12,W 2
26,"Tue, Dec 20, 2016",2016,12,20,8:00p,True,CLE,L,True,108,114,13,13,L 1
27,"Wed, Dec 21, 2016",2016,12,21,7:00p,False,CLE,L,False,102,113,13,14,L 2
28,"Fri, Dec 23, 2016",2016,12,23,8:00p,True,WAS,W,False,123,96,14,14,W 1
29,"Mon, Dec 26, 2016",2016,12,26,7:00p,False,WAS,L,False,102,107,14,15,L 1
30,"Wed, Dec 28, 2016",2016,12,28,7:30p,False,DET,W,False,119,94,15,15,W 1
31,"Fri, Dec 30, 2016",2016,12,30,8:00p,False,MIN,L,False,99,116,15,16,L 1
32,"Sat, Dec 31, 2016",2016,12,31,7:00p,False,CHI,W,False,116,96,16,16,W 1
33,"Mon, Jan 2, 2017",2017,1,2,7:00p,True,OKC,W,False,98,94,17,16,W 2
