,TEAM,PLAYOFF_WINS
0,MIA_2012,16.0
1,SAS_2012,10.0
2,OKC_2012,13.0
3,IND_2012,6.0
4,BOS_2012,11.0
5,MEM_2012,3.0
6,DEN_2012,3.0
7,PHI_2012,7.0
8,CHI_2012,2.0
9,LAL_2012,5.0
10,LAC_2012,4.0
11,ATL_2012,2.0
12,DAL_2012,0.0
13,ORL_2012,1.0
14,NYK_2012,1.0
15,UTA_2012,0.0
