,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Oct 23, 2019",2019,10,23,10:00p,False,POR,W,False,108,100,1,0,W 1
1,"Fri, Oct 25, 2019",2019,10,25,9:00p,True,PHO,W,True,108,107,2,0,W 2
2,"Mon, Oct 28, 2019",2019,10,28,10:00p,False,SAC,W,False,101,94,3,0,W 3
3,"Tue, Oct 29, 2019",2019,10,29,9:00p,True,DAL,L,False,106,109,3,1,L 1
4,"Thu, Oct 31, 2019",2019,10,31,9:30p,False,NOP,L,False,107,122,3,2,L 2
5,"Sat, Nov 2, 2019",2019,11,2,7:00p,False,ORL,W,False,91,87,4,2,W 1
6,"Tue, Nov 5, 2019",2019,11,5,9:00p,True,MIA,W,False,109,89,5,2,W 2
7,"Fri, Nov 8, 2019",2019,11,8,9:00p,True,PHI,W,False,100,97,6,2,W 3
8,"Sun, Nov 10, 2019",2019,11,10,3:30p,False,MIN,W,True,100,98,7,2,W 4
9,"Tue, Nov 12, 2019",2019,11,12,9:00p,True,ATL,L,False,121,125,7,3,L 1
10,"Thu, Nov 14, 2019",2019,11,14,10:30p,True,BRK,W,False,101,93,8,3,W 1
11,"Sun, Nov 17, 2019",2019,11,17,6:00p,False,MEM,W,False,131,114,9,3,W 2
12,"Wed, Nov 20, 2019",2019,11,20,9:00p,True,HOU,W,False,105,95,10,3,W 3
13,"Fri, Nov 22, 2019",2019,11,22,9:00p,True,BOS,W,False,96,92,11,3,W 4
14,"Sun, Nov 24, 2019",2019,11,24,8:00p,True,PHO,W,False,116,104,12,3,W 5
15,"Tue, Nov 26, 2019",2019,11,26,9:00p,True,WAS,W,False,117,104,13,3,W 6
16,"Sat, Nov 30, 2019",2019,11,30,5:00p,False,SAC,L,True,97,100,13,4,L 1
17,"Tue, Dec 3, 2019",2019,12,3,9:00p,True,LAL,L,False,96,105,13,5,L 2
18,"Thu, Dec 5, 2019",2019,12,5,7:30p,False,NYK,W,False,129,92,14,5,W 1
19,"Fri, Dec 6, 2019",2019,12,6,8:00p,False,BOS,L,False,95,108,14,6,L 1
21,"Sun, Dec 8, 2019",2019,12,8,3:00p,False,BRK,L,False,102,105,14,7,L 2
22,"Tue, Dec 10, 2019",2019,12,10,8:00p,False,PHI,L,False,92,97,14,8,L 3
23,"Thu, Dec 12, 2019",2019,12,12,10:30p,True,POR,W,False,114,99,15,8,W 1
24,"Sat, Dec 14, 2019",2019,12,14,9:00p,True,OKC,W,False,110,102,16,8,W 2
25,"Sun, Dec 15, 2019",2019,12,15,8:00p,True,NYK,W,False,111,105,17,8,W 3
26,"Wed, Dec 18, 2019",2019,12,18,9:00p,True,ORL,W,False,113,104,18,8,W 4
27,"Fri, Dec 20, 2019",2019,12,20,9:00p,True,MIN,W,False,109,100,19,8,W 5
28,"Sun, Dec 22, 2019",2019,12,22,9:30p,False,LAL,W,False,128,104,20,8,W 6
29,"Mon, Dec 23, 2019",2019,12,23,9:00p,False,PHO,W,False,113,111,21,8,W 7
30,"Wed, Dec 25, 2019",2019,12,25,10:30p,True,NOP,L,False,100,112,21,9,L 1
31,"Sat, Dec 28, 2019",2019,12,28,5:00p,True,MEM,W,False,119,110,22,9,W 1
32,"Sun, Dec 29, 2019",2019,12,29,8:00p,True,SAC,W,False,120,115,23,9,W 2
33,"Tue, Dec 31, 2019",2019,12,31,7:00p,False,HOU,L,False,104,130,23,10,L 1
34,"Thu, Jan 2, 2020",2020,1,2,7:00p,False,IND,W,False,124,116,24,10,W 1
35,"Sat, Jan 4, 2020",2020,1,4,8:00p,False,WAS,L,False,114,128,24,11,L 1
36,"Mon, Jan 6, 2020",2020,1,6,7:30p,False,ATL,W,False,123,115,25,11,W 1
37,"Wed, Jan 8, 2020",2020,1,8,7:30p,False,DAL,W,False,107,106,26,11,W 2
38,"Sat, Jan 11, 2020",2020,1,11,9:00p,True,CLE,L,False,103,111,26,12,L 1
39,"Sun, Jan 12, 2020",2020,1,12,8:00p,True,LAC,W,False,114,104,27,12,W 1
