,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Sat, May 22, 2021",2021,5,22,10:30p,True,POR,L,False,109,123,0,1,L 1
1,"Mon, May 24, 2021",2021,5,24,10:00p,True,POR,W,False,128,109,1,1,W 1
2,"Thu, May 27, 2021",2021,5,27,10:30p,False,POR,W,False,120,115,2,1,W 2
3,"Sat, May 29, 2021",2021,5,29,4:00p,False,POR,L,False,95,115,2,2,L 1
4,"Tue, Jun 1, 2021",2021,6,1,9:00p,True,POR,W,True,147,140,3,2,W 1
5,"Thu, Jun 3, 2021",2021,6,3,8:00p,False,POR,W,False,126,115,4,2,W 2
7,"Mon, Jun 7, 2021",2021,6,7,10:00p,False,PHO,L,False,105,122,4,3,L 1
8,"Wed, Jun 9, 2021",2021,6,9,9:30p,False,PHO,L,False,98,123,4,4,L 2
9,"Fri, Jun 11, 2021",2021,6,11,10:00p,True,PHO,L,False,102,116,4,5,L 3
10,"Sun, Jun 13, 2021",2021,6,13,8:00p,True,PHO,L,False,118,125,4,6,L 4
