,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Oct 20, 2021",2021,10,20,10:00p,True,SAC,L,False,121,124,0,1,L 1
1,"Sat, Oct 23, 2021",2021,10,23,10:00p,True,PHO,W,False,134,105,1,1,W 1
2,"Mon, Oct 25, 2021",2021,10,25,10:30p,False,LAC,L,False,86,116,1,2,L 1
3,"Wed, Oct 27, 2021",2021,10,27,10:00p,True,MEM,W,False,116,96,2,2,W 1
4,"Fri, Oct 29, 2021",2021,10,29,10:00p,True,LAC,W,False,111,92,3,2,W 2
5,"Sun, Oct 31, 2021",2021,10,31,7:00p,False,CHO,L,False,113,125,3,3,L 1
6,"Mon, Nov 1, 2021",2021,11,1,7:00p,False,PHI,L,False,103,113,3,4,L 2
7,"Wed, Nov 3, 2021",2021,11,3,7:00p,False,CLE,L,False,104,107,3,5,L 3
8,"Fri, Nov 5, 2021",2021,11,5,10:00p,True,IND,W,False,110,106,4,5,W 1
9,"Sat, Nov 6, 2021",2021,11,6,10:30p,True,LAL,W,False,105,90,5,5,W 2
10,"Tue, Nov 9, 2021",2021,11,9,10:00p,False,LAC,L,False,109,117,5,6,L 1
11,"Wed, Nov 10, 2021",2021,11,10,9:00p,False,PHO,L,False,109,119,5,7,L 2
12,"Fri, Nov 12, 2021",2021,11,12,8:00p,False,HOU,W,False,104,92,6,7,W 1
13,"Sun, Nov 14, 2021",2021,11,14,8:00p,False,DEN,L,False,95,124,6,8,L 1
14,"Mon, Nov 15, 2021",2021,11,15,10:00p,True,TOR,W,False,118,113,7,8,W 1
15,"Wed, Nov 17, 2021",2021,11,17,10:00p,True,CHI,W,False,112,107,8,8,W 2
16,"Sat, Nov 20, 2021",2021,11,20,10:00p,True,PHI,W,False,118,111,9,8,W 3
17,"Tue, Nov 23, 2021",2021,11,23,10:00p,True,DEN,W,False,119,100,10,8,W 4
18,"Wed, Nov 24, 2021",2021,11,24,10:00p,False,SAC,L,False,121,125,10,9,L 1
19,"Fri, Nov 26, 2021",2021,11,26,10:00p,False,GSW,L,False,103,118,10,10,L 2
21,"Mon, Nov 29, 2021",2021,11,29,9:00p,False,UTA,L,False,107,129,10,11,L 3
22,"Tue, Nov 30, 2021",2021,11,30,10:00p,True,DET,W,False,110,92,11,11,W 1
23,"Thu, Dec 2, 2021",2021,12,2,10:00p,True,SAS,L,False,83,114,11,12,L 1
24,"Sat, Dec 4, 2021",2021,12,4,10:00p,True,BOS,L,False,117,145,11,13,L 2
25,"Mon, Dec 6, 2021",2021,12,6,10:00p,True,LAC,L,False,90,102,11,14,L 3
26,"Wed, Dec 8, 2021",2021,12,8,10:00p,False,GSW,L,False,94,104,11,15,L 4
27,"Sun, Dec 12, 2021",2021,12,12,9:00p,True,MIN,L,False,111,116,11,16,L 5
28,"Tue, Dec 14, 2021",2021,12,14,10:00p,True,PHO,L,True,107,111,11,17,L 6
29,"Wed, Dec 15, 2021",2021,12,15,10:00p,True,MEM,L,False,103,113,11,18,L 7
30,"Fri, Dec 17, 2021",2021,12,17,10:00p,True,CHO,W,False,125,116,12,18,W 1
31,"Sun, Dec 19, 2021",2021,12,19,6:00p,False,MEM,W,False,105,100,13,18,W 2
32,"Tue, Dec 21, 2021",2021,12,21,8:00p,False,NOP,L,False,97,111,13,19,L 1
33,"Mon, Dec 27, 2021",2021,12,27,10:00p,True,DAL,L,False,117,132,13,20,L 2
34,"Wed, Dec 29, 2021",2021,12,29,10:00p,True,UTA,L,False,105,120,13,21,L 3
35,"Fri, Dec 31, 2021",2021,12,31,10:30p,False,LAL,L,False,106,139,13,22,L 4
36,"Mon, Jan 3, 2022",2022,1,3,10:00p,True,ATL,W,False,136,131,14,22,W 1
37,"Wed, Jan 5, 2022",2022,1,5,10:00p,True,MIA,L,False,109,115,14,23,L 1
38,"Fri, Jan 7, 2022",2022,1,7,10:00p,True,CLE,L,False,101,114,14,24,L 2
39,"Sun, Jan 9, 2022",2022,1,9,9:00p,True,SAC,W,False,103,88,15,24,W 1
40,"Mon, Jan 10, 2022",2022,1,10,10:00p,True,BRK,W,False,114,108,16,24,W 2
42,"Thu, Jan 13, 2022",2022,1,13,10:00p,False,DEN,L,False,108,140,16,25,L 1
43,"Sat, Jan 15, 2022",2022,1,15,7:00p,False,WAS,W,False,115,110,17,25,W 1
44,"Mon, Jan 17, 2022",2022,1,17,7:00p,False,ORL,W,False,98,88,18,25,W 2
45,"Wed, Jan 19, 2022",2022,1,19,7:30p,False,MIA,L,False,92,104,18,26,L 1
46,"Fri, Jan 21, 2022",2022,1,21,7:30p,False,BOS,W,False,109,105,19,26,W 1
47,"Sun, Jan 23, 2022",2022,1,23,6:00p,False,TOR,W,False,114,105,20,26,W 2
