,TEAM,PLAYOFF_WINS
0,LAL_2020,16.0
1,BOS_2020,10.0
2,LAC_2020,7.0
3,TOR_2020,7.0
4,UTA_2020,3.0
5,MIA_2020,14.0
6,MIL_2020,5.0
7,HOU_2020,5.0
8,DEN_2020,9.0
9,OKC_2020,3.0
10,ORL_2020,1.0
11,DAL_2020,2.0
12,POR_2020,1.0
13,IND_2020,0.0
14,PHI_2020,0.0
15,BRK_2020,0.0
