,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Thu, Oct 19, 2017",2017,10,19,7:30p,False,TOR,L,False,100,117,0,1,L 1
1,"Sat, Oct 21, 2017",2017,10,21,8:00p,True,SAS,L,False,77,87,0,2,L 2
2,"Tue, Oct 24, 2017",2017,10,24,7:00p,False,CLE,L,False,112,119,0,3,L 3
3,"Thu, Oct 26, 2017",2017,10,26,8:00p,True,ATL,W,False,91,86,1,3,W 1
4,"Sat, Oct 28, 2017",2017,10,28,8:00p,True,OKC,L,False,69,101,1,4,L 1
5,"Wed, Nov 1, 2017",2017,11,1,7:30p,False,MIA,L,False,91,97,1,5,L 2
6,"Fri, Nov 3, 2017",2017,11,3,7:00p,False,ORL,W,False,105,83,2,5,W 1
7,"Sat, Nov 4, 2017",2017,11,4,8:00p,True,NOP,L,True,90,96,2,6,L 1
8,"Tue, Nov 7, 2017",2017,11,7,7:30p,False,TOR,L,False,114,119,2,7,L 2
9,"Fri, Nov 10, 2017",2017,11,10,8:00p,True,IND,L,False,87,105,2,8,L 3
10,"Sat, Nov 11, 2017",2017,11,11,8:30p,False,SAS,L,False,94,133,2,9,L 4
11,"Wed, Nov 15, 2017",2017,11,15,8:00p,False,OKC,L,False,79,92,2,10,L 5
12,"Fri, Nov 17, 2017",2017,11,17,8:00p,True,CHO,W,False,123,120,3,10,W 1
13,"Sun, Nov 19, 2017",2017,11,19,8:00p,False,PHO,L,False,105,113,3,11,L 1
14,"Tue, Nov 21, 2017",2017,11,21,10:30p,False,LAL,L,False,94,103,3,12,L 2
15,"Wed, Nov 22, 2017",2017,11,22,9:00p,False,UTA,L,False,80,110,3,13,L 3
16,"Fri, Nov 24, 2017",2017,11,24,10:30p,False,GSW,L,False,94,143,3,14,L 4
17,"Sun, Nov 26, 2017",2017,11,26,3:30p,True,MIA,L,False,93,100,3,15,L 5
18,"Tue, Nov 28, 2017",2017,11,28,8:00p,True,PHO,L,False,99,104,3,16,L 6
19,"Thu, Nov 30, 2017",2017,11,30,9:00p,False,DEN,L,False,110,111,3,17,L 7
21,"Fri, Dec 1, 2017",2017,12,1,8:00p,True,SAC,L,False,106,107,3,18,L 8
22,"Mon, Dec 4, 2017",2017,12,4,8:00p,True,CLE,L,False,91,113,3,19,L 9
23,"Wed, Dec 6, 2017",2017,12,6,7:00p,False,IND,L,False,96,98,3,20,L 10
24,"Fri, Dec 8, 2017",2017,12,8,7:00p,False,CHO,W,True,119,111,4,20,W 1
25,"Sat, Dec 9, 2017",2017,12,9,8:00p,True,NYK,W,False,104,102,5,20,W 2
26,"Mon, Dec 11, 2017",2017,12,11,8:00p,True,BOS,W,False,108,85,6,20,W 3
27,"Wed, Dec 13, 2017",2017,12,13,8:00p,True,UTA,W,False,103,100,7,20,W 4
28,"Fri, Dec 15, 2017",2017,12,15,8:00p,False,MIL,W,False,115,109,8,20,W 5
29,"Mon, Dec 18, 2017",2017,12,18,8:00p,True,PHI,W,False,117,115,9,20,W 6
30,"Wed, Dec 20, 2017",2017,12,20,8:00p,True,ORL,W,False,112,94,10,20,W 7
31,"Thu, Dec 21, 2017",2017,12,21,7:00p,False,CLE,L,False,112,115,10,21,L 1
32,"Sat, Dec 23, 2017",2017,12,23,7:30p,False,BOS,L,False,92,117,10,22,L 2
33,"Tue, Dec 26, 2017",2017,12,26,8:00p,False,MIL,W,False,115,106,11,22,W 1
34,"Wed, Dec 27, 2017",2017,12,27,8:00p,True,NYK,W,False,92,87,12,22,W 2
35,"Fri, Dec 29, 2017",2017,12,29,8:00p,True,IND,W,False,119,107,13,22,W 3
36,"Sun, Dec 31, 2017",2017,12,31,3:30p,False,WAS,L,False,110,114,13,23,L 1
