,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Oct 18, 2017",2017,10,18,7:00p,True,MIA,W,False,116,109,1,0,W 1
1,"Fri, Oct 20, 2017",2017,10,20,7:30p,False,BRK,L,False,121,126,1,1,L 1
2,"Sat, Oct 21, 2017",2017,10,21,8:00p,False,CLE,W,False,114,93,2,1,W 1
3,"Tue, Oct 24, 2017",2017,10,24,7:00p,True,BRK,W,False,125,121,3,1,W 2
4,"Fri, Oct 27, 2017",2017,10,27,7:00p,True,SAS,W,False,114,87,4,1,W 3
5,"Sun, Oct 29, 2017",2017,10,29,6:00p,False,CHO,L,False,113,120,4,2,L 1
6,"Mon, Oct 30, 2017",2017,10,30,8:00p,False,NOP,W,False,115,99,5,2,W 1
7,"Wed, Nov 1, 2017",2017,11,1,8:00p,False,MEM,W,False,101,99,6,2,W 2
8,"Fri, Nov 3, 2017",2017,11,3,7:00p,True,CHI,L,False,83,105,6,3,L 1
9,"Sun, Nov 5, 2017",2017,11,5,6:00p,True,BOS,L,False,88,104,6,4,L 2
10,"Wed, Nov 8, 2017",2017,11,8,7:00p,True,NYK,W,False,112,99,7,4,W 1
11,"Fri, Nov 10, 2017",2017,11,10,9:00p,False,PHO,W,False,128,112,8,4,W 2
12,"Sat, Nov 11, 2017",2017,11,11,9:00p,False,DEN,L,False,107,125,8,5,L 1
13,"Mon, Nov 13, 2017",2017,11,13,10:30p,False,GSW,L,False,100,110,8,6,L 2
14,"Wed, Nov 15, 2017",2017,11,15,10:00p,False,POR,L,False,94,99,8,7,L 3
15,"Sat, Nov 18, 2017",2017,11,18,7:00p,True,UTA,L,False,85,125,8,8,L 4
16,"Mon, Nov 20, 2017",2017,11,20,7:00p,True,IND,L,False,97,105,8,9,L 5
17,"Wed, Nov 22, 2017",2017,11,22,8:00p,False,MIN,L,False,118,124,8,10,L 6
18,"Fri, Nov 24, 2017",2017,11,24,7:30p,False,BOS,L,False,103,118,8,11,L 7
19,"Sat, Nov 25, 2017",2017,11,25,7:00p,False,PHI,L,False,111,130,8,12,L 8
21,"Mon, Nov 27, 2017",2017,11,27,7:00p,False,IND,L,False,109,121,8,13,L 9
22,"Wed, Nov 29, 2017",2017,11,29,7:00p,True,OKC,W,False,121,108,9,13,W 1
23,"Fri, Dec 1, 2017",2017,12,1,7:00p,True,GSW,L,False,112,133,9,14,L 1
24,"Sun, Dec 3, 2017",2017,12,3,3:30p,False,NYK,W,False,105,100,10,14,W 1
25,"Mon, Dec 4, 2017",2017,12,4,7:00p,False,CHO,L,False,94,104,10,15,L 1
26,"Wed, Dec 6, 2017",2017,12,6,7:00p,True,ATL,W,True,110,106,11,15,W 1
27,"Fri, Dec 8, 2017",2017,12,8,7:00p,True,DEN,L,False,89,103,11,16,L 1
28,"Sat, Dec 9, 2017",2017,12,9,7:30p,False,ATL,L,False,110,117,11,17,L 2
29,"Wed, Dec 13, 2017",2017,12,13,7:00p,True,LAC,L,False,95,106,11,18,L 3
30,"Fri, Dec 15, 2017",2017,12,15,7:00p,True,POR,L,False,88,95,11,19,L 4
31,"Sun, Dec 17, 2017",2017,12,17,4:00p,False,DET,L,False,110,114,11,20,L 5
32,"Wed, Dec 20, 2017",2017,12,20,8:00p,False,CHI,L,False,94,112,11,21,L 6
33,"Fri, Dec 22, 2017",2017,12,22,7:00p,True,NOP,L,False,97,111,11,22,L 7
34,"Sat, Dec 23, 2017",2017,12,23,7:00p,False,WAS,L,False,103,130,11,23,L 8
35,"Tue, Dec 26, 2017",2017,12,26,7:30p,False,MIA,L,False,89,107,11,24,L 9
36,"Thu, Dec 28, 2017",2017,12,28,7:00p,True,DET,W,False,102,89,12,24,W 1
37,"Sat, Dec 30, 2017",2017,12,30,7:00p,True,MIA,L,False,111,117,12,25,L 1
38,"Mon, Jan 1, 2018",2018,1,1,7:30p,False,BRK,L,False,95,98,12,26,L 2
39,"Wed, Jan 3, 2018",2018,1,3,7:00p,True,HOU,L,False,98,116,12,27,L 3
40,"Sat, Jan 6, 2018",2018,1,6,7:00p,True,CLE,L,False,127,131,12,28,L 4
42,"Tue, Jan 9, 2018",2018,1,9,8:30p,False,DAL,L,False,99,114,12,29,L 5
43,"Wed, Jan 10, 2018",2018,1,10,8:00p,False,MIL,L,False,103,110,12,30,L 6
44,"Fri, Jan 12, 2018",2018,1,12,7:00p,False,WAS,L,False,119,125,12,31,L 7
45,"Tue, Jan 16, 2018",2018,1,16,7:00p,True,MIN,W,False,108,102,13,31,W 1
46,"Thu, Jan 18, 2018",2018,1,18,7:00p,False,CLE,L,False,103,104,13,32,L 1
47,"Sun, Jan 21, 2018",2018,1,21,1:00p,False,BOS,W,False,103,95,14,32,W 1
48,"Tue, Jan 23, 2018",2018,1,23,7:00p,True,SAC,L,False,99,105,14,33,L 1
49,"Sat, Jan 27, 2018",2018,1,27,7:00p,False,IND,L,False,112,114,14,34,L 2
50,"Tue, Jan 30, 2018",2018,1,30,8:00p,False,HOU,L,False,107,114,14,35,L 3
51,"Wed, Jan 31, 2018",2018,1,31,7:00p,True,LAL,W,False,127,105,15,35,W 1
52,"Sat, Feb 3, 2018",2018,2,3,7:00p,True,WAS,L,False,98,115,15,36,L 1
