,TEAM,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Attend./G,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,opp_G,opp_MP,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF,opp_PTS
0,SAS_2006,29.8,63.0,19.0,61,21,6.82,-0.13,6.69,107.3,99.6,7.7,88.5,0.298,0.215,0.546,0.513,13.6,26.0,0.209,0.457,13.5,74.2,0.22,18797,82,19880,40.6,87.7,0.462,5.7,15.3,0.374,34.8,72.4,0.481,25.0,31.9,0.783,14.2,33.4,47.6,20.3,8.2,6.7,15.3,25.2,111.8,82,19805,38.1,87.9,0.433,4.1,12.1,0.339,34.0,75.8,0.449,19.4,26.2,0.74,12.1,33.1,45.2,18.3,8.2,4.7,15.6,23.4,99.6
1,DET_2006,28.5,64.0,18.0,60,22,6.67,-0.44,6.24,110.8,103.1,7.7,86.8,0.297,0.221,0.535,0.497,11.2,28.9,0.216,0.477,13.7,71.2,0.191,22076,82,19955,43.0,90.0,0.479,10.5,26.3,0.399,32.5,63.6,0.511,14.9,18.5,0.806,9.8,33.3,43.0,27.3,6.9,5.2,13.7,21.1,111.5,82,19855,37.7,86.5,0.436,5.7,17.1,0.334,32.0,69.3,0.461,20.5,27.2,0.754,13.0,33.7,46.7,22.5,8.4,6.4,17.0,26.2,101.6
2,DAL_2006,27.5,60.0,22.0,58,24,6.07,-0.11,5.96,111.8,105.0,6.8,87.8,0.364,0.175,0.55,0.495,13.1,31.8,0.285,0.475,13.7,72.2,0.257,20114,82,19830,40.6,88.6,0.459,8.0,21.5,0.371,32.6,67.1,0.487,21.8,27.8,0.785,13.4,29.5,42.9,22.4,8.2,4.0,16.0,25.5,111.1,82,19780,36.9,84.0,0.439,6.3,18.0,0.348,30.6,66.0,0.464,22.3,30.1,0.741,10.6,35.1,45.7,22.2,8.0,4.4,15.9,25.5,102.4
3,PHO_2006,27.5,54.0,28.0,55,27,5.55,-0.07,5.48,111.5,105.8,5.7,95.8,0.206,0.293,0.568,0.537,12.2,22.1,0.166,0.49,13.2,72.1,0.2,17809,82,19830,41.6,91.5,0.455,7.8,20.2,0.384,33.8,71.2,0.475,19.8,27.2,0.727,13.6,32.7,46.3,27.5,8.1,6.8,13.0,21.1,110.8,82,19730,38.4,88.2,0.435,5.0,14.7,0.343,33.4,73.5,0.454,20.5,27.9,0.733,13.1,32.8,45.9,20.6,9.0,5.4,15.1,24.4,102.4
4,MEM_2006,28.1,49.0,33.0,52,30,3.7,0.05,3.74,105.9,101.6,4.3,86.3,0.339,0.258,0.537,0.496,13.9,25.8,0.241,0.469,14.7,72.0,0.237,15793,82,19955,39.8,87.7,0.454,8.0,21.4,0.375,31.8,66.3,0.479,21.8,27.6,0.791,11.4,30.3,41.7,21.0,7.0,3.6,14.1,26.0,109.5,82,19830,40.7,90.0,0.452,4.6,14.1,0.325,36.1,75.9,0.476,17.2,23.4,0.736,13.3,33.5,46.7,21.5,6.7,4.0,16.0,24.1,103.1
5,MIA_2006,29.2,52.0,30.0,52,30,3.87,-0.27,3.59,108.7,104.5,4.2,91.6,0.363,0.227,0.556,0.517,13.9,26.7,0.254,0.477,12.4,76.4,0.251,19955,82,19830,39.0,87.3,0.447,6.5,18.3,0.357,32.5,69.0,0.471,24.8,32.7,0.757,13.6,30.7,44.3,20.0,8.6,4.4,15.0,24.3,109.3,82,19830,37.2,86.8,0.429,7.4,20.1,0.369,29.8,66.6,0.447,21.4,29.4,0.731,12.0,34.1,46.1,22.6,8.0,5.1,15.0,23.6,103.3
6,LAL_2006,25.1,45.0,37.0,48,34,2.5,0.03,2.53,108.4,105.7,2.7,90.9,0.329,0.24,0.539,0.495,13.1,28.8,0.245,0.486,13.4,73.6,0.242,18883,82,19755,40.3,84.3,0.478,6.6,19.1,0.345,33.7,65.2,0.517,21.4,30.6,0.7,11.4,35.5,46.9,22.4,6.9,5.9,15.7,24.8,108.7,82,19905,36.0,84.5,0.426,6.5,18.5,0.351,29.5,66.0,0.447,24.9,32.1,0.777,11.4,33.0,44.4,21.4,7.9,5.4,15.9,24.4,103.4
7,CLE_2006,27.1,50.0,32.0,48,34,2.23,-0.06,2.17,107.8,105.4,2.4,89.8,0.362,0.228,0.538,0.492,13.3,28.4,0.263,0.49,12.8,75.7,0.226,19327,82,19855,39.8,87.9,0.453,7.3,21.0,0.349,32.4,66.8,0.486,21.5,28.9,0.745,12.9,33.1,46.0,23.1,8.4,4.7,15.2,25.2,108.4,82,19805,38.1,87.7,0.435,6.3,18.1,0.347,31.9,69.6,0.458,21.0,28.7,0.732,11.3,32.1,43.5,23.3,7.5,4.7,13.9,23.5,103.6
8,IND_2006,27.3,41.0,41.0,47,35,1.89,-0.27,1.62,104.5,102.4,2.1,89.7,0.344,0.245,0.533,0.487,14.8,27.1,0.254,0.464,13.0,72.6,0.232,16180,82,19830,39.2,86.4,0.454,6.7,19.7,0.339,32.5,66.7,0.487,22.8,31.2,0.729,12.9,33.8,46.8,21.0,7.6,5.3,15.3,23.4,107.8,82,19755,38.1,86.6,0.44,6.5,18.0,0.361,31.6,68.6,0.461,21.8,29.5,0.739,11.0,31.3,42.3,21.2,7.4,4.0,14.1,25.7,104.5
9,WAS_2006,26.5,42.0,40.0,46,36,1.85,-0.29,1.57,109.3,107.3,2.0,92.3,0.375,0.209,0.538,0.484,12.8,29.5,0.284,0.504,15.1,70.9,0.256,17197,82,19805,41.0,86.8,0.472,7.2,18.6,0.385,33.8,68.2,0.496,18.2,25.9,0.702,11.7,34.9,46.5,23.5,7.4,6.4,15.4,23.5,107.3,82,19855,38.8,88.2,0.441,6.1,16.7,0.364,32.7,71.4,0.459,20.8,28.2,0.736,13.3,32.8,46.1,21.2,7.3,5.1,15.5,23.6,104.5
