,TEAM,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Attend./G,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,opp_G,opp_MP,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF,opp_PTS
0,SAS_1999,30.1,37.0,13.0,39,11,8.06,-0.94,7.12,104.0,95.0,9.0,88.6,0.371,0.137,0.523,0.479,14.6,30.4,0.259,0.423,13.8,69.5,0.198,,50,12100,39.7,88.8,0.448,6.8,18.3,0.368,33.0,70.4,0.469,22.4,28.2,0.796,13.2,33.3,46.5,23.1,7.3,5.1,14.9,24.8,108.7,50,12075,36.6,91.1,0.402,3.8,12.5,0.304,32.8,78.5,0.417,18.0,25.7,0.701,15.6,31.5,47.2,21.1,9.8,5.4,16.4,25.7,95.0
1,UTA_1999,30.3,37.0,13.0,37,13,6.52,-0.99,5.54,105.8,98.4,7.4,87.0,0.417,0.107,0.545,0.485,16.0,30.0,0.32,0.441,14.4,70.4,0.242,,50,12050,40.0,85.5,0.468,5.2,14.9,0.352,34.8,70.6,0.492,22.3,32.7,0.683,13.5,32.2,45.7,23.8,8.5,6.2,16.4,26.8,107.6,50,12075,37.2,90.2,0.413,4.4,14.8,0.3,32.8,75.4,0.435,18.3,25.1,0.729,13.5,31.9,45.4,20.8,8.8,5.7,15.7,28.0,97.1
2,POR_1999,27.4,35.0,15.0,36,14,6.36,-0.69,5.67,104.8,97.7,7.1,89.2,0.341,0.171,0.521,0.473,14.5,31.8,0.253,0.445,14.9,71.8,0.233,,50,12175,38.2,82.1,0.465,3.2,8.8,0.361,35.0,73.3,0.478,26.2,34.2,0.767,12.6,34.2,46.8,27.3,9.0,6.3,18.5,25.7,105.8,50,12050,38.3,86.5,0.443,5.2,15.0,0.345,33.1,71.5,0.463,15.6,22.1,0.707,13.3,31.9,45.3,23.3,10.5,5.4,19.4,24.9,97.4
3,MIA_1999,30.3,33.0,17.0,35,15,4.96,0.15,5.11,104.7,98.9,5.8,84.8,0.354,0.226,0.54,0.494,15.3,27.3,0.26,0.439,13.6,71.0,0.226,,50,12050,39.8,88.6,0.449,5.8,15.5,0.372,34.0,73.1,0.465,20.4,26.9,0.76,13.2,31.4,44.6,27.6,9.8,4.4,15.1,22.6,105.8,50,12100,34.9,86.5,0.403,5.3,15.1,0.353,29.5,71.4,0.414,22.4,30.5,0.733,14.1,32.6,46.6,21.1,9.7,4.9,17.5,23.6,97.5
4,IND_1999,30.8,33.0,17.0,32,18,3.74,0.12,3.86,108.7,104.4,4.3,86.4,0.318,0.207,0.537,0.486,12.8,28.7,0.253,0.46,12.7,69.9,0.236,,50,12075,39.3,85.0,0.462,7.5,20.5,0.368,31.8,64.6,0.492,19.4,26.6,0.729,12.0,34.5,46.5,23.7,8.6,5.8,18.2,21.5,105.4,50,12150,35.6,84.3,0.423,5.4,16.0,0.337,30.3,68.4,0.443,21.0,28.7,0.731,13.8,31.3,45.0,22.3,9.7,5.9,20.0,26.4,97.6
5,DET_1999,27.7,29.0,21.0,32,18,3.42,0.55,3.97,104.2,100.3,3.9,86.3,0.345,0.183,0.528,0.48,15.6,30.5,0.256,0.468,15.4,72.0,0.259,,50,12100,38.9,88.0,0.442,6.8,19.9,0.344,32.0,68.1,0.47,20.4,30.0,0.681,15.0,31.5,46.4,24.1,8.7,4.4,16.9,23.2,105.0,50,12175,36.3,87.0,0.417,4.9,15.3,0.318,31.5,71.8,0.438,20.2,27.9,0.725,13.6,30.7,44.3,21.3,9.1,5.4,17.3,25.2,97.7
6,ATL_1999,29.6,31.0,19.0,31,19,2.9,-0.08,2.82,100.5,97.1,3.4,85.3,0.378,0.171,0.492,0.436,14.5,33.1,0.277,0.437,13.4,72.1,0.202,,50,12050,40.1,87.4,0.459,5.3,14.2,0.373,34.8,73.2,0.476,19.4,26.4,0.733,13.0,31.3,44.4,23.6,10.1,4.6,16.5,26.1,104.9,50,12175,36.2,87.6,0.413,4.9,15.1,0.321,31.3,72.5,0.432,21.2,29.4,0.721,14.4,29.3,43.7,20.5,9.8,6.0,16.9,29.7,98.4
7,LAL_1999,27.5,31.0,19.0,30,20,3.02,-0.35,2.68,107.6,104.3,3.3,91.6,0.382,0.174,0.538,0.498,14.1,30.6,0.261,0.468,13.3,70.2,0.267,,50,12175,38.6,87.4,0.442,5.4,14.9,0.364,33.2,72.5,0.457,22.1,29.8,0.743,14.3,34.7,49.0,23.7,9.1,6.4,17.0,24.9,104.8,50,12025,36.8,89.6,0.411,5.0,14.3,0.348,31.9,75.3,0.423,20.2,27.5,0.737,14.6,31.6,46.2,20.1,9.1,4.4,15.9,25.9,98.9
8,ORL_1999,28.7,33.0,17.0,30,20,2.6,0.51,3.11,100.3,97.4,2.9,88.8,0.318,0.171,0.498,0.456,15.4,32.6,0.222,0.473,16.7,70.8,0.181,,50,12025,38.0,83.9,0.453,6.8,18.9,0.359,31.2,65.0,0.481,21.8,29.7,0.735,11.8,35.6,47.4,24.0,7.7,7.2,17.5,24.4,104.7,50,12050,36.6,84.0,0.436,5.4,15.7,0.346,31.1,68.2,0.456,21.7,30.4,0.715,12.6,31.8,44.4,24.1,9.8,5.2,17.8,25.7,100.3
9,HOU_1999,29.6,31.0,19.0,29,21,2.32,-0.93,1.39,105.4,102.9,2.5,88.8,0.313,0.241,0.545,0.506,15.8,27.8,0.228,0.461,12.4,69.9,0.188,,50,12050,38.3,85.7,0.447,5.7,15.7,0.365,32.6,70.1,0.465,21.9,29.6,0.74,14.0,32.6,46.5,23.3,10.2,4.8,18.2,26.3,104.2,50,12125,36.0,85.7,0.42,4.3,12.8,0.336,31.7,72.9,0.435,24.8,34.1,0.728,14.6,33.5,48.1,22.8,8.9,6.8,16.4,22.9,101.1
10,PHO_1999,29.3,27.0,23.0,29,21,2.26,-0.11,2.15,105.8,103.3,2.5,90.0,0.303,0.175,0.526,0.481,13.0,28.4,0.231,0.485,15.4,69.8,0.216,,50,12075,39.0,85.5,0.456,3.9,11.7,0.33,35.2,73.8,0.476,22.2,31.7,0.698,13.8,35.5,49.3,24.7,9.4,7.9,17.0,22.6,104.0,50,12025,36.8,83.8,0.439,4.7,14.3,0.326,32.2,69.5,0.463,23.1,32.2,0.718,13.0,34.3,47.2,24.4,8.0,5.7,18.3,22.3,101.5
