,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Oct 17, 2018",2018,10,17,8:30p,True,MIN,W,False,112,108,1,0,W 1
1,"Sat, Oct 20, 2018",2018,10,20,10:00p,False,POR,L,False,108,121,1,1,L 1
2,"Mon, Oct 22, 2018",2018,10,22,10:30p,False,LAL,W,True,143,142,2,1,W 1
3,"Wed, Oct 24, 2018",2018,10,24,8:30p,True,IND,L,False,96,116,2,2,L 1
4,"Sat, Oct 27, 2018",2018,10,27,8:30p,True,LAL,W,False,110,106,3,2,W 1
5,"Mon, Oct 29, 2018",2018,10,29,8:30p,True,DAL,W,True,113,108,4,2,W 2
6,"Wed, Oct 31, 2018",2018,10,31,10:30p,False,PHO,W,False,120,90,5,2,W 3
7,"Sat, Nov 3, 2018",2018,11,3,8:30p,True,NOP,W,False,109,95,6,2,W 4
8,"Sun, Nov 4, 2018",2018,11,4,7:00p,True,ORL,L,False,110,117,6,3,L 1
9,"Wed, Nov 7, 2018",2018,11,7,7:30p,False,MIA,L,False,88,95,6,4,L 2
10,"Sat, Nov 10, 2018",2018,11,10,8:30p,True,HOU,W,False,96,89,7,4,W 1
11,"Mon, Nov 12, 2018",2018,11,12,10:00p,False,SAC,L,False,99,104,7,5,L 1
12,"Wed, Nov 14, 2018",2018,11,14,9:00p,False,PHO,L,False,96,116,7,6,L 2
13,"Thu, Nov 15, 2018",2018,11,15,10:30p,False,LAC,L,False,111,116,7,7,L 3
14,"Sun, Nov 18, 2018",2018,11,18,7:00p,True,GSW,W,False,104,92,8,7,W 1
15,"Mon, Nov 19, 2018",2018,11,19,8:00p,False,NOP,L,False,126,140,8,8,L 1
16,"Wed, Nov 21, 2018",2018,11,21,8:30p,True,MEM,L,False,103,104,8,9,L 2
17,"Fri, Nov 23, 2018",2018,11,23,8:00p,False,IND,W,False,111,100,9,9,W 1
18,"Sat, Nov 24, 2018",2018,11,24,8:30p,False,MIL,L,False,129,135,9,10,L 1
19,"Mon, Nov 26, 2018",2018,11,26,8:00p,False,CHI,W,False,108,107,10,10,W 1
21,"Wed, Nov 28, 2018",2018,11,28,8:00p,False,MIN,L,False,89,128,10,11,L 1
22,"Fri, Nov 30, 2018",2018,11,30,8:00p,True,HOU,L,False,105,136,10,12,L 2
23,"Sun, Dec 2, 2018",2018,12,2,7:00p,True,POR,W,False,131,118,11,12,W 1
24,"Tue, Dec 4, 2018",2018,12,4,9:00p,False,UTA,L,False,105,139,11,13,L 1
25,"Wed, Dec 5, 2018",2018,12,5,10:30p,False,LAL,L,False,113,121,11,14,L 2
26,"Fri, Dec 7, 2018",2018,12,7,8:30p,True,LAL,W,False,133,120,12,14,W 1
27,"Sun, Dec 9, 2018",2018,12,9,7:00p,True,UTA,W,False,110,97,13,14,W 2
28,"Tue, Dec 11, 2018",2018,12,11,8:30p,True,PHO,W,False,111,86,14,14,W 3
29,"Thu, Dec 13, 2018",2018,12,13,8:30p,True,LAC,W,False,125,87,15,14,W 4
30,"Sat, Dec 15, 2018",2018,12,15,8:30p,True,CHI,L,False,93,98,15,15,L 1
31,"Mon, Dec 17, 2018",2018,12,17,8:30p,True,PHI,W,False,123,96,16,15,W 1
32,"Wed, Dec 19, 2018",2018,12,19,7:00p,False,ORL,W,False,129,90,17,15,W 2
33,"Fri, Dec 21, 2018",2018,12,21,8:30p,True,MIN,W,False,124,98,18,15,W 3
34,"Sat, Dec 22, 2018",2018,12,22,8:00p,False,HOU,L,False,101,108,18,16,L 1
35,"Wed, Dec 26, 2018",2018,12,26,8:30p,True,DEN,W,False,111,103,19,16,W 1
36,"Fri, Dec 28, 2018",2018,12,28,9:00p,False,DEN,L,False,99,102,19,17,L 1
37,"Sat, Dec 29, 2018",2018,12,29,10:30p,False,LAC,W,False,122,111,20,17,W 1
38,"Mon, Dec 31, 2018",2018,12,31,7:00p,True,BOS,W,False,120,111,21,17,W 2
39,"Thu, Jan 3, 2019",2019,1,3,8:00p,True,TOR,W,False,125,107,22,17,W 3
40,"Sat, Jan 5, 2019",2019,1,5,8:30p,True,MEM,W,False,108,88,23,17,W 4
42,"Mon, Jan 7, 2019",2019,1,7,7:00p,False,DET,W,False,119,107,24,17,W 5
43,"Wed, Jan 9, 2019",2019,1,9,8:00p,False,MEM,L,False,86,96,24,18,L 1
44,"Thu, Jan 10, 2019",2019,1,10,9:30p,True,OKC,W,True,154,147,25,18,W 1
45,"Sat, Jan 12, 2019",2019,1,12,8:00p,False,OKC,L,False,112,122,25,19,L 1
46,"Mon, Jan 14, 2019",2019,1,14,8:30p,True,CHO,L,False,93,108,25,20,L 2
