,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Tue, Oct 17, 2017",2017,10,17,8:01p,True,BOS,W,False,102,99,1,0,W 1
1,"Fri, Oct 20, 2017",2017,10,20,7:00p,False,MIL,W,False,116,97,2,0,W 2
2,"Sat, Oct 21, 2017",2017,10,21,8:00p,True,ORL,L,False,93,114,2,1,L 1
3,"Tue, Oct 24, 2017",2017,10,24,7:00p,True,CHI,W,False,119,112,3,1,W 1
4,"Wed, Oct 25, 2017",2017,10,25,7:30p,False,BRK,L,False,107,112,3,2,L 1
5,"Sat, Oct 28, 2017",2017,10,28,7:00p,False,NOP,L,False,101,123,3,3,L 2
6,"Sun, Oct 29, 2017",2017,10,29,7:00p,True,NYK,L,False,95,114,3,4,L 3
7,"Wed, Nov 1, 2017",2017,11,1,7:00p,True,IND,L,False,107,124,3,5,L 4
8,"Fri, Nov 3, 2017",2017,11,3,7:00p,False,WAS,W,False,130,122,4,5,W 1
9,"Sun, Nov 5, 2017",2017,11,5,3:00p,True,ATL,L,False,115,117,4,6,L 1
10,"Tue, Nov 7, 2017",2017,11,7,7:00p,True,MIL,W,False,124,119,5,6,W 1
11,"Thu, Nov 9, 2017",2017,11,9,8:00p,False,HOU,L,False,113,117,5,7,L 1
12,"Sat, Nov 11, 2017",2017,11,11,8:30p,False,DAL,W,False,111,104,6,7,W 1
13,"Mon, Nov 13, 2017",2017,11,13,7:30p,False,NYK,W,False,104,101,7,7,W 2
14,"Wed, Nov 15, 2017",2017,11,15,8:00p,False,CHO,W,False,115,107,8,7,W 3
15,"Fri, Nov 17, 2017",2017,11,17,7:30p,True,LAC,W,True,118,113,9,7,W 4
16,"Mon, Nov 20, 2017",2017,11,20,7:00p,False,DET,W,False,116,88,10,7,W 5
17,"Wed, Nov 22, 2017",2017,11,22,7:00p,True,BRK,W,False,119,109,11,7,W 6
18,"Fri, Nov 24, 2017",2017,11,24,8:00p,True,CHO,W,False,100,99,12,7,W 7
19,"Mon, Nov 27, 2017",2017,11,27,7:00p,False,PHI,W,False,113,91,13,7,W 8
21,"Tue, Nov 28, 2017",2017,11,28,7:00p,True,MIA,W,False,108,97,14,7,W 9
22,"Thu, Nov 30, 2017",2017,11,30,7:30p,False,ATL,W,False,121,114,15,7,W 10
23,"Sat, Dec 2, 2017",2017,12,2,7:30p,True,MEM,W,False,116,111,16,7,W 11
24,"Mon, Dec 4, 2017",2017,12,4,8:00p,False,CHI,W,False,113,91,17,7,W 12
25,"Wed, Dec 6, 2017",2017,12,6,7:00p,True,SAC,W,False,101,95,18,7,W 13
26,"Fri, Dec 8, 2017",2017,12,8,7:00p,False,IND,L,False,102,106,18,8,L 1
27,"Sat, Dec 9, 2017",2017,12,9,8:00p,True,PHI,W,False,105,98,19,8,W 1
28,"Tue, Dec 12, 2017",2017,12,12,7:00p,True,ATL,W,False,123,114,20,8,W 2
29,"Thu, Dec 14, 2017",2017,12,14,8:00p,True,LAL,W,False,121,112,21,8,W 3
30,"Sat, Dec 16, 2017",2017,12,16,7:30p,True,UTA,W,False,109,100,22,8,W 4
31,"Sun, Dec 17, 2017",2017,12,17,6:00p,False,WAS,W,False,106,99,23,8,W 5
32,"Tue, Dec 19, 2017",2017,12,19,8:00p,False,MIL,L,False,116,119,23,9,L 1
33,"Thu, Dec 21, 2017",2017,12,21,7:00p,True,CHI,W,False,115,112,24,9,W 1
34,"Mon, Dec 25, 2017",2017,12,25,3:00p,False,GSW,L,False,92,99,24,10,L 1
35,"Wed, Dec 27, 2017",2017,12,27,10:00p,False,SAC,L,False,95,109,24,11,L 2
36,"Sat, Dec 30, 2017",2017,12,30,8:00p,False,UTA,L,False,101,104,24,12,L 3
37,"Tue, Jan 2, 2018",2018,1,2,7:00p,True,POR,W,False,127,110,25,12,W 1
38,"Wed, Jan 3, 2018",2018,1,3,8:00p,False,BOS,L,False,88,102,25,13,L 1
39,"Sat, Jan 6, 2018",2018,1,6,7:00p,False,ORL,W,False,131,127,26,13,W 1
40,"Mon, Jan 8, 2018",2018,1,8,8:00p,False,MIN,L,False,99,127,26,14,L 1
42,"Thu, Jan 11, 2018",2018,1,11,8:00p,False,TOR,L,False,99,133,26,15,L 2
43,"Fri, Jan 12, 2018",2018,1,12,7:00p,False,IND,L,False,95,97,26,16,L 3
44,"Mon, Jan 15, 2018",2018,1,15,8:00p,True,GSW,L,False,108,118,26,17,L 4
45,"Thu, Jan 18, 2018",2018,1,18,7:00p,True,ORL,W,False,104,103,27,17,W 1
46,"Sat, Jan 20, 2018",2018,1,20,3:30p,True,OKC,L,False,124,148,27,18,L 1
47,"Tue, Jan 23, 2018",2018,1,23,8:00p,False,SAS,L,False,102,114,27,19,L 2
48,"Fri, Jan 26, 2018",2018,1,26,7:30p,True,IND,W,False,115,108,28,19,W 1
49,"Sun, Jan 28, 2018",2018,1,28,6:00p,True,DET,W,False,121,104,29,19,W 2
