,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Oct 19, 2022",2022,10,19,7:30p,True,NOP,L,False,108,130,0,1,L 1
1,"Fri, Oct 21, 2022",2022,10,21,7:30p,True,TOR,W,False,109,105,1,1,W 1
2,"Mon, Oct 24, 2022",2022,10,24,8:00p,False,MEM,L,False,124,134,1,2,L 1
3,"Wed, Oct 26, 2022",2022,10,26,7:30p,False,MIL,L,False,99,110,1,3,L 2
4,"Thu, Oct 27, 2022",2022,10,27,7:30p,True,DAL,L,True,125,129,1,4,L 3
5,"Sat, Oct 29, 2022",2022,10,29,7:30p,True,IND,L,False,116,125,1,5,L 4
6,"Mon, Oct 31, 2022",2022,10,31,7:30p,True,IND,W,False,116,109,2,5,W 1
7,"Tue, Nov 1, 2022",2022,11,1,7:30p,True,CHI,L,False,99,108,2,6,L 1
8,"Fri, Nov 4, 2022",2022,11,4,7:00p,False,WAS,W,False,128,86,3,6,W 1
9,"Sat, Nov 5, 2022",2022,11,5,7:00p,False,CHO,W,False,98,94,4,6,W 2
10,"Mon, Nov 7, 2022",2022,11,7,9:45p,False,DAL,L,False,94,96,4,7,L 1
11,"Wed, Nov 9, 2022",2022,11,9,7:30p,True,NYK,W,False,112,85,5,7,W 1
12,"Sat, Nov 12, 2022",2022,11,12,4:00p,False,LAC,W,False,110,95,6,7,W 2
13,"Sun, Nov 13, 2022",2022,11,13,9:30p,False,LAL,L,False,103,116,6,8,L 1
14,"Tue, Nov 15, 2022",2022,11,15,10:00p,False,SAC,L,False,121,153,6,9,L 2
15,"Thu, Nov 17, 2022",2022,11,17,10:00p,False,POR,W,False,109,107,7,9,W 1
16,"Sun, Nov 20, 2022",2022,11,20,7:00p,True,MEM,W,False,127,115,8,9,W 2
17,"Tue, Nov 22, 2022",2022,11,22,7:30p,False,PHI,L,False,106,115,8,10,L 1
18,"Wed, Nov 23, 2022",2022,11,23,7:30p,False,TOR,W,False,112,98,9,10,W 1
19,"Fri, Nov 25, 2022",2022,11,25,8:00p,False,IND,L,False,117,128,9,11,L 1
21,"Sun, Nov 27, 2022",2022,11,27,3:00p,True,POR,W,False,111,97,10,11,W 1
22,"Mon, Nov 28, 2022",2022,11,28,7:30p,True,ORL,W,False,109,102,11,11,W 2
23,"Wed, Nov 30, 2022",2022,11,30,7:30p,True,WAS,W,False,113,107,12,11,W 3
24,"Fri, Dec 2, 2022",2022,12,2,7:30p,True,TOR,W,False,114,105,13,11,W 4
25,"Sun, Dec 4, 2022",2022,12,4,6:00p,True,BOS,L,False,92,103,13,12,L 1
26,"Wed, Dec 7, 2022",2022,12,7,7:30p,True,CHO,W,False,122,116,14,12,W 1
27,"Fri, Dec 9, 2022",2022,12,9,7:30p,True,ATL,W,False,120,116,15,12,W 2
28,"Sat, Dec 10, 2022",2022,12,10,7:00p,False,IND,W,False,136,133,16,12,W 3
29,"Mon, Dec 12, 2022",2022,12,12,7:00p,False,WAS,W,False,112,100,17,12,W 4
30,"Fri, Dec 16, 2022",2022,12,16,7:30p,False,TOR,W,False,119,116,18,12,W 5
31,"Sun, Dec 18, 2022",2022,12,18,6:00p,False,DET,W,False,124,121,19,12,W 6
32,"Wed, Dec 21, 2022",2022,12,21,7:30p,True,GSW,W,False,143,113,20,12,W 7
33,"Fri, Dec 23, 2022",2022,12,23,7:30p,True,MIL,W,False,118,100,21,12,W 8
34,"Mon, Dec 26, 2022",2022,12,26,7:00p,False,CLE,W,False,125,117,22,12,W 9
35,"Wed, Dec 28, 2022",2022,12,28,7:30p,False,ATL,W,False,108,107,23,12,W 10
36,"Sat, Dec 31, 2022",2022,12,31,7:00p,False,CHO,W,False,123,106,24,12,W 11
37,"Mon, Jan 2, 2023",2023,1,2,7:30p,True,SAS,W,False,139,103,25,12,W 12
38,"Wed, Jan 4, 2023",2023,1,4,8:00p,False,CHI,L,False,112,121,25,13,L 1
39,"Fri, Jan 6, 2023",2023,1,6,7:30p,False,NOP,W,False,108,102,26,13,W 1
40,"Sun, Jan 8, 2023",2023,1,8,6:00p,False,MIA,W,False,102,101,27,13,W 2
42,"Thu, Jan 12, 2023",2023,1,12,7:30p,True,BOS,L,False,98,109,27,14,L 1
43,"Sun, Jan 15, 2023",2023,1,15,6:00p,True,OKC,L,False,102,112,27,15,L 2
44,"Tue, Jan 17, 2023",2023,1,17,8:00p,False,SAS,L,False,98,106,27,16,L 3
45,"Thu, Jan 19, 2023",2023,1,19,10:00p,False,PHO,L,False,112,117,27,17,L 4
46,"Fri, Jan 20, 2023",2023,1,20,9:00p,False,UTA,W,False,117,106,28,17,W 1
47,"Sun, Jan 22, 2023",2023,1,22,8:30p,False,GSW,W,False,120,116,29,17,W 2
48,"Wed, Jan 25, 2023",2023,1,25,7:30p,False,PHI,L,False,133,137,29,18,L 1
49,"Thu, Jan 26, 2023",2023,1,26,7:30p,True,DET,L,False,122,130,29,19,L 2
50,"Sat, Jan 28, 2023",2023,1,28,5:30p,True,NYK,W,False,122,115,30,19,W 1
51,"Mon, Jan 30, 2023",2023,1,30,7:30p,True,LAL,W,False,121,104,31,19,W 2
52,"Wed, Feb 1, 2023",2023,2,1,7:30p,False,BOS,L,False,96,139,31,20,L 1
53,"Sat, Feb 4, 2023",2023,2,4,6:00p,True,WAS,W,False,125,123,32,20,W 1
54,"Mon, Feb 6, 2023",2023,2,6,7:30p,True,LAC,L,False,116,124,32,21,L 1
55,"Tue, Feb 7, 2023",2023,2,7,7:30p,True,PHO,L,False,112,116,32,22,L 2
56,"Thu, Feb 9, 2023",2023,2,9,7:30p,True,CHI,W,False,116,105,33,22,W 1
57,"Sat, Feb 11, 2023",2023,2,11,6:00p,True,PHI,L,False,98,101,33,23,L 1
58,"Mon, Feb 13, 2023",2023,2,13,7:30p,False,NYK,L,False,106,124,33,24,L 2
59,"Wed, Feb 15, 2023",2023,2,15,7:30p,True,MIA,W,False,116,105,34,24,W 1
60,"Fri, Feb 24, 2023",2023,2,24,8:00p,False,CHI,L,False,87,131,34,25,L 1
61,"Sun, Feb 26, 2023",2023,2,26,3:00p,False,ATL,L,False,127,129,34,26,L 2
63,"Tue, Feb 28, 2023",2023,2,28,7:30p,True,MIL,L,False,104,118,34,27,L 3
64,"Wed, Mar 1, 2023",2023,3,1,7:30p,False,NYK,L,False,118,142,34,28,L 4
65,"Fri, Mar 3, 2023",2023,3,3,7:30p,False,BOS,W,False,115,105,35,28,W 1
66,"Sun, Mar 5, 2023",2023,3,5,6:00p,True,CHO,W,False,102,86,36,28,W 2
67,"Tue, Mar 7, 2023",2023,3,7,8:00p,False,HOU,W,False,118,96,37,28,W 3
68,"Thu, Mar 9, 2023",2023,3,9,8:00p,False,MIL,L,False,113,118,37,29,L 1
69,"Fri, Mar 10, 2023",2023,3,10,8:00p,False,MIN,W,True,124,123,38,29,W 1
70,"Sun, Mar 12, 2023",2023,3,12,3:30p,False,DEN,W,False,122,120,39,29,W 2
71,"Tue, Mar 14, 2023",2023,3,14,8:00p,False,OKC,L,False,107,121,39,30,L 1
72,"Thu, Mar 16, 2023",2023,3,16,7:30p,True,SAC,L,False,96,101,39,31,L 2
73,"Sun, Mar 19, 2023",2023,3,19,3:30p,True,DEN,L,False,102,108,39,32,L 3
74,"Tue, Mar 21, 2023",2023,3,21,7:30p,True,CLE,L,False,109,115,39,33,L 4
75,"Thu, Mar 23, 2023",2023,3,23,7:30p,True,CLE,L,False,114,116,39,34,L 5
76,"Sat, Mar 25, 2023",2023,3,25,8:00p,False,MIA,W,False,129,100,40,34,W 1
77,"Sun, Mar 26, 2023",2023,3,26,6:00p,False,ORL,L,False,106,119,40,35,L 1
78,"Wed, Mar 29, 2023",2023,3,29,7:30p,True,HOU,W,False,123,114,41,35,W 1
79,"Fri, Mar 31, 2023",2023,3,31,7:30p,True,ATL,W,False,124,107,42,35,W 2
80,"Sun, Apr 2, 2023",2023,4,2,3:30p,True,UTA,W,False,111,110,43,35,W 3
81,"Tue, Apr 4, 2023",2023,4,4,7:30p,True,MIN,L,False,102,107,43,36,L 1
82,"Wed, Apr 5, 2023",2023,4,5,7:00p,False,DET,W,False,123,108,44,36,W 1
84,"Fri, Apr 7, 2023",2023,4,7,7:30p,True,ORL,W,False,101,84,45,36,W 2
85,"Sun, Apr 9, 2023",2023,4,9,1:00p,True,PHI,L,False,105,134,45,37,L 1
