,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Oct 17, 2018",2018,10,17,10:30p,False,PHO,L,False,100,121,0,1,L 1
1,"Sat, Oct 20, 2018",2018,10,20,8:30p,True,MIN,W,False,140,136,1,1,W 1
2,"Mon, Oct 22, 2018",2018,10,22,8:30p,True,CHI,W,False,115,109,2,1,W 2
3,"Wed, Oct 24, 2018",2018,10,24,7:00p,False,ATL,L,False,104,111,2,2,L 1
4,"Fri, Oct 26, 2018",2018,10,26,7:30p,False,TOR,L,False,107,116,2,3,L 2
5,"Sun, Oct 28, 2018",2018,10,28,7:00p,True,UTA,L,False,104,113,2,4,L 3
6,"Mon, Oct 29, 2018",2018,10,29,8:30p,False,SAS,L,True,108,113,2,5,L 4
7,"Wed, Oct 31, 2018",2018,10,31,10:30p,False,LAL,L,False,113,114,2,6,L 5
8,"Fri, Nov 2, 2018",2018,11,2,8:30p,True,NYK,L,False,106,118,2,7,L 6
9,"Tue, Nov 6, 2018",2018,11,6,8:30p,True,WAS,W,False,119,100,3,7,W 1
10,"Wed, Nov 7, 2018",2018,11,7,9:00p,False,UTA,L,False,102,117,3,8,L 1
11,"Sat, Nov 10, 2018",2018,11,10,9:00p,True,OKC,W,False,111,96,4,8,W 1
12,"Mon, Nov 12, 2018",2018,11,12,8:00p,False,CHI,W,False,103,98,5,8,W 2
13,"Wed, Nov 14, 2018",2018,11,14,8:30p,True,UTA,W,False,118,68,6,8,W 3
14,"Sat, Nov 17, 2018",2018,11,17,8:30p,True,GSW,W,False,112,109,7,8,W 4
15,"Mon, Nov 19, 2018",2018,11,19,8:00p,False,MEM,L,False,88,98,7,9,L 1
16,"Wed, Nov 21, 2018",2018,11,21,8:30p,True,BRK,W,False,119,113,8,9,W 1
17,"Sat, Nov 24, 2018",2018,11,24,8:30p,True,BOS,W,False,113,104,9,9,W 2
18,"Wed, Nov 28, 2018",2018,11,28,8:00p,False,HOU,W,False,128,108,10,9,W 3
19,"Fri, Nov 30, 2018",2018,11,30,10:30p,False,LAL,L,False,103,114,10,10,L 1
21,"Sun, Dec 2, 2018",2018,12,2,7:00p,True,LAC,W,False,114,110,11,10,W 1
22,"Tue, Dec 4, 2018",2018,12,4,8:30p,True,POR,W,False,111,102,12,10,W 2
23,"Wed, Dec 5, 2018",2018,12,5,8:00p,False,NOP,L,False,106,132,12,11,L 1
24,"Sat, Dec 8, 2018",2018,12,8,6:00p,True,HOU,W,False,107,104,13,11,W 1
25,"Mon, Dec 10, 2018",2018,12,10,8:30p,True,ORL,W,False,101,76,14,11,W 2
26,"Wed, Dec 12, 2018",2018,12,12,8:30p,True,ATL,W,False,114,107,15,11,W 3
27,"Thu, Dec 13, 2018",2018,12,13,10:30p,False,PHO,L,False,89,99,15,12,L 1
28,"Sun, Dec 16, 2018",2018,12,16,7:00p,True,SAC,L,False,113,120,15,13,L 2
29,"Tue, Dec 18, 2018",2018,12,18,9:00p,False,DEN,L,False,118,126,15,14,L 3
30,"Thu, Dec 20, 2018",2018,12,20,10:30p,False,LAC,L,False,121,125,15,15,L 4
31,"Sat, Dec 22, 2018",2018,12,22,8:30p,False,GSW,L,False,116,120,15,16,L 5
32,"Sun, Dec 23, 2018",2018,12,23,9:00p,False,POR,L,True,118,121,15,17,L 6
33,"Wed, Dec 26, 2018",2018,12,26,8:30p,True,NOP,W,False,122,119,16,17,W 1
34,"Fri, Dec 28, 2018",2018,12,28,8:00p,False,NOP,L,False,112,114,16,18,L 1
35,"Sun, Dec 30, 2018",2018,12,30,7:00p,True,OKC,W,False,105,103,17,18,W 1
36,"Mon, Dec 31, 2018",2018,12,31,8:00p,False,OKC,L,False,102,122,17,19,L 1
37,"Wed, Jan 2, 2019",2019,1,2,7:00p,False,CHO,W,False,122,84,18,19,W 1
38,"Fri, Jan 4, 2019",2019,1,4,8:00p,False,BOS,L,False,93,114,18,20,L 1
39,"Sat, Jan 5, 2019",2019,1,5,7:30p,False,PHI,L,False,100,106,18,21,L 2
40,"Mon, Jan 7, 2019",2019,1,7,8:30p,True,LAL,L,False,97,107,18,22,L 3
42,"Wed, Jan 9, 2019",2019,1,9,8:30p,True,PHO,W,False,104,94,19,22,W 1
43,"Fri, Jan 11, 2019",2019,1,11,8:00p,False,MIN,W,False,119,115,20,22,W 2
44,"Sun, Jan 13, 2019",2019,1,13,7:00p,True,GSW,L,False,114,119,20,23,L 1
45,"Wed, Jan 16, 2019",2019,1,16,8:30p,True,SAS,L,False,101,105,20,24,L 2
46,"Sat, Jan 19, 2019",2019,1,19,7:00p,False,IND,L,False,99,111,20,25,L 3
47,"Mon, Jan 21, 2019",2019,1,21,2:00p,False,MIL,L,False,106,116,20,26,L 4
48,"Tue, Jan 22, 2019",2019,1,22,8:30p,True,LAC,W,False,106,98,21,26,W 1
49,"Fri, Jan 25, 2019",2019,1,25,8:30p,True,DET,W,False,106,101,22,26,W 2
50,"Sun, Jan 27, 2019",2019,1,27,7:00p,True,TOR,L,False,120,123,22,27,L 1
51,"Wed, Jan 30, 2019",2019,1,30,7:30p,False,NYK,W,False,114,90,23,27,W 1
