,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Tue, Oct 22, 2019",2019,10,22,10:30p,False,LAC,L,False,102,112,0,1,L 1
1,"Fri, Oct 25, 2019",2019,10,25,10:30p,True,UTA,W,False,95,86,1,1,W 1
2,"Sun, Oct 27, 2019",2019,10,27,9:30p,True,CHO,W,False,120,101,2,1,W 2
3,"Tue, Oct 29, 2019",2019,10,29,10:30p,True,MEM,W,False,120,91,3,1,W 3
4,"Fri, Nov 1, 2019",2019,11,1,9:30p,False,DAL,W,True,119,110,4,1,W 4
5,"Sun, Nov 3, 2019",2019,11,3,7:00p,False,SAS,W,False,103,96,5,1,W 5
6,"Tue, Nov 5, 2019",2019,11,5,8:00p,False,CHI,W,False,118,112,6,1,W 6
7,"Fri, Nov 8, 2019",2019,11,8,10:30p,True,MIA,W,False,95,80,7,1,W 7
8,"Sun, Nov 10, 2019",2019,11,10,9:30p,True,TOR,L,False,104,113,7,2,L 1
9,"Tue, Nov 12, 2019",2019,11,12,9:00p,False,PHO,W,False,123,115,8,2,W 1
10,"Wed, Nov 13, 2019",2019,11,13,10:00p,True,GSW,W,False,120,94,9,2,W 2
11,"Fri, Nov 15, 2019",2019,11,15,10:30p,True,SAC,W,False,99,97,10,2,W 3
12,"Sun, Nov 17, 2019",2019,11,17,9:30p,True,ATL,W,False,122,101,11,2,W 4
13,"Tue, Nov 19, 2019",2019,11,19,10:30p,True,OKC,W,False,112,107,12,2,W 5
14,"Fri, Nov 22, 2019",2019,11,22,8:00p,False,OKC,W,False,130,127,13,2,W 6
15,"Sat, Nov 23, 2019",2019,11,23,8:00p,False,MEM,W,False,109,108,14,2,W 7
16,"Mon, Nov 25, 2019",2019,11,25,8:30p,False,SAS,W,False,114,104,15,2,W 8
17,"Wed, Nov 27, 2019",2019,11,27,9:30p,False,NOP,W,False,114,110,16,2,W 9
18,"Fri, Nov 29, 2019",2019,11,29,10:30p,True,WAS,W,False,125,103,17,2,W 10
19,"Sun, Dec 1, 2019",2019,12,1,4:00p,True,DAL,L,False,100,114,17,3,L 1
21,"Tue, Dec 3, 2019",2019,12,3,9:00p,False,DEN,W,False,105,96,18,3,W 1
22,"Wed, Dec 4, 2019",2019,12,4,9:00p,False,UTA,W,False,121,96,19,3,W 2
23,"Fri, Dec 6, 2019",2019,12,6,10:30p,False,POR,W,False,136,113,20,3,W 3
24,"Sun, Dec 8, 2019",2019,12,8,9:30p,True,MIN,W,False,142,125,21,3,W 4
25,"Wed, Dec 11, 2019",2019,12,11,7:00p,False,ORL,W,False,96,87,22,3,W 5
26,"Fri, Dec 13, 2019",2019,12,13,7:00p,False,MIA,W,False,113,110,23,3,W 6
27,"Sun, Dec 15, 2019",2019,12,15,6:00p,False,ATL,W,False,101,96,24,3,W 7
28,"Tue, Dec 17, 2019",2019,12,17,7:00p,False,IND,L,False,102,105,24,4,L 1
29,"Thu, Dec 19, 2019",2019,12,19,8:00p,False,MIL,L,False,104,111,24,5,L 2
30,"Sun, Dec 22, 2019",2019,12,22,9:30p,True,DEN,L,False,104,128,24,6,L 3
31,"Wed, Dec 25, 2019",2019,12,25,8:00p,True,LAC,L,False,106,111,24,7,L 4
32,"Sat, Dec 28, 2019",2019,12,28,10:00p,False,POR,W,False,128,120,25,7,W 1
33,"Sun, Dec 29, 2019",2019,12,29,9:30p,True,DAL,W,False,108,95,26,7,W 2
34,"Wed, Jan 1, 2020",2020,1,1,10:30p,True,PHO,W,False,117,107,27,7,W 3
35,"Fri, Jan 3, 2020",2020,1,3,10:30p,True,NOP,W,False,123,113,28,7,W 4
36,"Sun, Jan 5, 2020",2020,1,5,10:00p,True,DET,W,False,106,99,29,7,W 5
37,"Tue, Jan 7, 2020",2020,1,7,10:30p,True,NYK,W,False,117,87,30,7,W 6
38,"Fri, Jan 10, 2020",2020,1,10,9:45p,False,DAL,W,False,129,114,31,7,W 7
39,"Sat, Jan 11, 2020",2020,1,11,8:00p,False,OKC,W,False,125,110,32,7,W 8
40,"Mon, Jan 13, 2020",2020,1,13,10:30p,True,CLE,W,False,128,99,33,7,W 9
42,"Wed, Jan 15, 2020",2020,1,15,10:30p,True,ORL,L,False,118,119,33,8,L 1
43,"Sat, Jan 18, 2020",2020,1,18,8:30p,False,HOU,W,False,124,115,34,8,W 1
