,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Thu, Oct 27, 2016",2016,10,27,7:30p,True,WAS,W,False,114,99,1,0,W 1
1,"Sat, Oct 29, 2016",2016,10,29,12:30p,False,PHI,W,False,104,72,2,0,W 2
2,"Mon, Oct 31, 2016",2016,10,31,7:30p,True,SAC,W,False,106,95,3,0,W 3
3,"Wed, Nov 2, 2016",2016,11,2,7:30p,True,LAL,L,False,116,123,3,1,L 1
4,"Fri, Nov 4, 2016",2016,11,4,7:00p,False,WAS,L,False,92,95,3,2,L 2
5,"Sat, Nov 5, 2016",2016,11,5,7:30p,True,HOU,W,False,112,97,4,2,W 1
6,"Tue, Nov 8, 2016",2016,11,8,7:00p,False,CLE,W,False,110,106,5,2,W 2
7,"Wed, Nov 9, 2016",2016,11,9,7:30p,True,CHI,W,False,115,107,6,2,W 3
8,"Sat, Nov 12, 2016",2016,11,12,7:30p,True,PHI,W,False,117,96,7,2,W 4
9,"Tue, Nov 15, 2016",2016,11,15,7:30p,False,MIA,W,False,93,90,8,2,W 5
10,"Wed, Nov 16, 2016",2016,11,16,7:30p,True,MIL,W,False,107,100,9,2,W 6
11,"Fri, Nov 18, 2016",2016,11,18,7:00p,False,CHO,L,False,96,100,9,3,L 1
12,"Sun, Nov 20, 2016",2016,11,20,12:00p,False,NYK,L,False,94,104,9,4,L 2
13,"Tue, Nov 22, 2016",2016,11,22,7:30p,True,NOP,L,False,94,112,9,5,L 3
14,"Wed, Nov 23, 2016",2016,11,23,7:00p,False,IND,W,False,96,85,10,5,W 1
15,"Fri, Nov 25, 2016",2016,11,25,8:00p,False,UTA,L,False,68,95,10,6,L 1
16,"Sun, Nov 27, 2016",2016,11,27,9:30p,False,LAL,L,False,94,109,10,7,L 2
17,"Mon, Nov 28, 2016",2016,11,28,10:30p,False,GSW,L,False,100,105,10,8,L 3
18,"Wed, Nov 30, 2016",2016,11,30,9:00p,False,PHO,L,False,107,109,10,9,L 4
19,"Fri, Dec 2, 2016",2016,12,2,8:00p,True,DET,L,False,85,121,10,10,L 5
21,"Sat, Dec 3, 2016",2016,12,3,7:30p,False,TOR,L,False,84,128,10,11,L 6
22,"Mon, Dec 5, 2016",2016,12,5,7:30p,True,OKC,L,False,99,102,10,12,L 7
23,"Wed, Dec 7, 2016",2016,12,7,7:30p,True,MIA,W,False,103,95,11,12,W 1
24,"Fri, Dec 9, 2016",2016,12,9,8:00p,False,MIL,W,False,114,110,12,12,W 2
25,"Tue, Dec 13, 2016",2016,12,13,7:30p,True,ORL,L,False,120,131,12,13,L 1
26,"Fri, Dec 16, 2016",2016,12,16,7:30p,False,TOR,W,False,125,121,13,13,W 1
27,"Sat, Dec 17, 2016",2016,12,17,7:30p,True,CHO,L,False,99,107,13,14,L 1
28,"Mon, Dec 19, 2016",2016,12,19,8:00p,False,OKC,W,False,110,108,14,14,W 1
29,"Wed, Dec 21, 2016",2016,12,21,7:30p,True,MIN,L,False,84,92,14,15,L 1
30,"Fri, Dec 23, 2016",2016,12,23,9:00p,False,DEN,W,False,109,108,15,15,W 1
31,"Mon, Dec 26, 2016",2016,12,26,8:00p,False,MIN,L,False,90,104,15,16,L 1
32,"Wed, Dec 28, 2016",2016,12,28,7:30p,True,NYK,W,True,102,98,16,16,W 1
33,"Fri, Dec 30, 2016",2016,12,30,8:00p,True,DET,W,False,105,98,17,16,W 2
34,"Sun, Jan 1, 2017",2017,1,1,6:00p,True,SAS,W,True,114,112,18,16,W 3
35,"Wed, Jan 4, 2017",2017,1,4,7:00p,False,ORL,W,False,111,92,19,16,W 4
36,"Thu, Jan 5, 2017",2017,1,5,8:00p,False,NOP,W,False,99,94,20,16,W 5
37,"Sat, Jan 7, 2017",2017,1,7,8:30p,False,DAL,W,False,97,82,21,16,W 6
38,"Tue, Jan 10, 2017",2017,1,10,7:30p,False,BRK,W,False,117,97,22,16,W 7
39,"Fri, Jan 13, 2017",2017,1,13,8:00p,True,BOS,L,False,101,103,22,17,L 1
40,"Sun, Jan 15, 2017",2017,1,15,3:00p,True,MIL,W,False,111,98,23,17,W 1
42,"Mon, Jan 16, 2017",2017,1,16,1:00p,False,NYK,W,False,108,107,24,17,W 2
43,"Wed, Jan 18, 2017",2017,1,18,8:00p,False,DET,L,False,95,118,24,18,L 1
44,"Fri, Jan 20, 2017",2017,1,20,8:00p,True,CHI,W,False,102,93,25,18,W 1
45,"Sat, Jan 21, 2017",2017,1,21,7:00p,True,PHI,W,False,110,93,26,18,W 2
46,"Mon, Jan 23, 2017",2017,1,23,7:30p,True,LAC,L,False,105,115,26,19,L 1
47,"Wed, Jan 25, 2017",2017,1,25,8:00p,False,CHI,W,False,119,114,27,19,W 1
48,"Fri, Jan 27, 2017",2017,1,27,8:00p,True,WAS,L,False,86,112,27,20,L 1
49,"Sun, Jan 29, 2017",2017,1,29,3:00p,True,NYK,W,True,142,139,28,20,W 1
50,"Wed, Feb 1, 2017",2017,2,1,7:30p,False,MIA,L,False,93,116,28,21,L 1
51,"Thu, Feb 2, 2017",2017,2,2,8:00p,False,HOU,W,False,113,108,29,21,W 1
52,"Sat, Feb 4, 2017",2017,2,4,7:00p,True,ORL,W,False,113,86,30,21,W 2
53,"Mon, Feb 6, 2017",2017,2,6,7:30p,True,UTA,L,False,95,120,30,22,L 1
54,"Wed, Feb 8, 2017",2017,2,8,7:30p,True,DEN,W,False,117,106,31,22,W 1
55,"Fri, Feb 10, 2017",2017,2,10,10:30p,False,SAC,L,False,107,108,31,23,L 1
56,"Mon, Feb 13, 2017",2017,2,13,10:30p,False,POR,W,True,109,104,32,23,W 1
57,"Wed, Feb 15, 2017",2017,2,15,10:30p,False,LAC,L,False,84,99,32,24,L 1
58,"Fri, Feb 24, 2017",2017,2,24,8:00p,True,MIA,L,False,90,108,32,25,L 2
59,"Sat, Feb 25, 2017",2017,2,25,7:00p,False,ORL,L,False,86,105,32,26,L 3
60,"Mon, Feb 27, 2017",2017,2,27,7:30p,False,BOS,W,False,114,98,33,26,W 1
61,"Wed, Mar 1, 2017",2017,3,1,7:30p,True,DAL,W,False,100,95,34,26,W 2
63,"Fri, Mar 3, 2017",2017,3,3,7:00p,True,CLE,L,False,130,135,34,27,L 1
64,"Sun, Mar 5, 2017",2017,3,5,1:00p,True,IND,L,False,96,97,34,28,L 2
65,"Mon, Mar 6, 2017",2017,3,6,7:30p,True,GSW,L,False,111,119,34,29,L 3
66,"Wed, Mar 8, 2017",2017,3,8,7:30p,True,BRK,W,False,110,105,35,29,W 1
67,"Fri, Mar 10, 2017",2017,3,10,8:00p,True,TOR,W,False,105,99,36,29,W 2
68,"Sat, Mar 11, 2017",2017,3,11,9:00p,False,MEM,W,False,107,90,37,29,W 3
69,"Mon, Mar 13, 2017",2017,3,13,8:00p,False,SAS,L,False,99,107,37,30,L 1
70,"Thu, Mar 16, 2017",2017,3,16,7:30p,True,MEM,L,False,91,103,37,31,L 2
71,"Sat, Mar 18, 2017",2017,3,18,6:00p,True,POR,L,False,97,113,37,32,L 3
72,"Mon, Mar 20, 2017",2017,3,20,7:00p,False,CHO,L,False,90,105,37,33,L 4
73,"Wed, Mar 22, 2017",2017,3,22,8:00p,False,WAS,L,False,100,104,37,34,L 5
74,"Fri, Mar 24, 2017",2017,3,24,8:00p,False,MIL,L,False,97,100,37,35,L 6
75,"Sun, Mar 26, 2017",2017,3,26,1:00p,True,BRK,L,False,92,107,37,36,L 7
76,"Tue, Mar 28, 2017",2017,3,28,7:30p,True,PHO,W,False,95,91,38,36,W 1
77,"Wed, Mar 29, 2017",2017,3,29,7:00p,False,PHI,W,False,99,92,39,36,W 2
78,"Sat, Apr 1, 2017",2017,4,1,5:00p,False,CHI,L,False,104,106,39,37,L 1
79,"Sun, Apr 2, 2017",2017,4,2,6:00p,False,BRK,L,False,82,91,39,38,L 2
80,"Thu, Apr 6, 2017",2017,4,6,8:00p,True,BOS,W,False,123,116,40,38,W 1
81,"Fri, Apr 7, 2017",2017,4,7,7:30p,False,CLE,W,False,114,100,41,38,W 2
