,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Sun, Apr 16, 2017",2017,4,16,9:00p,True,OKC,W,False,118,87,1,0,W 1
1,"Wed, Apr 19, 2017",2017,4,19,8:00p,True,OKC,W,False,115,111,2,0,W 2
2,"Fri, Apr 21, 2017",2017,4,21,9:30p,False,OKC,L,False,113,115,2,1,L 1
3,"Sun, Apr 23, 2017",2017,4,23,3:30p,False,OKC,W,False,113,109,3,1,W 1
4,"Tue, Apr 25, 2017",2017,4,25,8:00p,True,OKC,W,False,105,99,4,1,W 2
6,"Mon, May 1, 2017",2017,5,1,9:30p,False,SAS,W,False,126,99,5,1,W 3
7,"Wed, May 3, 2017",2017,5,3,9:30p,False,SAS,L,False,96,121,5,2,L 1
8,"Fri, May 5, 2017",2017,5,5,9:30p,True,SAS,L,False,92,103,5,3,L 2
9,"Sun, May 7, 2017",2017,5,7,9:00p,True,SAS,W,False,125,104,6,3,W 1
10,"Tue, May 9, 2017",2017,5,9,8:00p,False,SAS,L,True,107,110,6,4,L 1
11,"Thu, May 11, 2017",2017,5,11,8:00p,True,SAS,L,False,75,114,6,5,L 2
