,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Dec 23, 2020",2020,12,23,9:00p,False,DEN,W,True,124,122,1,0,W 1
1,"Sat, Dec 26, 2020",2020,12,26,10:00p,True,PHO,W,False,106,103,2,0,W 2
2,"Sun, Dec 27, 2020",2020,12,27,9:00p,True,PHO,L,False,100,116,2,1,L 1
3,"Tue, Dec 29, 2020",2020,12,29,10:00p,True,DEN,W,False,125,115,3,1,W 1
4,"Thu, Dec 31, 2020",2020,12,31,7:00p,False,HOU,L,False,119,122,3,2,L 1
5,"Sat, Jan 2, 2021",2021,1,2,5:00p,False,HOU,L,False,94,102,3,3,L 2
6,"Mon, Jan 4, 2021",2021,1,4,10:00p,False,GSW,L,False,106,137,3,4,L 3
7,"Wed, Jan 6, 2021",2021,1,6,10:00p,True,CHI,W,False,128,124,4,4,W 1
8,"Fri, Jan 8, 2021",2021,1,8,10:00p,True,TOR,L,False,123,144,4,5,L 1
9,"Sat, Jan 9, 2021",2021,1,9,10:00p,True,POR,L,False,99,125,4,6,L 2
10,"Mon, Jan 11, 2021",2021,1,11,10:00p,True,IND,W,False,127,122,5,6,W 1
11,"Wed, Jan 13, 2021",2021,1,13,10:00p,True,POR,L,False,126,132,5,7,L 1
12,"Fri, Jan 15, 2021",2021,1,15,10:00p,True,LAC,L,False,100,138,5,8,L 2
13,"Sun, Jan 17, 2021",2021,1,17,9:00p,True,NOP,L,False,123,128,5,9,L 3
14,"Wed, Jan 20, 2021",2021,1,20,10:00p,False,LAC,L,False,96,115,5,10,L 4
15,"Fri, Jan 22, 2021",2021,1,22,10:00p,True,NYK,W,False,103,94,6,10,W 1
16,"Wed, Jan 27, 2021",2021,1,27,7:00p,False,ORL,W,False,121,107,7,10,W 2
17,"Fri, Jan 29, 2021",2021,1,29,7:30p,False,TOR,W,False,126,124,8,10,W 3
18,"Sat, Jan 30, 2021",2021,1,30,8:00p,False,MIA,L,False,104,105,8,11,L 1
19,"Mon, Feb 1, 2021",2021,2,1,8:00p,False,NOP,W,False,118,109,9,11,W 1
21,"Wed, Feb 3, 2021",2021,2,3,10:00p,True,BOS,W,False,116,111,10,11,W 2
22,"Sat, Feb 6, 2021",2021,2,6,5:00p,True,DEN,W,False,119,114,11,11,W 3
23,"Sun, Feb 7, 2021",2021,2,7,3:00p,False,LAC,W,False,113,110,12,11,W 4
24,"Tue, Feb 9, 2021",2021,2,9,10:00p,True,PHI,L,False,111,119,12,12,L 1
25,"Fri, Feb 12, 2021",2021,2,12,10:00p,True,ORL,L,False,112,123,12,13,L 2
26,"Sun, Feb 14, 2021",2021,2,14,10:00p,True,MEM,L,False,110,124,12,14,L 3
27,"Mon, Feb 15, 2021",2021,2,15,10:00p,True,BRK,L,False,125,136,12,15,L 4
28,"Thu, Feb 18, 2021",2021,2,18,10:00p,True,MIA,L,False,110,118,12,16,L 5
29,"Sat, Feb 20, 2021",2021,2,20,9:00p,False,CHI,L,False,114,122,12,17,L 6
30,"Sun, Feb 21, 2021",2021,2,21,9:00p,False,MIL,L,False,115,128,12,18,L 7
31,"Tue, Feb 23, 2021",2021,2,23,7:30p,False,BRK,L,False,118,127,12,19,L 8
32,"Thu, Feb 25, 2021",2021,2,25,7:30p,False,NYK,L,False,121,140,12,20,L 9
33,"Fri, Feb 26, 2021",2021,2,26,8:00p,False,DET,W,False,110,107,13,20,W 1
34,"Sun, Feb 28, 2021",2021,2,28,10:00p,True,CHO,L,False,126,127,13,21,L 1
35,"Wed, Mar 3, 2021",2021,3,3,10:00p,True,LAL,W,False,123,120,14,21,W 1
36,"Thu, Mar 4, 2021",2021,3,4,10:00p,False,POR,L,False,119,123,14,22,L 1
37,"Thu, Mar 11, 2021",2021,3,11,10:00p,True,HOU,W,False,125,105,15,22,W 1
38,"Sat, Mar 13, 2021",2021,3,13,7:30p,False,ATL,L,False,106,121,15,23,L 1
39,"Mon, Mar 15, 2021",2021,3,15,7:00p,False,CHO,L,False,116,122,15,24,L 2
40,"Wed, Mar 17, 2021",2021,3,17,7:00p,False,WAS,W,False,121,119,16,24,W 1
42,"Fri, Mar 19, 2021",2021,3,19,7:30p,False,BOS,W,False,107,96,17,24,W 2
43,"Sat, Mar 20, 2021",2021,3,20,8:00p,False,PHI,L,False,105,129,17,25,L 1
44,"Mon, Mar 22, 2021",2021,3,22,7:30p,False,CLE,W,False,119,105,18,25,W 1
45,"Wed, Mar 24, 2021",2021,3,24,10:00p,True,ATL,W,False,110,108,19,25,W 2
46,"Thu, Mar 25, 2021",2021,3,25,10:00p,True,GSW,W,False,141,119,20,25,W 3
47,"Sat, Mar 27, 2021",2021,3,27,10:00p,True,CLE,W,False,100,98,21,25,W 4
48,"Mon, Mar 29, 2021",2021,3,29,8:30p,False,SAS,W,False,132,115,22,25,W 5
49,"Wed, Mar 31, 2021",2021,3,31,8:30p,False,SAS,L,False,106,120,22,26,L 1
50,"Fri, Apr 2, 2021",2021,4,2,10:00p,True,LAL,L,False,94,115,22,27,L 2
51,"Sat, Apr 3, 2021",2021,4,3,10:00p,True,MIL,L,False,128,129,22,28,L 3
52,"Mon, Apr 5, 2021",2021,4,5,7:00p,False,MIN,L,False,106,116,22,29,L 4
53,"Thu, Apr 8, 2021",2021,4,8,10:00p,True,DET,L,False,101,113,22,30,L 5
54,"Sat, Apr 10, 2021",2021,4,10,9:00p,False,UTA,L,False,112,128,22,31,L 6
55,"Mon, Apr 12, 2021",2021,4,12,9:00p,False,NOP,L,False,110,117,22,32,L 7
56,"Wed, Apr 14, 2021",2021,4,14,10:00p,True,WAS,L,False,111,123,22,33,L 8
57,"Thu, Apr 15, 2021",2021,4,15,10:00p,False,PHO,L,False,114,122,22,34,L 9
58,"Sun, Apr 18, 2021",2021,4,18,7:30p,False,DAL,W,False,121,107,23,34,W 1
