,TEAM,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Attend./G,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,opp_G,opp_MP,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF,opp_PTS
10,PHO_2009,29.5,46.0,36.0,46,36,1.93,-0.31,1.62,113.6,111.6,2.0,96.0,0.336,0.216,0.584,0.545,14.4,27.7,0.25,0.511,12.8,71.7,0.233,18422,82,19730,38.6,84.5,0.457,10.8,28.3,0.381,27.8,56.2,0.495,21.2,29.7,0.715,10.8,35.9,46.7,21.0,7.5,5.8,15.0,21.9,109.2,82,19705,40.8,89.8,0.454,7.2,20.3,0.353,33.6,69.5,0.484,18.8,24.5,0.769,13.0,33.7,46.7,23.2,7.2,4.8,15.2,22.8,107.6
11,ATL_2009,25.8,47.0,35.0,46,36,1.57,0.13,1.7,109.3,107.6,1.7,89.6,0.323,0.253,0.546,0.504,12.5,26.0,0.238,0.494,13.2,71.6,0.21,16748,82,19755,40.3,88.1,0.457,7.7,21.1,0.364,32.6,67.0,0.487,20.5,25.4,0.807,11.1,33.9,45.0,22.3,8.2,4.7,14.2,23.0,108.7,82,19955,39.1,85.8,0.455,7.9,20.3,0.389,31.2,65.5,0.476,21.5,27.9,0.771,12.0,33.9,45.9,22.0,7.1,4.5,16.7,21.8,107.6
12,NOH_2009,28.2,49.0,33.0,46,36,1.55,-0.14,1.41,108.7,107.0,1.7,87.8,0.288,0.24,0.548,0.501,12.5,24.6,0.232,0.496,13.2,74.9,0.23,16969,82,19905,41.5,89.1,0.466,8.5,22.1,0.386,33.0,67.0,0.492,17.0,22.4,0.761,9.9,36.0,45.9,23.7,6.5,4.5,13.1,21.1,108.5,82,19830,40.5,88.0,0.46,6.8,18.2,0.374,33.7,69.9,0.482,20.0,24.9,0.803,11.0,30.6,41.6,22.2,7.2,4.5,15.1,24.2,107.8
13,MIA_2009,25.6,43.0,39.0,42,40,0.26,0.23,0.49,107.8,107.6,0.2,89.9,0.282,0.245,0.54,0.5,12.1,24.6,0.212,0.501,14.5,72.9,0.251,18263,82,19805,39.8,87.7,0.453,8.3,22.2,0.375,31.4,65.4,0.48,20.6,25.6,0.805,11.6,35.8,47.3,22.3,7.4,4.8,15.6,20.9,108.4,82,19755,40.5,87.6,0.462,7.9,21.5,0.367,32.6,66.1,0.493,18.9,24.2,0.782,12.6,30.9,43.5,24.3,7.8,5.4,17.3,24.1,107.8
14,PHI_2009,26.1,41.0,41.0,41,41,0.07,0.09,0.16,107.9,107.8,0.1,90.0,0.339,0.164,0.532,0.485,13.4,31.3,0.253,0.507,14.9,71.4,0.216,15802,82,19930,40.4,88.6,0.457,6.4,16.7,0.381,34.1,71.9,0.474,21.1,26.6,0.796,12.6,32.1,44.7,22.4,8.0,5.9,15.4,22.1,108.4,82,19780,37.4,81.7,0.458,7.4,19.5,0.378,30.0,62.2,0.483,25.7,32.5,0.791,10.9,33.1,44.0,22.7,8.1,4.9,17.7,24.1,107.9
15,CHI_2009,24.9,41.0,41.0,40,42,-0.28,0.12,-0.16,108.4,108.7,-0.3,93.1,0.3,0.189,0.541,0.493,13.3,28.0,0.239,0.493,13.1,70.9,0.238,21187,82,19830,39.4,88.0,0.448,8.8,23.4,0.376,30.6,64.6,0.473,20.8,26.7,0.779,11.4,32.5,44.0,22.0,7.5,5.3,14.5,24.7,108.3,82,19905,40.0,88.7,0.451,6.0,17.1,0.354,33.9,71.6,0.474,22.0,28.3,0.775,12.0,34.1,46.1,23.0,6.4,4.8,13.4,22.4,108.0
16,DET_2009,28.2,39.0,43.0,40,42,-0.49,0.13,-0.36,107.4,108.0,-0.6,86.7,0.282,0.165,0.524,0.483,11.7,27.9,0.212,0.485,11.7,74.0,0.248,21877,82,19830,40.4,88.8,0.455,8.2,21.6,0.378,32.2,67.2,0.48,19.1,23.7,0.807,11.6,33.4,45.0,22.3,7.2,5.4,14.9,23.8,108.1,82,19805,40.7,89.5,0.455,6.8,18.3,0.375,33.8,71.2,0.475,20.2,25.3,0.798,11.7,33.2,45.0,21.3,7.8,4.4,14.1,21.8,108.4
17,IND_2009,26.5,36.0,46.0,38,44,-1.11,0.35,-0.76,108.1,109.2,-1.1,96.5,0.267,0.244,0.545,0.501,13.1,25.4,0.215,0.499,12.7,74.5,0.271,14182,82,19805,39.6,88.9,0.445,10.3,28.6,0.36,29.3,60.2,0.486,18.7,23.8,0.784,11.4,31.9,43.3,21.8,7.6,2.6,14.7,21.0,108.1,82,19930,40.6,88.8,0.458,6.3,18.1,0.347,34.4,70.7,0.486,21.1,26.9,0.786,13.2,32.2,45.4,22.3,8.0,5.8,15.2,22.1,108.7
18,MIL_2009,26.3,34.0,48.0,38,44,-1.09,0.21,-0.88,106.7,107.9,-1.2,92.6,0.306,0.208,0.531,0.483,13.1,27.8,0.239,0.503,15.6,74.0,0.315,15390,82,19755,40.5,88.2,0.459,4.6,14.5,0.318,35.9,73.7,0.486,22.3,29.9,0.745,14.0,31.5,45.6,22.2,8.9,5.6,15.6,22.3,107.9,82,19830,39.4,86.1,0.458,7.1,19.1,0.375,32.3,67.0,0.481,23.3,30.5,0.764,11.4,34.0,45.4,21.7,8.0,5.6,14.4,21.2,109.2
19,CHA_2009,25.8,35.0,47.0,37,45,-1.27,0.07,-1.2,104.7,106.1,-1.4,88.3,0.312,0.213,0.536,0.494,15.1,27.7,0.231,0.498,14.4,73.0,0.229,14574,82,19955,40.6,88.9,0.457,7.8,21.8,0.357,32.8,67.1,0.489,18.9,25.0,0.754,11.1,32.3,43.3,22.4,8.7,6.0,13.7,22.7,107.8,82,19805,41.8,88.0,0.475,6.8,18.6,0.364,35.0,69.4,0.505,19.0,25.0,0.761,11.4,32.3,43.8,22.9,9.0,5.3,14.8,21.4,109.4
20,NYK_2009,25.7,32.0,50.0,34,48,-2.61,0.28,-2.33,108.1,110.8,-2.7,96.7,0.268,0.322,0.544,0.503,12.9,24.4,0.21,0.52,13.0,72.7,0.215,19288,82,19905,41.4,91.2,0.454,5.2,15.0,0.349,36.2,76.2,0.475,19.3,25.7,0.751,13.2,34.0,47.2,23.5,6.9,5.2,13.5,23.8,107.4,82,19805,40.6,85.7,0.473,7.2,20.3,0.355,33.4,65.4,0.51,21.2,27.5,0.77,11.3,32.7,44.0,23.3,8.5,6.0,16.1,24.0,109.5
21,NJN_2009,25.7,34.0,48.0,34,48,-2.44,0.13,-2.31,108.3,111.0,-2.7,89.9,0.303,0.265,0.543,0.497,12.7,25.2,0.236,0.509,13.0,73.5,0.272,15148,82,19805,40.2,87.9,0.458,6.3,17.0,0.372,33.9,70.9,0.478,20.2,24.5,0.824,10.6,33.1,43.7,24.2,6.9,5.1,14.5,21.0,107.0,82,19805,41.8,89.9,0.465,8.3,22.6,0.367,33.5,67.3,0.498,18.2,23.2,0.784,11.8,33.4,45.2,24.9,6.9,5.1,14.4,21.7,110.0
22,TOR_2009,27.0,33.0,49.0,33,49,-2.82,0.28,-2.54,107.0,110.0,-3.0,92.0,0.279,0.193,0.542,0.494,12.8,24.0,0.23,0.511,12.6,73.7,0.202,18773,82,19780,39.4,88.5,0.445,6.7,18.5,0.363,32.7,70.1,0.467,21.1,27.1,0.78,12.8,31.0,43.8,23.6,8.0,4.0,15.1,26.0,106.7,82,19805,42.3,88.2,0.48,7.2,20.4,0.351,35.2,67.9,0.518,19.0,25.0,0.758,12.0,35.4,47.4,22.2,8.2,5.5,14.9,20.0,110.8
23,GSW_2009,25.0,29.0,53.0,31,51,-3.74,-0.06,-3.8,109.5,113.3,-3.8,98.2,0.339,0.209,0.549,0.497,12.9,26.1,0.268,0.508,12.9,68.1,0.251,18943,82,19805,39.5,89.5,0.441,7.2,20.4,0.353,32.3,69.2,0.467,19.9,25.9,0.769,12.9,32.3,45.2,22.1,6.8,4.3,15.4,23.6,106.1,82,19830,39.8,86.0,0.462,8.1,20.7,0.391,31.7,65.3,0.485,23.4,30.7,0.762,11.7,34.0,45.7,24.1,7.6,5.3,14.8,22.6,111.0
24,MIN_2009,25.4,24.0,58.0,27,55,-4.91,0.18,-4.74,106.1,111.4,-5.3,91.6,0.289,0.227,0.526,0.481,13.3,27.7,0.222,0.515,12.0,75.0,0.254,14513,82,19905,38.3,85.5,0.447,7.5,20.4,0.368,30.8,65.1,0.472,21.5,27.0,0.798,10.7,30.3,41.0,20.7,7.3,4.5,16.2,24.4,105.5,82,19805,41.1,86.8,0.474,7.1,18.8,0.377,34.0,68.0,0.5,22.1,28.4,0.778,10.8,33.6,44.4,23.4,8.1,6.4,13.6,21.7,111.4
25,MEM_2009,23.3,24.0,58.0,26,56,-5.46,0.24,-5.23,103.5,109.5,-6.0,90.1,0.329,0.175,0.533,0.486,14.8,25.8,0.249,0.515,14.1,73.5,0.247,12680,82,19705,40.1,89.1,0.45,5.3,16.0,0.33,34.8,73.0,0.476,20.0,26.1,0.767,12.8,31.2,44.0,22.0,8.3,4.9,15.3,22.5,105.4,82,19755,41.5,88.9,0.467,7.9,20.7,0.383,33.6,68.2,0.492,20.7,26.7,0.775,12.6,29.8,42.3,22.0,8.9,4.7,14.7,23.8,111.6
26,OKC_2009,24.5,23.0,59.0,24,58,-6.1,0.06,-6.04,102.9,109.4,-6.5,93.6,0.308,0.141,0.521,0.471,14.8,28.6,0.242,0.514,13.0,73.9,0.216,18704,82,19930,39.1,85.9,0.455,6.7,18.3,0.366,32.4,67.6,0.479,19.8,26.8,0.74,12.1,32.3,44.3,23.7,7.9,5.4,17.4,23.9,104.7,82,19880,42.2,89.2,0.473,7.0,18.8,0.375,35.2,70.5,0.499,20.3,26.7,0.76,12.6,34.8,47.4,25.6,8.5,5.4,14.3,21.1,111.7
27,WAS_2009,26.9,19.0,63.0,21,61,-7.46,0.48,-6.98,105.4,113.6,-8.2,91.0,0.293,0.18,0.524,0.48,13.2,27.7,0.224,0.533,13.3,71.4,0.227,16613,82,19805,38.5,84.8,0.454,5.4,14.9,0.36,33.2,70.0,0.474,21.1,27.9,0.756,11.4,31.4,42.8,19.1,8.3,5.2,16.8,23.9,103.5,82,19880,41.8,89.4,0.468,7.2,18.8,0.38,34.7,70.6,0.491,22.5,28.8,0.779,14.3,33.1,47.5,24.3,8.0,5.1,15.1,23.7,113.3
28,SAC_2009,26.3,17.0,65.0,19,63,-8.76,0.16,-8.6,105.5,114.7,-9.2,94.2,0.315,0.238,0.542,0.491,14.3,24.5,0.252,0.526,13.0,69.9,0.269,12687,82,19805,38.8,86.9,0.447,4.2,12.3,0.346,34.6,74.7,0.463,21.0,26.8,0.786,12.9,32.3,45.3,21.5,7.9,4.8,17.2,21.4,102.9,82,19705,42.4,87.9,0.482,9.0,23.3,0.387,33.3,64.6,0.516,19.9,26.2,0.759,12.5,33.3,45.8,27.0,7.9,5.8,15.3,21.9,113.6
29,LAC_2009,26.6,19.0,63.0,18,64,-8.77,0.3,-8.47,102.3,111.7,-9.4,92.1,0.275,0.226,0.52,0.481,14.0,25.1,0.202,0.512,12.4,71.2,0.227,16185,82,19880,38.7,87.8,0.441,7.0,19.8,0.354,31.7,68.0,0.467,17.8,24.1,0.736,11.7,31.2,42.8,22.6,7.5,6.3,16.0,21.6,102.3,82,19905,42.0,86.9,0.483,7.4,18.3,0.406,34.6,68.6,0.504,23.3,30.9,0.756,13.0,33.2,46.2,23.0,9.0,5.4,15.1,22.2,114.7
