,TEAM,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Attend./G,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,opp_G,opp_MP,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF,opp_PTS
0,GSW_2015,26.6,67.0,15.0,65,17,10.1,-0.09,10.01,111.6,101.4,10.2,98.3,0.239,0.311,0.571,0.54,13.1,24.1,0.184,0.47,14.3,74.5,0.217,19596,82,19730,41.5,87.7,0.473,10.6,28.3,0.376,30.8,59.4,0.519,18.9,26.5,0.71,10.1,34.8,44.9,26.1,8.2,5.3,13.0,22.5,112.4,82,19730,37.5,87.7,0.428,7.3,21.7,0.337,30.2,65.9,0.458,19.0,24.9,0.763,11.9,33.3,45.2,21.3,8.4,3.6,16.5,19.1,101.4
1,LAC_2015,28.8,56.0,26.0,58,24,6.59,0.22,6.8,112.4,105.5,6.9,94.7,0.303,0.322,0.565,0.533,11.6,22.8,0.215,0.493,13.2,75.7,0.231,19168,82,19730,42.2,88.3,0.478,10.9,27.4,0.398,31.3,60.9,0.514,16.3,21.2,0.768,10.6,34.8,45.4,27.8,9.4,6.1,14.7,20.2,111.6,82,19955,39.0,88.0,0.444,7.2,19.9,0.36,31.9,68.1,0.468,16.8,22.5,0.745,10.4,33.9,44.3,21.8,8.3,4.6,15.0,20.7,102.0
2,SAS_2015,29.8,55.0,27.0,58,24,6.2,0.14,6.34,108.5,102.0,6.5,93.8,0.256,0.269,0.555,0.517,13.1,23.4,0.2,0.484,13.3,77.3,0.19,18606,82,19780,40.6,88.6,0.458,10.9,29.6,0.367,29.7,58.9,0.504,19.1,25.4,0.751,12.0,34.3,46.3,23.8,7.9,4.5,15.4,19.8,111.1,82,19930,37.3,85.5,0.437,8.7,25.3,0.342,28.7,60.2,0.476,18.9,25.5,0.742,12.0,33.0,45.0,23.4,9.1,5.0,18.2,21.1,102.2
3,ATL_2015,27.8,60.0,22.0,56,26,5.43,-0.68,4.75,108.9,103.1,5.8,93.9,0.259,0.321,0.563,0.527,13.5,21.4,0.201,0.492,14.9,73.4,0.185,17412,82,19855,40.5,88.9,0.455,9.5,26.8,0.352,31.0,62.1,0.499,20.6,26.2,0.787,11.5,32.9,44.4,22.1,8.0,4.6,13.8,22.3,111.0,82,19905,38.7,87.6,0.442,8.7,24.8,0.351,30.0,62.9,0.478,16.1,21.6,0.742,11.3,34.3,45.6,21.7,7.9,5.6,16.5,21.8,102.2
4,CLE_2015,26.9,53.0,29.0,53,29,4.48,-0.4,4.08,111.1,106.3,4.8,92.3,0.287,0.334,0.557,0.52,13.4,26.8,0.216,0.502,12.6,74.7,0.177,20562,82,19880,41.3,89.3,0.463,9.3,26.4,0.352,32.0,62.8,0.509,17.6,23.4,0.752,10.9,33.1,44.0,23.4,8.4,4.7,13.5,20.9,109.5,82,19955,38.1,87.9,0.433,8.4,24.2,0.349,29.6,63.7,0.465,18.4,24.9,0.738,10.5,33.4,43.9,21.0,8.4,4.5,14.7,20.7,103.0
5,POR_2015,27.0,51.0,31.0,53,29,4.23,0.18,4.41,108.2,103.7,4.5,94.2,0.225,0.316,0.544,0.508,12.6,24.2,0.18,0.476,11.3,76.2,0.182,19472,82,19730,40.4,86.7,0.466,10.6,27.9,0.38,29.8,58.9,0.506,17.5,22.5,0.778,9.3,33.8,43.1,27.3,9.6,4.9,15.1,18.9,108.9,82,19730,38.7,88.3,0.439,9.3,27.3,0.341,29.4,60.9,0.483,16.3,21.4,0.764,12.3,34.1,46.3,25.0,7.8,5.2,17.1,20.9,103.1
6,HOU_2015,27.6,56.0,26.0,50,32,3.44,0.38,3.82,107.0,103.4,3.6,96.5,0.312,0.392,0.548,0.512,15.0,26.8,0.223,0.486,14.6,72.9,0.208,18230,82,19955,41.1,87.9,0.468,8.7,23.7,0.367,32.5,64.2,0.505,17.5,22.5,0.78,10.3,35.6,45.9,25.7,8.4,5.7,14.7,20.1,108.5,82,19855,38.3,88.0,0.435,7.7,22.2,0.345,30.6,65.8,0.465,19.1,25.3,0.753,10.4,35.1,45.5,21.2,8.0,5.0,13.6,22.8,103.2
7,MEM_2015,29.6,55.0,27.0,50,32,3.24,0.38,3.62,105.7,102.2,3.5,92.0,0.276,0.184,0.531,0.489,12.6,24.7,0.214,0.492,14.5,75.3,0.183,17329,82,19780,41.3,90.2,0.457,7.8,21.0,0.37,33.5,69.2,0.484,17.9,23.8,0.751,12.5,34.8,47.3,24.0,7.3,6.8,14.4,20.3,108.2,82,19805,38.8,87.6,0.443,7.6,23.6,0.322,31.2,64.0,0.487,18.2,24.2,0.751,12.2,32.9,45.1,22.0,9.1,5.5,16.8,21.7,103.4
8,TOR_2015,26.1,49.0,33.0,49,33,3.07,-0.62,2.45,111.0,107.7,3.3,92.8,0.295,0.302,0.553,0.508,12.0,25.6,0.232,0.506,13.4,73.3,0.208,19752,82,19855,40.7,90.4,0.45,10.4,28.6,0.362,30.4,61.8,0.491,16.3,20.4,0.801,11.3,37.0,48.2,23.1,6.7,4.8,14.3,19.2,108.2,82,19905,39.2,89.0,0.44,8.4,23.6,0.357,30.8,65.5,0.47,16.8,21.7,0.772,9.4,37.5,46.9,23.5,6.5,5.7,13.4,22.2,103.5
9,CHI_2015,28.8,50.0,32.0,50,32,3.0,-0.46,2.54,107.5,104.3,3.2,92.8,0.304,0.269,0.536,0.489,12.9,27.0,0.238,0.473,11.3,74.4,0.182,21625,82,19830,40.3,90.0,0.447,8.0,23.6,0.339,32.3,66.4,0.486,19.3,25.5,0.754,13.3,36.0,49.3,21.3,7.6,5.7,15.2,23.1,107.8,82,19855,40.2,91.4,0.439,6.7,19.9,0.338,33.4,71.5,0.468,16.7,22.0,0.758,11.6,35.3,46.9,21.4,8.4,3.8,12.8,19.7,103.7
