,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Oct 18, 2017",2017,10,18,10:00p,False,PHO,W,False,124,76,1,0,W 1
1,"Fri, Oct 20, 2017",2017,10,20,7:00p,False,IND,W,False,114,96,2,0,W 2
2,"Sat, Oct 21, 2017",2017,10,21,8:30p,False,MIL,L,False,110,113,2,1,L 1
3,"Tue, Oct 24, 2017",2017,10,24,10:00p,True,NOP,W,False,103,93,3,1,W 1
4,"Thu, Oct 26, 2017",2017,10,26,10:00p,True,LAC,L,False,103,104,3,2,L 1
5,"Sat, Oct 28, 2017",2017,10,28,10:00p,True,PHO,W,False,114,107,4,2,W 1
6,"Mon, Oct 30, 2017",2017,10,30,10:00p,True,TOR,L,False,85,99,4,3,L 1
7,"Wed, Nov 1, 2017",2017,11,1,9:00p,False,UTA,L,True,103,112,4,4,L 2
8,"Thu, Nov 2, 2017",2017,11,2,10:30p,True,LAL,W,False,113,110,5,4,W 1
9,"Sun, Nov 5, 2017",2017,11,5,9:00p,True,OKC,W,False,103,99,6,4,W 2
10,"Tue, Nov 7, 2017",2017,11,7,10:00p,True,MEM,L,False,97,98,6,5,L 1
11,"Fri, Nov 10, 2017",2017,11,10,10:00p,True,BRK,L,False,97,101,6,6,L 2
12,"Mon, Nov 13, 2017",2017,11,13,10:00p,True,DEN,W,False,99,82,7,6,W 1
13,"Wed, Nov 15, 2017",2017,11,15,10:00p,True,ORL,W,False,99,94,8,6,W 2
14,"Fri, Nov 17, 2017",2017,11,17,10:00p,False,SAC,L,False,82,86,8,7,L 1
15,"Sat, Nov 18, 2017",2017,11,18,10:00p,True,SAC,W,False,102,90,9,7,W 1
16,"Mon, Nov 20, 2017",2017,11,20,8:00p,False,MEM,W,False,100,92,10,7,W 2
17,"Wed, Nov 22, 2017",2017,11,22,7:00p,False,PHI,L,False,81,101,10,8,L 1
18,"Fri, Nov 24, 2017",2017,11,24,12:00p,False,BRK,W,False,127,125,11,8,W 1
19,"Sat, Nov 25, 2017",2017,11,25,7:00p,False,WAS,W,False,108,105,12,8,W 2
21,"Mon, Nov 27, 2017",2017,11,27,7:30p,False,NYK,W,False,103,91,13,8,W 3
22,"Thu, Nov 30, 2017",2017,11,30,10:00p,True,MIL,L,False,91,103,13,9,L 1
23,"Sat, Dec 2, 2017",2017,12,2,10:00p,True,NOP,L,False,116,123,13,10,L 2
24,"Tue, Dec 5, 2017",2017,12,5,10:00p,True,WAS,L,False,92,106,13,11,L 3
25,"Sat, Dec 9, 2017",2017,12,9,10:00p,True,HOU,L,False,117,124,13,12,L 4
26,"Mon, Dec 11, 2017",2017,12,11,10:30p,False,GSW,L,False,104,111,13,13,L 5
27,"Wed, Dec 13, 2017",2017,12,13,7:30p,False,MIA,W,False,102,95,14,13,W 1
28,"Fri, Dec 15, 2017",2017,12,15,7:00p,False,ORL,W,False,95,88,15,13,W 2
29,"Sat, Dec 16, 2017",2017,12,16,7:00p,False,CHO,W,False,93,91,16,13,W 3
30,"Mon, Dec 18, 2017",2017,12,18,8:00p,False,MIN,L,False,107,108,16,14,L 1
31,"Wed, Dec 20, 2017",2017,12,20,10:00p,True,SAS,L,False,91,93,16,15,L 2
32,"Fri, Dec 22, 2017",2017,12,22,10:00p,True,DEN,L,False,85,102,16,16,L 3
33,"Sat, Dec 23, 2017",2017,12,23,9:30p,False,LAL,W,False,95,92,17,16,W 1
34,"Thu, Dec 28, 2017",2017,12,28,10:30p,True,PHI,W,False,114,110,18,16,W 2
35,"Sat, Dec 30, 2017",2017,12,30,7:30p,False,ATL,L,False,89,104,18,17,L 1
36,"Mon, Jan 1, 2018",2018,1,1,8:00p,False,CHI,W,True,124,120,19,17,W 1
37,"Tue, Jan 2, 2018",2018,1,2,7:00p,False,CLE,L,False,110,127,19,18,L 1
38,"Fri, Jan 5, 2018",2018,1,5,10:00p,True,ATL,W,False,110,89,20,18,W 1
39,"Sun, Jan 7, 2018",2018,1,7,9:00p,True,SAS,W,False,111,110,21,18,W 2
40,"Tue, Jan 9, 2018",2018,1,9,8:00p,False,OKC,W,False,117,106,22,18,W 3
42,"Wed, Jan 10, 2018",2018,1,10,8:00p,False,HOU,L,False,112,121,22,19,L 1
43,"Fri, Jan 12, 2018",2018,1,12,8:00p,False,NOP,L,False,113,119,22,20,L 2
44,"Sun, Jan 14, 2018",2018,1,14,9:00p,False,MIN,L,False,103,120,22,21,L 3
45,"Tue, Jan 16, 2018",2018,1,16,10:00p,True,PHO,W,False,118,111,23,21,W 1
46,"Thu, Jan 18, 2018",2018,1,18,10:00p,True,IND,W,False,100,86,24,21,W 2
47,"Sat, Jan 20, 2018",2018,1,20,10:00p,True,DAL,W,False,117,108,25,21,W 3
48,"Mon, Jan 22, 2018",2018,1,22,9:00p,False,DEN,L,False,101,104,25,22,L 1
49,"Wed, Jan 24, 2018",2018,1,24,10:00p,True,MIN,W,False,123,114,26,22,W 1
50,"Fri, Jan 26, 2018",2018,1,26,8:30p,False,DAL,W,False,107,93,27,22,W 2
51,"Tue, Jan 30, 2018",2018,1,30,10:30p,False,LAC,W,False,104,96,28,22,W 3
52,"Wed, Jan 31, 2018",2018,1,31,10:00p,True,CHI,W,False,124,108,29,22,W 4
53,"Fri, Feb 2, 2018",2018,2,2,7:30p,False,TOR,L,False,105,130,29,23,L 1
54,"Sun, Feb 4, 2018",2018,2,4,12:00p,False,BOS,L,False,96,97,29,24,L 2
55,"Mon, Feb 5, 2018",2018,2,5,7:00p,False,DET,L,False,91,111,29,25,L 3
56,"Thu, Feb 8, 2018",2018,2,8,10:00p,True,CHO,W,True,109,103,30,25,W 1
57,"Fri, Feb 9, 2018",2018,2,9,10:30p,False,SAC,W,False,118,100,31,25,W 2
58,"Sun, Feb 11, 2018",2018,2,11,9:00p,True,UTA,L,False,96,115,31,26,L 1
59,"Wed, Feb 14, 2018",2018,2,14,10:30p,True,GSW,W,False,123,117,32,26,W 1
60,"Fri, Feb 23, 2018",2018,2,23,9:00p,False,UTA,W,False,100,81,33,26,W 2
61,"Sat, Feb 24, 2018",2018,2,24,9:00p,False,PHO,W,False,106,104,34,26,W 3
63,"Tue, Feb 27, 2018",2018,2,27,10:00p,True,SAC,W,False,116,99,35,26,W 4
64,"Thu, Mar 1, 2018",2018,3,1,10:30p,True,MIN,W,False,108,99,36,26,W 5
65,"Sat, Mar 3, 2018",2018,3,3,10:00p,True,OKC,W,False,108,100,37,26,W 6
66,"Mon, Mar 5, 2018",2018,3,5,10:30p,False,LAL,W,False,108,103,38,26,W 7
67,"Tue, Mar 6, 2018",2018,3,6,10:00p,True,NYK,W,False,111,87,39,26,W 8
68,"Fri, Mar 9, 2018",2018,3,9,10:00p,True,GSW,W,False,125,108,40,26,W 9
69,"Mon, Mar 12, 2018",2018,3,12,10:30p,True,MIA,W,False,115,99,41,26,W 10
70,"Thu, Mar 15, 2018",2018,3,15,10:00p,True,CLE,W,False,113,105,42,26,W 11
71,"Sat, Mar 17, 2018",2018,3,17,10:00p,True,DET,W,False,100,87,43,26,W 12
72,"Sun, Mar 18, 2018",2018,3,18,10:30p,False,LAC,W,False,122,109,44,26,W 13
73,"Tue, Mar 20, 2018",2018,3,20,10:30p,True,HOU,L,False,111,115,44,27,L 1
74,"Fri, Mar 23, 2018",2018,3,23,10:00p,True,BOS,L,False,100,105,44,28,L 2
75,"Sun, Mar 25, 2018",2018,3,25,7:00p,False,OKC,W,False,108,105,45,28,W 1
76,"Tue, Mar 27, 2018",2018,3,27,8:00p,False,NOP,W,False,107,103,46,28,W 2
77,"Wed, Mar 28, 2018",2018,3,28,8:00p,False,MEM,L,False,103,108,46,29,L 1
78,"Fri, Mar 30, 2018",2018,3,30,10:30p,True,LAC,W,False,105,96,47,29,W 1
79,"Sun, Apr 1, 2018",2018,4,1,9:00p,True,MEM,W,False,113,98,48,29,W 2
80,"Tue, Apr 3, 2018",2018,4,3,8:30p,False,DAL,L,False,109,115,48,30,L 1
81,"Thu, Apr 5, 2018",2018,4,5,8:00p,False,HOU,L,False,94,96,48,31,L 2
82,"Sat, Apr 7, 2018",2018,4,7,9:00p,False,SAS,L,False,105,116,48,32,L 3
84,"Mon, Apr 9, 2018",2018,4,9,9:00p,False,DEN,L,False,82,88,48,33,L 4
85,"Wed, Apr 11, 2018",2018,4,11,10:30p,True,UTA,W,False,102,93,49,33,W 1
