,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Sun, Apr 19, 2015",2015,4,19,5:30p,True,BRK,W,False,99,92,1,0,W 1
1,"Wed, Apr 22, 2015",2015,4,22,7:00p,True,BRK,W,False,96,91,2,0,W 2
2,"Sat, Apr 25, 2015",2015,4,25,3:00p,False,BRK,L,False,83,91,2,1,L 1
3,"Mon, Apr 27, 2015",2015,4,27,7:00p,False,BRK,L,True,115,120,2,2,L 2
4,"Wed, Apr 29, 2015",2015,4,29,7:00p,True,BRK,W,False,107,97,3,2,W 1
5,"Fri, May 1, 2015",2015,5,1,8:00p,False,BRK,W,False,111,87,4,2,W 2
7,"Sun, May 3, 2015",2015,5,3,1:00p,True,WAS,L,False,98,104,4,3,L 1
8,"Tue, May 5, 2015",2015,5,5,8:00p,True,WAS,W,False,106,90,5,3,W 1
9,"Sat, May 9, 2015",2015,5,9,5:00p,False,WAS,L,False,101,103,5,4,L 1
10,"Mon, May 11, 2015",2015,5,11,7:00p,False,WAS,W,False,106,101,6,4,W 1
11,"Wed, May 13, 2015",2015,5,13,8:00p,True,WAS,W,False,82,81,7,4,W 2
12,"Fri, May 15, 2015",2015,5,15,7:00p,False,WAS,W,False,94,91,8,4,W 3
14,"Wed, May 20, 2015",2015,5,20,8:30p,True,CLE,L,False,89,97,8,5,L 1
15,"Fri, May 22, 2015",2015,5,22,8:30p,True,CLE,L,False,82,94,8,6,L 2
16,"Sun, May 24, 2015",2015,5,24,8:30p,False,CLE,L,True,111,114,8,7,L 3
17,"Tue, May 26, 2015",2015,5,26,8:30p,False,CLE,L,False,88,118,8,8,L 4
