,TEAM,PLAYOFF_WINS
0,SAS_1995,9.0
1,NYK_1995,6.0
2,PHO_1995,6.0
3,SEA_1995,1.0
4,HOU_1995,15.0
5,IND_1995,10.0
6,ORL_1995,11.0
7,CHI_1995,5.0
8,CHO_1995,1.0
9,UTA_1995,2.0
10,LAL_1995,5.0
11,CLE_1995,1.0
12,ATL_1995,0.0
13,BOS_1995,1.0
14,POR_1995,0.0
15,DEN_1995,0.0
