,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Tue, Dec 22, 2020",2020,12,22,10:00p,True,LAC,L,False,109,116,0,1,L 1
1,"Fri, Dec 25, 2020",2020,12,25,8:00p,True,DAL,W,False,138,115,1,1,W 1
2,"Sun, Dec 27, 2020",2020,12,27,10:00p,True,MIN,W,False,127,91,2,1,W 2
3,"Mon, Dec 28, 2020",2020,12,28,10:00p,True,POR,L,False,107,115,2,2,L 1
4,"Wed, Dec 30, 2020",2020,12,30,8:30p,False,SAS,W,False,121,107,3,2,W 1
5,"Fri, Jan 1, 2021",2021,1,1,8:00p,False,SAS,W,False,109,103,4,2,W 2
6,"Sun, Jan 3, 2021",2021,1,3,6:00p,False,MEM,W,False,108,94,5,2,W 3
7,"Tue, Jan 5, 2021",2021,1,5,8:00p,False,MEM,W,False,94,92,6,2,W 4
8,"Thu, Jan 7, 2021",2021,1,7,10:00p,True,SAS,L,False,109,118,6,3,L 1
9,"Fri, Jan 8, 2021",2021,1,8,10:00p,True,CHI,W,False,117,115,7,3,W 1
10,"Sun, Jan 10, 2021",2021,1,10,7:00p,False,HOU,W,False,120,102,8,3,W 2
11,"Tue, Jan 12, 2021",2021,1,12,8:00p,False,HOU,W,False,117,100,9,3,W 3
12,"Wed, Jan 13, 2021",2021,1,13,8:00p,False,OKC,W,False,128,99,10,3,W 4
13,"Fri, Jan 15, 2021",2021,1,15,10:00p,True,NOP,W,False,112,95,11,3,W 5
14,"Mon, Jan 18, 2021",2021,1,18,10:00p,True,GSW,L,False,113,115,11,4,L 1
15,"Thu, Jan 21, 2021",2021,1,21,7:30p,False,MIL,W,False,113,106,12,4,W 1
16,"Sat, Jan 23, 2021",2021,1,23,9:00p,False,CHI,W,False,101,90,13,4,W 2
17,"Mon, Jan 25, 2021",2021,1,25,8:00p,False,CLE,W,False,115,108,14,4,W 3
18,"Wed, Jan 27, 2021",2021,1,27,7:30p,False,PHI,L,False,106,107,14,5,L 1
19,"Thu, Jan 28, 2021",2021,1,28,8:00p,False,DET,L,False,92,107,14,6,L 2
21,"Sat, Jan 30, 2021",2021,1,30,8:30p,False,BOS,W,False,96,95,15,6,W 1
22,"Mon, Feb 1, 2021",2021,2,1,7:30p,False,ATL,W,False,107,99,16,6,W 2
23,"Thu, Feb 4, 2021",2021,2,4,10:00p,True,DEN,W,False,114,93,17,6,W 3
24,"Sat, Feb 6, 2021",2021,2,6,10:00p,True,DET,W,True,135,129,18,6,W 4
25,"Mon, Feb 8, 2021",2021,2,8,10:00p,True,OKC,W,True,119,112,19,6,W 5
26,"Wed, Feb 10, 2021",2021,2,10,10:00p,True,OKC,W,True,114,113,20,6,W 6
27,"Fri, Feb 12, 2021",2021,2,12,10:00p,True,MEM,W,False,115,105,21,6,W 7
28,"Sun, Feb 14, 2021",2021,2,14,10:00p,False,DEN,L,False,105,122,21,7,L 1
29,"Tue, Feb 16, 2021",2021,2,16,8:00p,False,MIN,W,False,112,104,22,7,W 1
30,"Thu, Feb 18, 2021",2021,2,18,10:00p,True,BRK,L,False,98,109,22,8,L 1
31,"Sat, Feb 20, 2021",2021,2,20,8:30p,True,MIA,L,False,94,96,22,9,L 2
32,"Mon, Feb 22, 2021",2021,2,22,10:00p,True,WAS,L,True,124,127,22,10,L 3
33,"Wed, Feb 24, 2021",2021,2,24,10:00p,False,UTA,L,False,89,114,22,11,L 4
34,"Fri, Feb 26, 2021",2021,2,26,10:00p,True,POR,W,False,102,93,23,11,W 1
35,"Sun, Feb 28, 2021",2021,2,28,8:00p,True,GSW,W,False,117,91,24,11,W 2
36,"Tue, Mar 2, 2021",2021,3,2,10:00p,True,PHO,L,False,104,114,24,12,L 1
37,"Wed, Mar 3, 2021",2021,3,3,10:00p,False,SAC,L,False,120,123,24,13,L 2
38,"Fri, Mar 12, 2021",2021,3,12,10:30p,True,IND,W,False,105,100,25,13,W 1
39,"Mon, Mar 15, 2021",2021,3,15,10:30p,False,GSW,W,False,128,97,26,13,W 2
40,"Tue, Mar 16, 2021",2021,3,16,10:30p,True,MIN,W,False,137,121,27,13,W 3
42,"Thu, Mar 18, 2021",2021,3,18,10:30p,True,CHO,W,False,116,105,28,13,W 4
43,"Sat, Mar 20, 2021",2021,3,20,3:30p,True,ATL,L,False,94,99,28,14,L 1
44,"Sun, Mar 21, 2021",2021,3,21,10:00p,False,PHO,L,False,94,111,28,15,L 2
45,"Tue, Mar 23, 2021",2021,3,23,7:30p,False,NOP,L,False,111,128,28,16,L 3
46,"Thu, Mar 25, 2021",2021,3,25,10:00p,True,PHI,L,False,101,109,28,17,L 4
47,"Fri, Mar 26, 2021",2021,3,26,10:30p,True,CLE,W,False,100,86,29,17,W 1
48,"Sun, Mar 28, 2021",2021,3,28,10:00p,True,ORL,W,False,96,93,30,17,W 2
49,"Wed, Mar 31, 2021",2021,3,31,10:00p,True,MIL,L,False,97,112,30,18,L 1
50,"Fri, Apr 2, 2021",2021,4,2,10:00p,False,SAC,W,False,115,94,31,18,W 1
51,"Sun, Apr 4, 2021",2021,4,4,3:30p,False,LAC,L,False,86,104,31,19,L 1
52,"Tue, Apr 6, 2021",2021,4,6,7:30p,False,TOR,W,False,110,101,32,19,W 1
53,"Thu, Apr 8, 2021",2021,4,8,7:30p,False,MIA,L,False,104,110,32,20,L 1
54,"Sat, Apr 10, 2021",2021,4,10,8:30p,False,BRK,W,False,126,101,33,20,W 1
55,"Mon, Apr 12, 2021",2021,4,12,7:30p,False,NYK,L,False,96,111,33,21,L 1
56,"Tue, Apr 13, 2021",2021,4,13,8:00p,False,CHO,W,False,101,93,34,21,W 1
57,"Thu, Apr 15, 2021",2021,4,15,10:00p,True,BOS,L,False,113,121,34,22,L 1
58,"Sat, Apr 17, 2021",2021,4,17,4:30p,True,UTA,W,True,127,115,35,22,W 1
59,"Mon, Apr 19, 2021",2021,4,19,10:00p,True,UTA,L,False,97,111,35,23,L 1
60,"Thu, Apr 22, 2021",2021,4,22,9:30p,False,DAL,L,False,110,115,35,24,L 2
61,"Sat, Apr 24, 2021",2021,4,24,8:30p,False,DAL,L,False,93,108,35,25,L 3
63,"Mon, Apr 26, 2021",2021,4,26,7:00p,False,ORL,W,False,114,103,36,25,W 1
64,"Wed, Apr 28, 2021",2021,4,28,7:30p,False,WAS,L,False,107,116,36,26,L 1
65,"Fri, Apr 30, 2021",2021,4,30,10:30p,True,SAC,L,False,106,110,36,27,L 2
66,"Sun, May 2, 2021",2021,5,2,10:00p,True,TOR,L,False,114,121,36,28,L 3
67,"Mon, May 3, 2021",2021,5,3,10:00p,True,DEN,W,False,93,89,37,28,W 1
68,"Thu, May 6, 2021",2021,5,6,10:00p,False,LAC,L,False,94,118,37,29,L 1
69,"Fri, May 7, 2021",2021,5,7,10:00p,False,POR,L,False,101,106,37,30,L 2
70,"Sun, May 9, 2021",2021,5,9,10:00p,True,PHO,W,False,123,110,38,30,W 1
71,"Tue, May 11, 2021",2021,5,11,10:00p,True,NYK,W,True,101,99,39,30,W 2
72,"Wed, May 12, 2021",2021,5,12,10:30p,True,HOU,W,False,124,122,40,30,W 3
73,"Sat, May 15, 2021",2021,5,15,1:00p,False,IND,W,False,122,115,41,30,W 4
74,"Sun, May 16, 2021",2021,5,16,9:00p,False,NOP,W,False,110,98,42,30,W 5
75,"Wed, May 19, 2021",2021,5,19,10:00p,True,GSW,W,False,103,100,43,30,W 6
