,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Oct 18, 2017",2017,10,18,8:00p,True,NOP,W,False,103,91,1,0,W 1
1,"Sat, Oct 21, 2017",2017,10,21,8:00p,True,GSW,W,False,111,101,2,0,W 2
2,"Mon, Oct 23, 2017",2017,10,23,8:00p,False,HOU,W,False,98,90,3,0,W 3
3,"Wed, Oct 25, 2017",2017,10,25,8:30p,False,DAL,L,False,94,103,3,1,L 1
4,"Thu, Oct 26, 2017",2017,10,26,8:00p,True,DAL,W,False,96,91,4,1,W 1
5,"Sat, Oct 28, 2017",2017,10,28,8:00p,True,HOU,W,False,103,89,5,1,W 2
6,"Mon, Oct 30, 2017",2017,10,30,8:00p,True,CHO,L,False,99,104,5,2,L 1
7,"Wed, Nov 1, 2017",2017,11,1,8:00p,True,ORL,L,False,99,101,5,3,L 2
8,"Sat, Nov 4, 2017",2017,11,4,3:30p,False,LAC,W,False,113,104,6,3,W 1
9,"Sun, Nov 5, 2017",2017,11,5,9:30p,False,LAL,L,False,102,107,6,4,L 1
10,"Tue, Nov 7, 2017",2017,11,7,10:00p,False,POR,W,False,98,97,7,4,W 1
11,"Sat, Nov 11, 2017",2017,11,11,8:00p,False,HOU,L,False,96,111,7,5,L 1
12,"Mon, Nov 13, 2017",2017,11,13,8:00p,False,MIL,L,False,103,110,7,6,L 2
13,"Wed, Nov 15, 2017",2017,11,15,8:00p,True,IND,L,False,113,116,7,7,L 3
14,"Sat, Nov 18, 2017",2017,11,18,8:00p,True,HOU,L,False,83,105,7,8,L 4
15,"Mon, Nov 20, 2017",2017,11,20,8:00p,True,POR,L,False,92,100,7,9,L 5
16,"Wed, Nov 22, 2017",2017,11,22,8:00p,True,DAL,L,False,94,95,7,10,L 6
17,"Fri, Nov 24, 2017",2017,11,24,9:00p,False,DEN,L,False,92,104,7,11,L 7
18,"Sun, Nov 26, 2017",2017,11,26,6:00p,True,BRK,L,False,88,98,7,12,L 8
19,"Wed, Nov 29, 2017",2017,11,29,8:30p,False,SAS,L,False,95,104,7,13,L 9
21,"Fri, Dec 1, 2017",2017,12,1,8:00p,True,SAS,L,False,79,95,7,14,L 10
22,"Sat, Dec 2, 2017",2017,12,2,7:30p,False,CLE,L,False,111,116,7,15,L 11
23,"Mon, Dec 4, 2017",2017,12,4,8:00p,True,MIN,W,False,95,92,8,15,W 1
24,"Wed, Dec 6, 2017",2017,12,6,7:30p,False,NYK,L,False,88,99,8,16,L 1
25,"Fri, Dec 8, 2017",2017,12,8,8:00p,True,TOR,L,False,107,116,8,17,L 2
26,"Sat, Dec 9, 2017",2017,12,9,9:00p,True,OKC,L,True,101,102,8,18,L 3
27,"Mon, Dec 11, 2017",2017,12,11,8:00p,True,MIA,L,False,82,107,8,19,L 4
28,"Wed, Dec 13, 2017",2017,12,13,7:00p,False,WAS,L,False,87,93,8,20,L 5
29,"Fri, Dec 15, 2017",2017,12,15,8:00p,True,ATL,W,False,96,94,9,20,W 1
30,"Sat, Dec 16, 2017",2017,12,16,9:00p,True,BOS,L,False,93,102,9,21,L 1
31,"Wed, Dec 20, 2017",2017,12,20,10:30p,False,GSW,L,False,84,97,9,22,L 2
32,"Thu, Dec 21, 2017",2017,12,21,9:00p,False,PHO,L,False,95,97,9,23,L 3
33,"Sat, Dec 23, 2017",2017,12,23,8:00p,True,LAC,W,False,115,112,10,23,W 1
34,"Tue, Dec 26, 2017",2017,12,26,9:00p,False,PHO,L,False,97,99,10,24,L 1
35,"Wed, Dec 27, 2017",2017,12,27,10:30p,False,LAL,W,False,109,99,11,24,W 1
36,"Sat, Dec 30, 2017",2017,12,30,8:30p,False,GSW,L,False,128,141,11,25,L 1
37,"Sun, Dec 31, 2017",2017,12,31,7:00p,False,SAC,W,False,114,96,12,25,W 1
38,"Tue, Jan 2, 2018",2018,1,2,10:30p,False,LAC,L,False,105,113,12,26,L 1
39,"Fri, Jan 5, 2018",2018,1,5,9:30p,True,WAS,L,False,100,102,12,27,L 2
40,"Wed, Jan 10, 2018",2018,1,10,8:00p,True,NOP,W,False,105,102,13,27,W 1
42,"Fri, Jan 12, 2018",2018,1,12,9:00p,False,DEN,L,False,78,87,13,28,L 1
43,"Mon, Jan 15, 2018",2018,1,15,5:30p,True,LAL,W,False,123,114,14,28,W 1
44,"Wed, Jan 17, 2018",2018,1,17,8:00p,True,NYK,W,False,105,99,15,28,W 2
45,"Fri, Jan 19, 2018",2018,1,19,8:00p,True,SAC,W,False,106,88,16,28,W 3
46,"Sat, Jan 20, 2018",2018,1,20,7:00p,False,NOP,L,False,104,111,16,29,L 1
47,"Mon, Jan 22, 2018",2018,1,22,8:00p,True,PHI,W,False,105,101,17,29,W 1
48,"Wed, Jan 24, 2018",2018,1,24,8:00p,True,SAS,L,False,85,108,17,30,L 1
49,"Fri, Jan 26, 2018",2018,1,26,8:00p,True,LAC,L,False,100,109,17,31,L 2
50,"Mon, Jan 29, 2018",2018,1,29,8:00p,True,PHO,W,False,120,109,18,31,W 1
