,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Sat, May 22, 2021",2021,5,22,2:00p,True,MIA,W,True,109,107,1,0,W 1
1,"Mon, May 24, 2021",2021,5,24,7:30p,True,MIA,W,False,132,98,2,0,W 2
2,"Thu, May 27, 2021",2021,5,27,7:30p,False,MIA,W,False,113,84,3,0,W 3
3,"Sat, May 29, 2021",2021,5,29,1:30p,False,MIA,W,False,120,103,4,0,W 4
5,"Sat, Jun 5, 2021",2021,6,5,7:30p,False,BRK,L,False,107,115,4,1,L 1
6,"Mon, Jun 7, 2021",2021,6,7,7:30p,False,BRK,L,False,86,125,4,2,L 2
7,"Thu, Jun 10, 2021",2021,6,10,7:30p,True,BRK,W,False,86,83,5,2,W 1
8,"Sun, Jun 13, 2021",2021,6,13,3:00p,True,BRK,W,False,107,96,6,2,W 2
9,"Tue, Jun 15, 2021",2021,6,15,8:30p,False,BRK,L,False,108,114,6,3,L 1
10,"Thu, Jun 17, 2021",2021,6,17,8:30p,True,BRK,W,False,104,89,7,3,W 1
11,"Sat, Jun 19, 2021",2021,6,19,8:30p,False,BRK,W,True,115,111,8,3,W 2
13,"Wed, Jun 23, 2021",2021,6,23,8:30p,True,ATL,L,False,113,116,8,4,L 1
14,"Fri, Jun 25, 2021",2021,6,25,8:30p,True,ATL,W,False,125,91,9,4,W 1
15,"Sun, Jun 27, 2021",2021,6,27,8:30p,False,ATL,W,False,113,102,10,4,W 2
16,"Tue, Jun 29, 2021",2021,6,29,8:30p,False,ATL,L,False,88,110,10,5,L 1
17,"Thu, Jul 1, 2021",2021,7,1,8:30p,True,ATL,W,False,123,112,11,5,W 1
18,"Sat, Jul 3, 2021",2021,7,3,8:30p,False,ATL,W,False,118,107,12,5,W 2
20,"Tue, Jul 6, 2021",2021,7,6,9:00p,False,PHO,L,False,105,118,12,6,L 1
21,"Thu, Jul 8, 2021",2021,7,8,9:00p,False,PHO,L,False,108,118,12,7,L 2
22,"Sun, Jul 11, 2021",2021,7,11,8:00p,True,PHO,W,False,120,100,13,7,W 1
23,"Wed, Jul 14, 2021",2021,7,14,9:00p,True,PHO,W,False,109,103,14,7,W 2
24,"Sat, Jul 17, 2021",2021,7,17,9:00p,False,PHO,W,False,123,119,15,7,W 3
25,"Tue, Jul 20, 2021",2021,7,20,9:00p,True,PHO,W,False,105,98,16,7,W 4
