,TEAM,PLAYOFF_WINS
0,GSW_2018,16.0
1,IND_2018,3.0
2,PHI_2018,5.0
3,HOU_2018,11.0
4,BOS_2018,11.0
5,MIL_2018,3.0
6,NOP_2018,5.0
7,CLE_2018,12.0
8,WAS_2018,2.0
9,UTA_2018,5.0
10,OKC_2018,2.0
11,TOR_2018,4.0
12,POR_2018,0.0
13,MIN_2018,1.0
14,SAS_2018,1.0
15,MIA_2018,1.0
