,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Dec 23, 2020",2020,12,23,7:00p,False,ORL,L,False,107,113,0,1,L 1
1,"Fri, Dec 25, 2020",2020,12,25,12:00p,True,NOP,W,False,111,98,1,1,W 1
2,"Tue, Dec 29, 2020",2020,12,29,7:30p,True,MIL,L,False,97,144,1,2,L 1
3,"Wed, Dec 30, 2020",2020,12,30,7:30p,True,MIL,W,False,119,108,2,2,W 1
4,"Fri, Jan 1, 2021",2021,1,1,7:00p,False,DAL,L,False,83,93,2,3,L 1
5,"Mon, Jan 4, 2021",2021,1,4,7:30p,True,OKC,W,False,118,90,3,3,W 1
6,"Wed, Jan 6, 2021",2021,1,6,7:30p,True,BOS,L,False,105,107,3,4,L 1
7,"Sat, Jan 9, 2021",2021,1,9,7:00p,False,WAS,W,False,128,124,4,4,W 1
8,"Tue, Jan 12, 2021",2021,1,12,7:00p,False,PHI,L,True,134,137,4,5,L 1
9,"Thu, Jan 14, 2021",2021,1,14,7:00p,False,PHI,L,False,108,125,4,6,L 2
10,"Sat, Jan 16, 2021",2021,1,16,8:00p,True,DET,L,False,100,120,4,7,L 3
11,"Mon, Jan 18, 2021",2021,1,18,8:00p,True,DET,W,False,113,107,5,7,W 1
12,"Wed, Jan 20, 2021",2021,1,20,7:30p,False,TOR,W,False,111,102,6,7,W 2
13,"Fri, Jan 22, 2021",2021,1,22,7:30p,False,TOR,L,False,81,101,6,8,L 1
14,"Sat, Jan 23, 2021",2021,1,23,8:00p,False,BRK,L,False,124,128,6,9,L 2
15,"Mon, Jan 25, 2021",2021,1,25,7:30p,False,BRK,L,False,85,98,6,10,L 3
16,"Wed, Jan 27, 2021",2021,1,27,7:30p,True,DEN,L,False,82,109,6,11,L 4
17,"Thu, Jan 28, 2021",2021,1,28,8:00p,True,LAC,L,False,105,109,6,12,L 5
18,"Sat, Jan 30, 2021",2021,1,30,8:00p,True,SAC,W,False,105,104,7,12,W 1
19,"Mon, Feb 1, 2021",2021,2,1,7:30p,True,CHO,L,True,121,129,7,13,L 1
21,"Wed, Feb 3, 2021",2021,2,3,8:00p,True,WAS,L,False,100,103,7,14,L 2
22,"Fri, Feb 5, 2021",2021,2,5,8:00p,True,WAS,W,False,122,95,8,14,W 1
23,"Sun, Feb 7, 2021",2021,2,7,1:00p,False,NYK,W,False,109,103,9,14,W 2
24,"Tue, Feb 9, 2021",2021,2,9,7:30p,True,NYK,W,False,98,96,10,14,W 3
25,"Thu, Feb 11, 2021",2021,2,11,7:30p,False,HOU,W,False,101,94,11,14,W 4
26,"Sat, Feb 13, 2021",2021,2,13,9:00p,False,UTA,L,False,94,112,11,15,L 1
27,"Mon, Feb 15, 2021",2021,2,15,10:00p,False,LAC,L,False,118,125,11,16,L 2
28,"Wed, Feb 17, 2021",2021,2,17,10:00p,False,GSW,L,True,112,120,11,17,L 3
29,"Thu, Feb 18, 2021",2021,2,18,10:00p,False,SAC,W,False,118,110,12,17,W 1
30,"Sat, Feb 20, 2021",2021,2,20,8:30p,False,LAL,W,False,96,94,13,17,W 2
31,"Mon, Feb 22, 2021",2021,2,22,9:00p,False,OKC,W,False,108,94,14,17,W 3
32,"Wed, Feb 24, 2021",2021,2,24,8:00p,True,TOR,W,False,116,108,15,17,W 4
33,"Fri, Feb 26, 2021",2021,2,26,8:00p,True,UTA,W,False,124,116,16,17,W 5
34,"Sun, Feb 28, 2021",2021,2,28,8:00p,True,ATL,W,False,109,99,17,17,W 6
35,"Tue, Mar 2, 2021",2021,3,2,7:30p,True,ATL,L,False,80,94,17,18,L 1
36,"Thu, Mar 4, 2021",2021,3,4,8:30p,False,NOP,W,False,103,93,18,18,W 1
37,"Thu, Mar 11, 2021",2021,3,11,8:00p,True,ORL,W,False,111,103,19,18,W 2
38,"Fri, Mar 12, 2021",2021,3,12,9:00p,False,CHI,W,False,101,90,20,18,W 3
39,"Sun, Mar 14, 2021",2021,3,14,7:00p,False,ORL,W,False,102,97,21,18,W 4
40,"Tue, Mar 16, 2021",2021,3,16,8:00p,True,CLE,W,False,113,98,22,18,W 5
