,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Sun, Apr 17, 2016",2016,4,17,8:00p,True,MEM,W,False,106,74,1,0,W 1
1,"Tue, Apr 19, 2016",2016,4,19,9:30p,True,MEM,W,False,94,68,2,0,W 2
2,"Fri, Apr 22, 2016",2016,4,22,9:30p,False,MEM,W,False,96,87,3,0,W 3
3,"Sun, Apr 24, 2016",2016,4,24,1:00p,False,MEM,W,False,116,95,4,0,W 4
5,"Sat, Apr 30, 2016",2016,4,30,8:30p,True,OKC,W,False,124,92,5,0,W 5
6,"Mon, May 2, 2016",2016,5,2,9:30p,True,OKC,L,False,97,98,5,1,L 1
7,"Fri, May 6, 2016",2016,5,6,9:30p,False,OKC,W,False,100,96,6,1,W 1
8,"Sun, May 8, 2016",2016,5,8,8:00p,False,OKC,L,False,97,111,6,2,L 1
9,"Tue, May 10, 2016",2016,5,10,8:00p,True,OKC,L,False,91,95,6,3,L 2
10,"Thu, May 12, 2016",2016,5,12,8:30p,False,OKC,L,False,99,113,6,4,L 3
