,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Sat, Apr 16, 2016",2016,4,16,12:30p,False,TOR,W,False,100,90,1,0,W 1
1,"Mon, Apr 18, 2016",2016,4,18,7:00p,False,TOR,L,False,87,98,1,1,L 1
2,"Thu, Apr 21, 2016",2016,4,21,7:30p,True,TOR,L,False,85,101,1,2,L 2
3,"Sat, Apr 23, 2016",2016,4,23,3:00p,True,TOR,W,False,100,83,2,2,W 1
4,"Tue, Apr 26, 2016",2016,4,26,6:00p,False,TOR,L,False,99,102,2,3,L 1
5,"Fri, Apr 29, 2016",2016,4,29,7:30p,True,TOR,W,False,101,83,3,3,W 1
6,"Sun, May 1, 2016",2016,5,1,8:00p,False,TOR,L,False,84,89,3,4,L 1
