,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Oct 28, 2015",2015,10,28,7:30p,False,MIA,L,False,94,104,0,1,L 1
1,"Fri, Oct 30, 2015",2015,10,30,8:00p,False,ATL,L,False,94,97,0,2,L 2
2,"Sun, Nov 1, 2015",2015,11,1,2:00p,True,ATL,L,False,92,94,0,3,L 3
3,"Tue, Nov 3, 2015",2015,11,3,7:00p,True,CHI,W,False,130,105,1,3,W 1
4,"Thu, Nov 5, 2015",2015,11,5,8:30p,False,DAL,W,False,108,94,2,3,W 2
5,"Sat, Nov 7, 2015",2015,11,7,8:30p,False,SAS,L,False,94,114,2,4,L 1
6,"Tue, Nov 10, 2015",2015,11,10,8:00p,False,MIN,W,False,104,95,3,4,W 1
7,"Wed, Nov 11, 2015",2015,11,11,7:00p,True,NYK,W,False,95,93,4,4,W 2
8,"Fri, Nov 13, 2015",2015,11,13,8:00p,False,CHI,L,False,97,102,4,5,L 1
9,"Sun, Nov 15, 2015",2015,11,15,5:00p,True,POR,W,False,106,94,5,5,W 1
10,"Tue, Nov 17, 2015",2015,11,17,7:30p,False,NYK,L,False,94,102,5,6,L 1
11,"Wed, Nov 18, 2015",2015,11,18,7:00p,True,BRK,W,False,116,111,6,6,W 1
12,"Fri, Nov 20, 2015",2015,11,20,7:00p,True,PHI,W,False,113,88,7,6,W 2
13,"Mon, Nov 23, 2015",2015,11,23,7:00p,True,SAC,W,True,127,122,8,6,W 3
14,"Wed, Nov 25, 2015",2015,11,25,7:00p,True,WAS,W,False,101,87,9,6,W 4
15,"Fri, Nov 27, 2015",2015,11,27,7:00p,True,CLE,L,False,90,95,9,7,L 1
16,"Sun, Nov 29, 2015",2015,11,29,2:00p,True,MIL,W,False,87,82,10,7,W 1
17,"Wed, Dec 2, 2015",2015,12,2,7:00p,True,GSW,L,False,99,116,10,8,L 1
18,"Sat, Dec 5, 2015",2015,12,5,8:00p,False,CHI,W,False,102,96,11,8,W 1
19,"Mon, Dec 7, 2015",2015,12,7,7:00p,True,DET,W,False,104,84,12,8,W 2
21,"Wed, Dec 9, 2015",2015,12,9,7:00p,True,MIA,W,False,99,81,13,8,W 3
22,"Fri, Dec 11, 2015",2015,12,11,8:00p,False,MEM,W,False,123,99,14,8,W 4
23,"Sat, Dec 12, 2015",2015,12,12,7:00p,True,BOS,L,False,93,98,14,9,L 1
24,"Wed, Dec 16, 2015",2015,12,16,7:00p,False,ORL,L,False,98,113,14,10,L 2
25,"Thu, Dec 17, 2015",2015,12,17,7:00p,True,TOR,W,True,109,99,15,10,W 1
26,"Sat, Dec 19, 2015",2015,12,19,7:00p,False,WAS,L,False,101,109,15,11,L 1
27,"Mon, Dec 21, 2015",2015,12,21,8:00p,False,HOU,L,False,95,102,15,12,L 2
28,"Wed, Dec 23, 2015",2015,12,23,7:00p,True,BOS,L,False,89,102,15,13,L 3
29,"Sat, Dec 26, 2015",2015,12,26,7:00p,True,MEM,W,False,98,92,16,13,W 1
30,"Mon, Dec 28, 2015",2015,12,28,7:00p,True,LAL,W,False,108,98,17,13,W 2
31,"Wed, Dec 30, 2015",2015,12,30,7:00p,True,LAC,L,False,117,122,17,14,L 1
32,"Fri, Jan 1, 2016",2016,1,1,7:30p,False,TOR,L,False,94,104,17,15,L 2
33,"Sat, Jan 2, 2016",2016,1,2,7:00p,True,OKC,L,False,90,109,17,16,L 3
34,"Mon, Jan 4, 2016",2016,1,4,10:30p,False,GSW,L,False,101,111,17,17,L 4
35,"Wed, Jan 6, 2016",2016,1,6,9:00p,False,PHO,L,False,102,111,17,18,L 5
36,"Sat, Jan 9, 2016",2016,1,9,3:30p,False,LAC,L,False,83,97,17,19,L 6
37,"Sun, Jan 10, 2016",2016,1,10,8:00p,False,DEN,L,False,92,95,17,20,L 7
38,"Wed, Jan 13, 2016",2016,1,13,7:00p,True,ATL,W,False,107,84,18,20,W 1
39,"Fri, Jan 15, 2016",2016,1,15,8:00p,False,NOP,L,False,107,109,18,21,L 1
40,"Sat, Jan 16, 2016",2016,1,16,7:00p,True,MIL,L,False,92,105,18,22,L 2
42,"Mon, Jan 18, 2016",2016,1,18,2:00p,True,UTA,W,True,124,119,19,22,W 1
43,"Wed, Jan 20, 2016",2016,1,20,8:00p,False,OKC,L,False,95,109,19,23,L 1
44,"Fri, Jan 22, 2016",2016,1,22,7:00p,False,ORL,W,True,120,116,20,23,W 1
45,"Sat, Jan 23, 2016",2016,1,23,7:00p,True,NYK,W,False,97,84,21,23,W 2
46,"Mon, Jan 25, 2016",2016,1,25,10:00p,False,SAC,W,True,129,128,22,23,W 3
47,"Wed, Jan 27, 2016",2016,1,27,9:00p,False,UTA,L,False,73,102,22,24,L 1
48,"Fri, Jan 29, 2016",2016,1,29,10:00p,False,POR,L,False,91,109,22,25,L 2
49,"Sun, Jan 31, 2016",2016,1,31,9:30p,False,LAL,W,False,101,82,23,25,W 1
50,"Wed, Feb 3, 2016",2016,2,3,7:00p,True,CLE,W,False,106,97,24,25,W 2
51,"Fri, Feb 5, 2016",2016,2,5,7:00p,True,MIA,L,False,95,98,24,26,L 1
52,"Sat, Feb 6, 2016",2016,2,6,7:00p,True,WAS,W,False,108,104,25,26,W 1
