,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Sat, Apr 13, 2019",2019,4,13,8:00p,True,LAC,W,False,121,104,1,0,W 1
1,"Mon, Apr 15, 2019",2019,4,15,10:30p,True,LAC,L,False,131,135,1,1,L 1
2,"Thu, Apr 18, 2019",2019,4,18,10:30p,False,LAC,W,False,132,105,2,1,W 1
3,"Sun, Apr 21, 2019",2019,4,21,3:30p,False,LAC,W,False,113,105,3,1,W 2
4,"Wed, Apr 24, 2019",2019,4,24,10:30p,True,LAC,L,False,121,129,3,2,L 1
5,"Fri, Apr 26, 2019",2019,4,26,10:00p,False,LAC,W,False,129,110,4,2,W 1
7,"Sun, Apr 28, 2019",2019,4,28,3:30p,True,HOU,W,False,104,100,5,2,W 2
8,"Tue, Apr 30, 2019",2019,4,30,10:30p,True,HOU,W,False,115,109,6,2,W 3
9,"Sat, May 4, 2019",2019,5,4,8:30p,False,HOU,L,True,121,126,6,3,L 1
10,"Mon, May 6, 2019",2019,5,6,9:30p,False,HOU,L,False,108,112,6,4,L 2
11,"Wed, May 8, 2019",2019,5,8,10:30p,True,HOU,W,False,104,99,7,4,W 1
12,"Fri, May 10, 2019",2019,5,10,9:00p,False,HOU,W,False,118,113,8,4,W 2
14,"Tue, May 14, 2019",2019,5,14,9:00p,True,POR,W,False,116,94,9,4,W 3
15,"Thu, May 16, 2019",2019,5,16,9:00p,True,POR,W,False,114,111,10,4,W 4
16,"Sat, May 18, 2019",2019,5,18,9:00p,False,POR,W,False,110,99,11,4,W 5
17,"Mon, May 20, 2019",2019,5,20,9:00p,False,POR,W,True,119,117,12,4,W 6
19,"Thu, May 30, 2019",2019,5,30,9:00p,False,TOR,L,False,109,118,12,5,L 1
20,"Sun, Jun 2, 2019",2019,6,2,8:00p,False,TOR,W,False,109,104,13,5,W 1
21,"Wed, Jun 5, 2019",2019,6,5,9:00p,True,TOR,L,False,109,123,13,6,L 1
22,"Fri, Jun 7, 2019",2019,6,7,9:00p,True,TOR,L,False,92,105,13,7,L 2
23,"Mon, Jun 10, 2019",2019,6,10,9:00p,False,TOR,W,False,106,105,14,7,W 1
24,"Thu, Jun 13, 2019",2019,6,13,9:00p,True,TOR,L,False,110,114,14,8,L 1
