,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Sun, May 23, 2021",2021,5,23,1:00p,True,WAS,W,False,125,118,1,0,W 1
1,"Wed, May 26, 2021",2021,5,26,7:00p,True,WAS,W,False,120,95,2,0,W 2
2,"Sat, May 29, 2021",2021,5,29,7:00p,False,WAS,W,False,132,103,3,0,W 3
3,"Mon, May 31, 2021",2021,5,31,7:00p,False,WAS,L,False,114,122,3,1,L 1
4,"Wed, Jun 2, 2021",2021,6,2,7:00p,True,WAS,W,False,129,112,4,1,W 1
6,"Sun, Jun 6, 2021",2021,6,6,1:00p,True,ATL,L,False,124,128,4,2,L 1
7,"Tue, Jun 8, 2021",2021,6,8,7:30p,True,ATL,W,False,118,102,5,2,W 1
8,"Fri, Jun 11, 2021",2021,6,11,7:30p,False,ATL,W,False,127,111,6,2,W 2
9,"Mon, Jun 14, 2021",2021,6,14,7:30p,False,ATL,L,False,100,103,6,3,L 1
10,"Wed, Jun 16, 2021",2021,6,16,7:30p,True,ATL,L,False,106,109,6,4,L 2
11,"Fri, Jun 18, 2021",2021,6,18,7:30p,False,ATL,W,False,104,99,7,4,W 1
12,"Sun, Jun 20, 2021",2021,6,20,8:00p,True,ATL,L,False,96,103,7,5,L 1
