,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Oct 26, 2016",2016,10,26,10:00p,True,SAC,L,False,94,113,0,1,L 1
1,"Fri, Oct 28, 2016",2016,10,28,8:00p,False,OKC,L,True,110,113,0,2,L 2
2,"Sun, Oct 30, 2016",2016,10,30,6:00p,True,GSW,L,False,100,106,0,3,L 3
3,"Mon, Oct 31, 2016",2016,10,31,10:30p,False,LAC,L,False,98,116,0,4,L 4
4,"Wed, Nov 2, 2016",2016,11,2,10:00p,True,POR,W,True,118,115,1,4,W 1
5,"Fri, Nov 4, 2016",2016,11,4,8:00p,False,NOP,W,True,112,111,2,4,W 2
6,"Sun, Nov 6, 2016",2016,11,6,9:30p,False,LAL,L,False,108,119,2,5,L 1
7,"Tue, Nov 8, 2016",2016,11,8,10:00p,False,POR,L,False,121,124,2,6,L 2
8,"Wed, Nov 9, 2016",2016,11,9,9:00p,True,DET,W,False,107,100,3,6,W 1
9,"Sat, Nov 12, 2016",2016,11,12,9:00p,True,BRK,L,False,104,122,3,7,L 1
10,"Sun, Nov 13, 2016",2016,11,13,8:00p,False,GSW,L,False,120,133,3,8,L 2
11,"Wed, Nov 16, 2016",2016,11,16,9:00p,False,DEN,L,False,104,120,3,9,L 3
12,"Fri, Nov 18, 2016",2016,11,18,7:00p,False,IND,W,False,116,96,4,9,W 1
13,"Sat, Nov 19, 2016",2016,11,19,7:30p,False,PHI,L,False,105,120,4,10,L 1
14,"Mon, Nov 21, 2016",2016,11,21,7:00p,False,WAS,L,False,101,106,4,11,L 2
15,"Wed, Nov 23, 2016",2016,11,23,7:00p,False,ORL,W,False,92,87,5,11,W 1
16,"Fri, Nov 25, 2016",2016,11,25,9:00p,True,MIN,L,False,85,98,5,12,L 1
17,"Sun, Nov 27, 2016",2016,11,27,3:30p,True,DEN,L,False,114,120,5,13,L 2
18,"Wed, Nov 30, 2016",2016,11,30,9:00p,True,ATL,W,False,109,107,6,13,W 1
19,"Sat, Dec 3, 2016",2016,12,3,10:30p,False,GSW,L,False,109,138,6,14,L 1
21,"Tue, Dec 6, 2016",2016,12,6,9:00p,False,UTA,L,False,105,112,6,15,L 2
22,"Wed, Dec 7, 2016",2016,12,7,9:00p,True,IND,L,False,94,109,6,16,L 3
23,"Fri, Dec 9, 2016",2016,12,9,10:30p,False,LAL,W,False,119,115,7,16,W 1
24,"Sun, Dec 11, 2016",2016,12,11,8:30p,True,NOP,L,True,119,120,7,17,L 1
25,"Tue, Dec 13, 2016",2016,12,13,9:00p,True,NYK,W,True,113,111,8,17,W 1
26,"Thu, Dec 15, 2016",2016,12,15,9:00p,True,SAS,L,False,92,107,8,18,L 1
27,"Sat, Dec 17, 2016",2016,12,17,5:00p,False,OKC,L,False,101,114,8,19,L 2
28,"Mon, Dec 19, 2016",2016,12,19,8:00p,False,MIN,L,False,108,115,8,20,L 3
29,"Wed, Dec 21, 2016",2016,12,21,9:00p,True,HOU,L,False,111,125,8,21,L 4
30,"Fri, Dec 23, 2016",2016,12,23,9:00p,True,PHI,W,False,123,116,9,21,W 1
31,"Mon, Dec 26, 2016",2016,12,26,8:00p,False,HOU,L,False,115,131,9,22,L 1
32,"Wed, Dec 28, 2016",2016,12,28,8:30p,False,SAS,L,False,98,119,9,23,L 2
33,"Thu, Dec 29, 2016",2016,12,29,9:00p,True,TOR,W,False,99,91,10,23,W 1
34,"Sat, Dec 31, 2016",2016,12,31,8:00p,False,UTA,L,False,86,91,10,24,L 1
35,"Mon, Jan 2, 2017",2017,1,2,10:30p,False,LAC,L,False,98,109,10,25,L 2
36,"Tue, Jan 3, 2017",2017,1,3,9:00p,True,MIA,W,False,99,90,11,25,W 1
37,"Thu, Jan 5, 2017",2017,1,5,8:30p,False,DAL,W,False,102,95,12,25,W 2
38,"Sun, Jan 8, 2017",2017,1,8,8:30p,True,CLE,L,False,116,120,12,26,L 1
39,"Thu, Jan 12, 2017",2017,1,12,10:00p,True,DAL,L,False,108,113,12,27,L 2
40,"Sat, Jan 14, 2017",2017,1,14,6:00p,True,SAS,W,False,108,105,13,27,W 1
42,"Mon, Jan 16, 2017",2017,1,16,9:00p,True,UTA,L,False,101,106,13,28,L 1
43,"Thu, Jan 19, 2017",2017,1,19,7:00p,False,CLE,L,False,103,118,13,29,L 2
44,"Sat, Jan 21, 2017",2017,1,21,7:30p,False,NYK,W,False,107,105,14,29,W 1
45,"Sun, Jan 22, 2017",2017,1,22,6:00p,False,TOR,W,False,115,103,15,29,W 2
46,"Tue, Jan 24, 2017",2017,1,24,9:00p,True,MIN,L,False,111,112,15,30,L 1
47,"Thu, Jan 26, 2017",2017,1,26,9:00p,False,DEN,L,False,120,127,15,31,L 2
48,"Sat, Jan 28, 2017",2017,1,28,9:00p,True,DEN,L,False,112,123,15,32,L 3
49,"Mon, Jan 30, 2017",2017,1,30,10:30p,True,MEM,L,False,96,115,15,33,L 4
50,"Wed, Feb 1, 2017",2017,2,1,9:00p,True,LAC,L,False,114,124,15,34,L 5
51,"Fri, Feb 3, 2017",2017,2,3,10:30p,False,SAC,W,False,105,103,16,34,W 1
52,"Sat, Feb 4, 2017",2017,2,4,9:00p,True,MIL,L,False,112,137,16,35,L 1
53,"Mon, Feb 6, 2017",2017,2,6,8:00p,False,NOP,L,False,106,111,16,36,L 2
54,"Wed, Feb 8, 2017",2017,2,8,8:00p,False,MEM,L,False,91,110,16,37,L 3
55,"Fri, Feb 10, 2017",2017,2,10,10:30p,True,CHI,W,False,115,97,17,37,W 1
56,"Sat, Feb 11, 2017",2017,2,11,9:00p,False,HOU,L,False,102,133,17,38,L 1
57,"Mon, Feb 13, 2017",2017,2,13,9:00p,True,NOP,L,False,108,110,17,39,L 2
58,"Wed, Feb 15, 2017",2017,2,15,9:00p,True,LAL,W,False,137,101,18,39,W 1
59,"Fri, Feb 24, 2017",2017,2,24,8:00p,False,CHI,L,True,121,128,18,40,L 1
60,"Sun, Feb 26, 2017",2017,2,26,3:30p,False,MIL,L,False,96,100,18,41,L 2
61,"Tue, Feb 28, 2017",2017,2,28,8:00p,False,MEM,L,False,112,130,18,42,L 3
63,"Thu, Mar 2, 2017",2017,3,2,9:00p,True,CHO,W,False,120,103,19,42,W 1
64,"Fri, Mar 3, 2017",2017,3,3,9:00p,True,OKC,W,False,118,111,20,42,W 2
65,"Sun, Mar 5, 2017",2017,3,5,5:00p,True,BOS,W,False,109,106,21,42,W 3
