,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Sat, Apr 18, 2015",2015,4,18,12:30p,False,TOR,W,True,93,86,1,0,W 1
1,"Tue, Apr 21, 2015",2015,4,21,8:00p,False,TOR,W,False,117,106,2,0,W 2
2,"Fri, Apr 24, 2015",2015,4,24,8:00p,True,TOR,W,False,106,99,3,0,W 3
3,"Sun, Apr 26, 2015",2015,4,26,6:30p,True,TOR,W,False,125,94,4,0,W 4
5,"Sun, May 3, 2015",2015,5,3,1:00p,False,ATL,W,False,104,98,5,0,W 5
6,"Tue, May 5, 2015",2015,5,5,8:00p,False,ATL,L,False,90,106,5,1,L 1
7,"Sat, May 9, 2015",2015,5,9,5:00p,True,ATL,W,False,103,101,6,1,W 1
8,"Mon, May 11, 2015",2015,5,11,7:00p,True,ATL,L,False,101,106,6,2,L 1
9,"Wed, May 13, 2015",2015,5,13,8:00p,False,ATL,L,False,81,82,6,3,L 2
10,"Fri, May 15, 2015",2015,5,15,7:00p,True,ATL,L,False,91,94,6,4,L 3
