,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Sat, Apr 16, 2022",2022,4,16,6:00p,True,TOR,W,False,131,111,1,0,W 1
1,"Mon, Apr 18, 2022",2022,4,18,7:30p,True,TOR,W,False,112,97,2,0,W 2
2,"Wed, Apr 20, 2022",2022,4,20,8:00p,False,TOR,W,True,104,101,3,0,W 3
3,"Sat, Apr 23, 2022",2022,4,23,2:00p,False,TOR,L,False,102,110,3,1,L 1
4,"Mon, Apr 25, 2022",2022,4,25,8:00p,True,TOR,L,False,88,103,3,2,L 2
5,"Thu, Apr 28, 2022",2022,4,28,7:00p,False,TOR,W,False,132,97,4,2,W 1
7,"Mon, May 2, 2022",2022,5,2,7:30p,False,MIA,L,False,92,106,4,3,L 1
8,"Wed, May 4, 2022",2022,5,4,7:30p,False,MIA,L,False,103,119,4,4,L 2
9,"Fri, May 6, 2022",2022,5,6,7:00p,True,MIA,W,False,99,79,5,4,W 1
10,"Sun, May 8, 2022",2022,5,8,8:00p,True,MIA,W,False,116,108,6,4,W 2
11,"Tue, May 10, 2022",2022,5,10,7:30p,False,MIA,L,False,85,120,6,5,L 1
12,"Thu, May 12, 2022",2022,5,12,7:00p,True,MIA,L,False,90,99,6,6,L 2
