,TEAM,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Attend./G,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,opp_G,opp_MP,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF,opp_PTS
10,MIA_2016,28.4,48.0,34.0,46,36,1.65,-0.14,1.5,106.1,104.4,1.7,93.6,0.282,0.221,0.545,0.508,13.3,23.8,0.21,0.485,12.1,77.8,0.196,19740,82,20005,39.0,87.8,0.444,10.3,29.8,0.344,28.7,58.0,0.495,18.5,23.3,0.794,9.6,35.4,44.9,23.1,7.1,3.9,13.3,20.3,106.7,82,19780,39.1,87.9,0.444,9.4,25.1,0.373,29.7,62.8,0.473,17.7,23.6,0.748,10.2,33.5,43.7,23.3,7.0,5.8,14.3,23.5,105.2
11,IND_2016,26.9,45.0,37.0,46,36,1.71,-0.09,1.62,104.6,102.9,1.7,96.6,0.268,0.27,0.536,0.497,13.5,23.4,0.205,0.489,14.3,76.0,0.205,16847,82,19880,39.2,84.5,0.464,5.8,17.1,0.338,33.5,67.5,0.496,22.2,28.1,0.792,10.4,32.8,43.2,24.3,8.3,4.8,15.6,21.5,106.5,82,19880,40.4,87.6,0.461,7.6,21.3,0.355,32.8,66.3,0.495,17.1,21.9,0.783,9.2,35.1,44.3,22.4,7.4,4.6,14.0,22.5,105.5
12,POR_2016,24.3,44.0,38.0,43,39,0.83,0.15,0.98,108.8,108.0,0.8,96.0,0.268,0.332,0.548,0.511,13.2,25.9,0.202,0.503,12.1,76.2,0.225,19368,82,19830,40.7,86.6,0.47,6.4,19.1,0.336,34.3,67.5,0.508,18.2,24.4,0.744,10.4,36.4,46.8,22.1,7.2,6.9,14.9,19.4,106.1,82,19830,39.4,90.0,0.438,8.3,24.4,0.342,31.1,65.6,0.474,18.4,24.4,0.756,11.6,29.7,41.3,22.1,9.0,4.7,13.4,20.7,105.6
13,DET_2016,25.0,44.0,38.0,43,39,0.61,-0.18,0.43,106.1,105.5,0.6,95.1,0.296,0.303,0.522,0.491,12.2,27.0,0.197,0.504,12.5,79.3,0.196,16516,82,19880,39.5,90.0,0.439,9.4,27.3,0.345,30.1,62.7,0.48,17.8,26.6,0.668,13.0,35.3,48.2,20.2,7.3,3.9,14.1,19.8,106.1,82,19755,39.1,84.7,0.462,9.1,24.5,0.371,30.0,60.2,0.498,18.5,24.0,0.769,9.5,35.3,44.8,22.8,8.2,4.4,16.3,20.4,105.8
14,HOU_2016,27.8,41.0,41.0,42,40,0.2,0.14,0.34,108.3,108.1,0.2,97.6,0.352,0.37,0.553,0.516,14.2,25.7,0.244,0.516,14.7,72.8,0.219,17982,82,19805,39.8,85.9,0.464,8.0,22.3,0.359,31.8,63.6,0.5,18.4,25.3,0.725,10.5,33.5,44.0,24.4,8.9,4.5,16.1,20.3,106.0,82,19905,40.7,92.4,0.441,8.2,23.7,0.345,32.5,68.6,0.474,16.8,22.8,0.737,12.2,35.2,47.4,23.3,8.2,5.9,12.3,19.3,106.5
15,DAL_2016,30.3,42.0,40.0,40,42,-0.3,0.29,-0.02,106.7,107.0,-0.3,94.3,0.265,0.339,0.544,0.502,12.0,20.6,0.211,0.504,12.8,76.2,0.198,20144,82,19955,39.1,87.1,0.449,9.2,25.9,0.355,29.9,61.3,0.488,18.5,24.9,0.744,11.6,35.2,46.9,20.6,8.3,5.6,16.2,21.9,105.9,82,19905,39.6,86.0,0.46,9.2,25.6,0.359,30.4,60.4,0.503,18.5,24.8,0.746,10.5,35.2,45.6,23.9,7.8,5.6,15.6,18.8,106.8
16,WAS_2016,27.3,41.0,41.0,40,42,-0.5,0.0,-0.5,105.3,105.8,-0.5,98.5,0.263,0.282,0.544,0.511,13.1,20.6,0.192,0.515,14.6,77.7,0.218,17693,82,19830,39.1,88.5,0.442,8.3,24.6,0.338,30.8,64.0,0.482,19.1,25.0,0.766,11.9,34.4,46.3,23.5,7.7,5.0,15.2,21.8,105.6,82,20005,40.0,88.7,0.451,9.5,27.6,0.342,30.5,61.1,0.5,17.6,23.8,0.738,11.0,36.7,47.8,22.9,7.8,4.6,14.5,22.4,107.0
17,CHI_2016,27.6,42.0,40.0,37,45,-1.48,0.01,-1.46,105.0,106.5,-1.5,95.7,0.24,0.244,0.526,0.487,12.6,24.5,0.189,0.485,10.7,74.9,0.182,21821,82,19780,39.5,88.3,0.448,8.8,24.5,0.36,30.7,63.8,0.482,17.7,22.9,0.776,9.8,34.0,43.8,22.8,7.9,4.3,13.8,21.5,105.6,82,19805,40.4,91.3,0.443,8.1,23.8,0.341,32.3,67.4,0.479,18.6,24.7,0.754,11.5,35.5,47.0,22.1,7.6,4.5,12.0,19.7,107.6
18,ORL_2016,23.9,35.0,47.0,36,46,-1.62,-0.06,-1.68,105.1,106.8,-1.7,96.0,0.232,0.255,0.533,0.5,12.8,23.1,0.175,0.513,13.8,76.5,0.215,17515,82,19830,39.2,89.0,0.44,6.5,19.7,0.331,32.6,69.3,0.471,20.6,26.3,0.783,11.9,32.4,44.3,22.0,9.4,4.5,14.1,23.1,105.4,82,19830,38.2,83.8,0.456,10.3,28.4,0.365,27.9,55.5,0.503,21.0,27.3,0.768,10.8,35.2,45.9,23.3,7.5,6.1,17.2,22.5,107.8
19,SAC_2016,26.6,33.0,49.0,34,48,-2.48,0.16,-2.32,106.0,108.4,-2.4,100.0,0.295,0.26,0.546,0.51,14.2,23.9,0.214,0.521,14.0,74.9,0.202,17222,82,19755,40.0,86.8,0.46,8.7,24.5,0.358,31.2,62.3,0.501,16.6,22.8,0.73,9.2,33.2,42.3,24.7,8.7,4.0,14.6,21.1,105.3,82,19805,39.7,87.7,0.453,8.8,23.8,0.371,30.9,63.8,0.484,19.7,26.9,0.734,10.9,34.3,45.2,22.3,8.0,5.4,13.7,20.2,108.0
20,MEM_2016,30.5,42.0,40.0,35,47,-2.24,0.11,-2.14,105.4,107.8,-2.4,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,17119,82,19905,40.7,89.4,0.455,8.0,22.8,0.35,32.7,66.6,0.492,15.7,20.7,0.757,10.6,34.0,44.6,24.3,8.5,5.2,14.5,21.4,105.1,82,19830,39.7,86.5,0.459,9.9,27.4,0.361,29.8,59.2,0.504,18.9,25.0,0.756,12.0,33.4,45.4,25.0,9.1,5.0,16.9,22.9,108.1
21,NYK_2016,27.2,32.0,50.0,33,49,-2.73,0.0,-2.74,104.6,107.6,-3.0,93.4,0.255,0.256,0.527,0.483,12.6,23.7,0.205,0.487,10.5,75.8,0.204,19812,82,19830,39.5,86.3,0.458,10.2,29.0,0.35,29.3,57.3,0.512,16.0,20.4,0.783,8.5,34.5,43.0,26.2,9.3,6.1,15.3,19.6,105.1,82,19805,40.3,87.2,0.462,10.2,27.8,0.366,30.2,59.4,0.508,17.6,23.1,0.762,11.2,33.5,44.7,24.1,8.8,5.3,15.9,21.8,108.4
22,DEN_2016,24.7,33.0,49.0,33,49,-3.1,0.29,-2.81,105.6,108.9,-3.3,95.7,0.282,0.277,0.531,0.489,13.2,25.8,0.216,0.515,12.6,77.3,0.216,14095,82,19905,39.9,90.3,0.441,8.2,22.1,0.371,31.7,68.2,0.464,17.1,21.7,0.787,11.4,36.4,47.8,23.6,6.2,5.9,14.4,19.5,105.0,82,19830,39.8,87.6,0.454,9.8,27.9,0.352,30.0,59.7,0.502,19.3,25.2,0.768,12.1,33.2,45.3,25.9,8.7,5.9,16.3,20.5,108.7
23,MIN_2016,24.6,29.0,53.0,31,51,-3.54,0.15,-3.38,106.5,110.1,-3.6,95.2,0.332,0.202,0.549,0.498,13.9,24.3,0.263,0.524,13.6,74.7,0.2,14175,82,19805,39.2,89.3,0.439,7.9,22.9,0.346,31.3,66.5,0.471,18.3,22.7,0.805,11.0,36.2,47.2,21.8,6.1,6.0,14.3,21.0,104.6,82,19830,40.2,87.3,0.461,9.5,25.7,0.371,30.7,61.6,0.498,18.9,24.8,0.761,10.1,34.1,44.2,24.3,8.3,6.5,14.2,21.6,108.9
24,NOP_2016,26.6,30.0,52.0,31,51,-3.79,0.24,-3.56,105.6,109.5,-3.9,96.8,0.259,0.277,0.537,0.498,12.3,21.2,0.201,0.523,12.7,78.8,0.225,16794,82,19880,39.3,87.3,0.45,8.3,23.6,0.351,31.0,63.7,0.486,17.9,23.4,0.764,10.6,34.7,45.3,21.7,9.3,4.9,15.2,20.5,104.6,82,19705,39.7,84.9,0.467,9.5,25.2,0.377,30.1,59.7,0.505,20.2,26.9,0.749,10.1,34.2,44.3,22.7,9.7,5.6,15.1,21.9,109.0
25,MIL_2016,23.5,33.0,49.0,29,53,-4.18,0.2,-3.98,104.3,108.7,-4.4,94.2,0.276,0.189,0.537,0.499,14.2,24.9,0.207,0.51,14.2,73.1,0.221,15166,82,19830,40.4,86.6,0.467,5.7,16.4,0.345,34.7,70.2,0.495,17.9,23.9,0.747,11.0,32.9,43.9,24.3,8.6,6.1,16.0,21.8,104.3,82,19805,40.2,86.7,0.464,7.9,22.0,0.359,32.4,64.7,0.5,20.8,26.5,0.786,11.3,37.0,48.3,23.7,8.8,5.8,15.4,19.4,109.2
26,PHO_2016,26.0,23.0,59.0,24,58,-6.66,0.34,-6.32,102.2,109.0,-6.8,98.5,0.271,0.302,0.526,0.487,15.2,25.4,0.204,0.523,13.5,77.1,0.237,17107,82,19755,40.0,88.3,0.453,6.8,19.2,0.352,33.2,69.0,0.481,16.4,21.7,0.757,11.0,33.3,44.4,23.3,8.0,4.2,15.5,18.8,103.2,82,19780,40.3,86.2,0.468,9.5,25.6,0.369,30.9,60.6,0.51,19.4,24.7,0.783,9.2,36.5,45.7,23.8,7.5,5.3,14.1,20.4,109.5
27,BRK_2016,26.9,21.0,61.0,22,60,-7.35,0.24,-7.12,103.2,110.9,-7.7,95.2,0.246,0.218,0.527,0.492,13.6,24.1,0.186,0.534,13.1,75.7,0.176,15125,82,19705,37.7,86.8,0.435,9.1,26.2,0.348,28.6,60.6,0.472,17.7,23.5,0.751,11.7,33.8,45.4,21.0,7.8,3.9,17.4,23.0,102.2,82,19880,41.5,88.3,0.471,9.4,26.5,0.355,32.1,61.8,0.52,17.7,23.4,0.757,11.1,32.4,43.5,23.5,8.1,5.4,15.5,22.4,110.1
28,LAL_2016,26.5,17.0,65.0,17,65,-9.56,0.64,-8.92,101.6,111.6,-10.0,95.6,0.292,0.29,0.509,0.46,12.5,23.1,0.228,0.523,11.6,74.7,0.202,18997,82,19730,36.7,88.5,0.414,8.1,25.7,0.317,28.5,62.9,0.454,20.1,25.8,0.781,11.2,33.7,44.8,18.8,7.5,4.3,14.3,21.2,101.6,82,19755,42.7,89.1,0.479,9.9,26.8,0.369,32.8,62.3,0.526,15.7,20.5,0.763,10.7,34.7,45.4,25.6,9.2,5.5,14.8,19.3,110.9
29,PHI_2016,23.3,10.0,72.0,16,66,-10.23,0.31,-9.92,98.8,109.2,-10.4,97.9,0.269,0.327,0.519,0.487,14.8,20.6,0.186,0.51,13.5,74.0,0.24,14991,82,19805,36.7,85.2,0.431,9.5,27.9,0.339,27.3,57.3,0.476,15.9,22.9,0.694,9.6,32.2,41.8,21.8,8.4,6.1,16.6,22.0,98.8,82,19730,42.3,89.4,0.473,8.9,25.7,0.347,33.4,63.7,0.524,18.1,24.7,0.731,11.4,37.1,48.5,25.7,7.9,5.8,13.2,20.0,111.6
