,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Oct 17, 2018",2018,10,17,8:00p,False,HOU,W,False,131,112,1,0,W 1
1,"Fri, Oct 19, 2018",2018,10,19,8:00p,True,SAC,W,False,149,129,2,0,W 2
2,"Tue, Oct 23, 2018",2018,10,23,8:00p,True,LAC,W,False,116,109,3,0,W 3
3,"Fri, Oct 26, 2018",2018,10,26,8:00p,True,BRK,W,False,117,115,4,0,W 4
4,"Sat, Oct 27, 2018",2018,10,27,7:00p,True,UTA,L,False,111,132,4,1,L 1
5,"Mon, Oct 29, 2018",2018,10,29,9:00p,False,DEN,L,False,111,116,4,2,L 2
6,"Wed, Oct 31, 2018",2018,10,31,10:30p,False,GSW,L,False,121,131,4,3,L 3
7,"Thu, Nov 1, 2018",2018,11,1,10:30p,False,POR,L,False,119,132,4,4,L 4
8,"Sat, Nov 3, 2018",2018,11,3,8:30p,False,SAS,L,False,95,109,4,5,L 5
9,"Mon, Nov 5, 2018",2018,11,5,8:00p,False,OKC,L,False,116,122,4,6,L 6
10,"Wed, Nov 7, 2018",2018,11,7,8:00p,True,CHI,W,False,107,98,5,6,W 1
11,"Sat, Nov 10, 2018",2018,11,10,7:00p,True,PHO,W,False,119,99,6,6,W 2
12,"Mon, Nov 12, 2018",2018,11,12,7:30p,False,TOR,W,False,126,110,7,6,W 3
13,"Wed, Nov 14, 2018",2018,11,14,8:00p,False,MIN,L,False,100,107,7,7,L 1
14,"Fri, Nov 16, 2018",2018,11,16,8:00p,True,NYK,W,False,129,124,8,7,W 1
15,"Sat, Nov 17, 2018",2018,11,17,7:00p,True,DEN,W,False,125,115,9,7,W 2
16,"Mon, Nov 19, 2018",2018,11,19,8:00p,True,SAS,W,False,140,126,10,7,W 3
17,"Wed, Nov 21, 2018",2018,11,21,7:00p,False,PHI,L,False,120,121,10,8,L 1
