,TEAM,PLAYOFF_WINS
0,ORL_2010,10.0
1,PHO_2010,10.0
2,LAL_2010,16.0
3,BOS_2010,15.0
4,CLE_2010,6.0
5,DAL_2010,2.0
6,DEN_2010,2.0
7,OKC_2010,2.0
8,UTA_2010,4.0
9,SAS_2010,4.0
10,MIL_2010,3.0
11,ATL_2010,4.0
12,MIA_2010,1.0
13,CHI_2010,1.0
14,CHA_2010,0.0
15,POR_2010,2.0
