,TEAM,PLAYOFF_WINS
0,DET_2005,15.0
1,SAS_2005,16.0
2,MIA_2005,11.0
3,PHO_2005,9.0
4,BOS_2005,3.0
5,DAL_2005,6.0
6,CHI_2005,2.0
7,SEA_2005,6.0
8,WAS_2005,4.0
9,HOU_2005,3.0
10,IND_2005,6.0
11,SAC_2005,1.0
12,PHI_2005,1.0
13,DEN_2005,1.0
14,MEM_2005,0.0
15,NJN_2005,0.0
