,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Mon, Aug 17, 2020",2020,8,17,6:30p,True,PHI,W,False,109,101,1,0,W 1
1,"Wed, Aug 19, 2020",2020,8,19,6:30p,True,PHI,W,False,128,101,2,0,W 2
2,"Fri, Aug 21, 2020",2020,8,21,6:30p,False,PHI,W,False,102,94,3,0,W 3
3,"Sun, Aug 23, 2020",2020,8,23,1:00p,False,PHI,W,False,110,106,4,0,W 4
5,"Sun, Aug 30, 2020",2020,8,30,1:00p,False,TOR,W,False,112,94,5,0,W 5
6,"Tue, Sep 1, 2020",2020,9,1,5:30p,False,TOR,W,False,102,99,6,0,W 6
7,"Thu, Sep 3, 2020",2020,9,3,6:30p,True,TOR,L,False,103,104,6,1,L 1
8,"Sat, Sep 5, 2020",2020,9,5,6:30p,True,TOR,L,False,93,100,6,2,L 2
9,"Mon, Sep 7, 2020",2020,9,7,6:30p,False,TOR,W,False,111,89,7,2,W 1
10,"Wed, Sep 9, 2020",2020,9,9,6:30p,True,TOR,L,True,122,125,7,3,L 1
11,"Fri, Sep 11, 2020",2020,9,11,9:00p,False,TOR,W,False,92,87,8,3,W 1
13,"Tue, Sep 15, 2020",2020,9,15,6:30p,True,MIA,L,True,114,117,8,4,L 1
14,"Thu, Sep 17, 2020",2020,9,17,7:00p,True,MIA,L,False,101,106,8,5,L 2
15,"Sat, Sep 19, 2020",2020,9,19,8:30p,False,MIA,W,False,117,106,9,5,W 1
16,"Wed, Sep 23, 2020",2020,9,23,8:30p,False,MIA,L,False,109,112,9,6,L 1
17,"Fri, Sep 25, 2020",2020,9,25,8:30p,True,MIA,W,False,121,108,10,6,W 1
18,"Sun, Sep 27, 2020",2020,9,27,7:30p,False,MIA,L,False,113,125,10,7,L 1
