,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Oct 17, 2018",2018,10,17,7:00p,False,ORL,L,False,101,104,0,1,L 1
1,"Thu, Oct 18, 2018",2018,10,18,8:00p,False,WAS,W,False,113,112,1,1,W 1
2,"Sat, Oct 20, 2018",2018,10,20,8:00p,True,CHO,L,False,112,113,1,2,L 1
3,"Wed, Oct 24, 2018",2018,10,24,7:30p,True,NYK,W,False,110,87,2,2,W 1
4,"Sat, Oct 27, 2018",2018,10,27,8:00p,True,POR,W,False,120,111,3,2,W 2
5,"Mon, Oct 29, 2018",2018,10,29,7:30p,True,SAC,L,False,113,123,3,3,L 1
6,"Tue, Oct 30, 2018",2018,10,30,7:00p,False,CHO,L,False,113,125,3,4,L 2
7,"Sat, Nov 3, 2018",2018,11,3,7:30p,False,ATL,L,False,118,123,3,5,L 3
8,"Mon, Nov 5, 2018",2018,11,5,7:00p,False,DET,W,True,120,115,4,5,W 1
9,"Wed, Nov 7, 2018",2018,11,7,7:30p,True,SAS,W,False,95,88,5,5,W 2
10,"Fri, Nov 9, 2018",2018,11,9,8:00p,True,IND,L,False,102,110,5,6,L 1
11,"Sat, Nov 10, 2018",2018,11,10,8:00p,True,WAS,L,False,110,116,5,7,L 2
12,"Mon, Nov 12, 2018",2018,11,12,7:30p,True,PHI,L,False,114,124,5,8,L 3
13,"Wed, Nov 14, 2018",2018,11,14,7:30p,False,BRK,W,False,120,107,6,8,W 1
14,"Fri, Nov 16, 2018",2018,11,16,7:00p,False,IND,L,False,91,99,6,9,L 1
15,"Sun, Nov 18, 2018",2018,11,18,6:00p,True,LAL,L,False,97,113,6,10,L 2
16,"Tue, Nov 20, 2018",2018,11,20,7:30p,True,BRK,L,False,92,104,6,11,L 3
17,"Fri, Nov 23, 2018",2018,11,23,8:00p,False,CHI,W,False,103,96,7,11,W 1
18,"Sun, Nov 25, 2018",2018,11,25,6:00p,False,TOR,L,False,115,125,7,12,L 1
19,"Tue, Nov 27, 2018",2018,11,27,7:30p,True,ATL,L,False,113,115,7,13,L 2
21,"Fri, Nov 30, 2018",2018,11,30,8:00p,True,NOP,W,False,106,101,8,13,W 1
22,"Sun, Dec 2, 2018",2018,12,2,6:00p,True,UTA,W,False,102,100,9,13,W 2
23,"Tue, Dec 4, 2018",2018,12,4,7:30p,True,ORL,L,False,90,105,9,14,L 1
24,"Fri, Dec 7, 2018",2018,12,7,9:00p,False,PHO,W,False,115,98,10,14,W 1
25,"Sat, Dec 8, 2018",2018,12,8,10:30p,False,LAC,W,False,121,98,11,14,W 2
26,"Mon, Dec 10, 2018",2018,12,10,10:30p,False,LAL,L,False,105,108,11,15,L 1
27,"Wed, Dec 12, 2018",2018,12,12,9:00p,False,UTA,L,False,84,111,11,16,L 2
28,"Fri, Dec 14, 2018",2018,12,14,8:00p,False,MEM,W,False,100,97,12,16,W 1
29,"Sun, Dec 16, 2018",2018,12,16,7:00p,False,NOP,W,False,102,96,13,16,W 2
30,"Thu, Dec 20, 2018",2018,12,20,8:00p,True,HOU,W,False,101,99,14,16,W 3
31,"Sat, Dec 22, 2018",2018,12,22,8:00p,True,MIL,W,False,94,87,15,16,W 4
32,"Sun, Dec 23, 2018",2018,12,23,6:00p,False,ORL,W,False,115,91,16,16,W 5
33,"Wed, Dec 26, 2018",2018,12,26,7:30p,True,TOR,L,False,104,106,16,17,L 1
