,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Dec 23, 2020",2020,12,23,8:00p,True,DET,W,False,111,101,1,0,W 1
1,"Sat, Dec 26, 2020",2020,12,26,9:00p,False,UTA,W,False,116,111,2,0,W 2
2,"Sun, Dec 27, 2020",2020,12,27,10:00p,False,LAL,L,False,91,127,2,1,L 1
3,"Tue, Dec 29, 2020",2020,12,29,10:00p,False,LAC,L,False,101,124,2,2,L 2
4,"Fri, Jan 1, 2021",2021,1,1,8:00p,True,WAS,L,False,109,130,2,3,L 3
5,"Sun, Jan 3, 2021",2021,1,3,7:00p,True,DEN,L,False,109,124,2,4,L 4
6,"Tue, Jan 5, 2021",2021,1,5,9:00p,False,DEN,L,False,116,123,2,5,L 5
7,"Thu, Jan 7, 2021",2021,1,7,10:00p,False,POR,L,False,117,135,2,6,L 6
8,"Sat, Jan 9, 2021",2021,1,9,8:00p,True,SAS,L,True,122,125,2,7,L 7
9,"Sun, Jan 10, 2021",2021,1,10,8:00p,True,SAS,W,False,96,88,3,7,W 1
10,"Wed, Jan 13, 2021",2021,1,13,8:00p,True,MEM,L,False,107,118,3,8,L 1
11,"Mon, Jan 18, 2021",2021,1,18,2:30p,False,ATL,L,False,97,108,3,9,L 2
12,"Wed, Jan 20, 2021",2021,1,20,8:00p,True,ORL,L,False,96,97,3,10,L 3
13,"Fri, Jan 22, 2021",2021,1,22,8:00p,True,ATL,L,False,98,116,3,11,L 4
14,"Sat, Jan 23, 2021",2021,1,23,8:00p,True,NOP,W,False,120,110,4,11,W 1
15,"Mon, Jan 25, 2021",2021,1,25,10:00p,False,GSW,L,False,108,130,4,12,L 1
16,"Wed, Jan 27, 2021",2021,1,27,10:00p,False,GSW,L,False,111,123,4,13,L 2
17,"Fri, Jan 29, 2021",2021,1,29,8:00p,True,PHI,L,False,94,118,4,14,L 3
18,"Sun, Jan 31, 2021",2021,1,31,8:00p,True,CLE,W,False,109,104,5,14,W 1
19,"Mon, Feb 1, 2021",2021,2,1,8:00p,False,CLE,L,False,98,100,5,15,L 1
21,"Wed, Feb 3, 2021",2021,2,3,8:30p,False,SAS,L,False,108,111,5,16,L 2
22,"Fri, Feb 5, 2021",2021,2,5,8:00p,False,OKC,W,False,106,103,6,16,W 1
23,"Sat, Feb 6, 2021",2021,2,6,8:00p,False,OKC,L,False,118,120,6,17,L 1
24,"Mon, Feb 8, 2021",2021,2,8,8:30p,False,DAL,L,False,122,127,6,18,L 2
25,"Wed, Feb 10, 2021",2021,2,10,8:00p,True,LAC,L,False,112,119,6,19,L 3
26,"Fri, Feb 12, 2021",2021,2,12,7:00p,False,CHO,L,False,114,120,6,20,L 4
27,"Sun, Feb 14, 2021",2021,2,14,7:00p,False,TOR,W,False,116,112,7,20,W 1
28,"Tue, Feb 16, 2021",2021,2,16,8:00p,True,LAL,L,False,104,112,7,21,L 1
29,"Wed, Feb 17, 2021",2021,2,17,8:00p,True,IND,L,True,128,134,7,22,L 2
