,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Sun, Apr 16, 2017",2017,4,16,3:30p,True,POR,W,False,121,109,1,0,W 1
1,"Wed, Apr 19, 2017",2017,4,19,10:30p,True,POR,W,False,110,81,2,0,W 2
2,"Sat, Apr 22, 2017",2017,4,22,10:30p,False,POR,W,False,119,113,3,0,W 3
3,"Mon, Apr 24, 2017",2017,4,24,10:30p,False,POR,W,False,128,103,4,0,W 4
5,"Tue, May 2, 2017",2017,5,2,10:30p,True,UTA,W,False,106,94,5,0,W 5
6,"Thu, May 4, 2017",2017,5,4,10:30p,True,UTA,W,False,115,104,6,0,W 6
7,"Sat, May 6, 2017",2017,5,6,8:30p,False,UTA,W,False,102,91,7,0,W 7
8,"Mon, May 8, 2017",2017,5,8,9:00p,False,UTA,W,False,121,95,8,0,W 8
10,"Sun, May 14, 2017",2017,5,14,3:30p,True,SAS,W,False,113,111,9,0,W 9
11,"Tue, May 16, 2017",2017,5,16,9:00p,True,SAS,W,False,136,100,10,0,W 10
12,"Sat, May 20, 2017",2017,5,20,9:00p,False,SAS,W,False,120,108,11,0,W 11
13,"Mon, May 22, 2017",2017,5,22,9:00p,False,SAS,W,False,129,115,12,0,W 12
15,"Thu, Jun 1, 2017",2017,6,1,9:00p,True,CLE,W,False,113,91,13,0,W 13
16,"Sun, Jun 4, 2017",2017,6,4,8:00p,True,CLE,W,False,132,113,14,0,W 14
17,"Wed, Jun 7, 2017",2017,6,7,9:00p,False,CLE,W,False,118,113,15,0,W 15
18,"Fri, Jun 9, 2017",2017,6,9,9:00p,False,CLE,L,False,116,137,15,1,L 1
19,"Mon, Jun 12, 2017",2017,6,12,9:00p,True,CLE,W,False,129,120,16,1,W 1
