,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Thu, Oct 24, 2019",2019,10,24,8:00p,False,HOU,W,False,117,111,1,0,W 1
1,"Sat, Oct 26, 2019",2019,10,26,5:00p,True,MIA,L,True,126,131,1,1,L 1
2,"Mon, Oct 28, 2019",2019,10,28,8:00p,True,CLE,W,False,129,112,2,1,W 1
3,"Wed, Oct 30, 2019",2019,10,30,7:30p,False,BOS,L,False,105,116,2,2,L 1
4,"Fri, Nov 1, 2019",2019,11,1,7:00p,False,ORL,W,False,123,91,3,2,W 1
5,"Sat, Nov 2, 2019",2019,11,2,8:00p,True,TOR,W,False,115,105,4,2,W 2
6,"Mon, Nov 4, 2019",2019,11,4,8:00p,False,MIN,W,False,134,106,5,2,W 3
7,"Wed, Nov 6, 2019",2019,11,6,10:00p,False,LAC,W,False,129,124,6,2,W 4
8,"Fri, Nov 8, 2019",2019,11,8,9:00p,False,UTA,L,False,100,103,6,3,L 1
9,"Sun, Nov 10, 2019",2019,11,10,7:00p,False,OKC,W,False,121,119,7,3,W 1
10,"Thu, Nov 14, 2019",2019,11,14,8:00p,True,CHI,W,False,124,115,8,3,W 2
11,"Sat, Nov 16, 2019",2019,11,16,7:00p,False,IND,W,False,102,83,9,3,W 3
12,"Mon, Nov 18, 2019",2019,11,18,8:00p,False,CHI,W,False,115,101,10,3,W 4
13,"Wed, Nov 20, 2019",2019,11,20,7:30p,False,ATL,W,False,135,127,11,3,W 5
14,"Thu, Nov 21, 2019",2019,11,21,8:00p,True,POR,W,False,137,129,12,3,W 6
15,"Sat, Nov 23, 2019",2019,11,23,8:30p,True,DET,W,False,104,90,13,3,W 7
16,"Mon, Nov 25, 2019",2019,11,25,8:00p,True,UTA,W,False,122,118,14,3,W 8
17,"Wed, Nov 27, 2019",2019,11,27,8:00p,True,ATL,W,False,111,102,15,3,W 9
18,"Fri, Nov 29, 2019",2019,11,29,7:30p,False,CLE,W,False,119,110,16,3,W 10
19,"Sat, Nov 30, 2019",2019,11,30,8:00p,True,CHO,W,False,137,96,17,3,W 11
21,"Mon, Dec 2, 2019",2019,12,2,8:00p,True,NYK,W,False,132,88,18,3,W 12
22,"Wed, Dec 4, 2019",2019,12,4,7:00p,False,DET,W,False,127,103,19,3,W 13
23,"Fri, Dec 6, 2019",2019,12,6,8:30p,True,LAC,W,False,119,91,20,3,W 14
24,"Mon, Dec 9, 2019",2019,12,9,8:00p,True,ORL,W,False,110,101,21,3,W 15
