,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Mon, Aug 17, 2020",2020,8,17,4:00p,True,BRK,W,False,134,110,1,0,W 1
1,"Wed, Aug 19, 2020",2020,8,19,1:30p,True,BRK,W,False,104,99,2,0,W 2
2,"Fri, Aug 21, 2020",2020,8,21,1:30p,False,BRK,W,False,117,92,3,0,W 3
3,"Sun, Aug 23, 2020",2020,8,23,6:30p,False,BRK,W,False,150,122,4,0,W 4
5,"Sun, Aug 30, 2020",2020,8,30,1:00p,True,BOS,L,False,94,112,4,1,L 1
6,"Tue, Sep 1, 2020",2020,9,1,5:30p,True,BOS,L,False,99,102,4,2,L 2
7,"Thu, Sep 3, 2020",2020,9,3,6:30p,False,BOS,W,False,104,103,5,2,W 1
8,"Sat, Sep 5, 2020",2020,9,5,6:30p,False,BOS,W,False,100,93,6,2,W 2
9,"Mon, Sep 7, 2020",2020,9,7,6:30p,True,BOS,L,False,89,111,6,3,L 1
10,"Wed, Sep 9, 2020",2020,9,9,6:30p,False,BOS,W,True,125,122,7,3,W 1
11,"Fri, Sep 11, 2020",2020,9,11,9:00p,True,BOS,L,False,87,92,7,4,L 1
