,TEAM,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Attend./G,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,opp_G,opp_MP,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF,opp_PTS
10,GSW_2023,27.3,44.0,38.0,45,37,1.8,-0.15,1.66,116.1,114.4,1.7,101.6,0.224,0.479,0.6,0.571,14.1,24.4,0.178,0.54,12.3,76.0,0.214,18064,82,19805,42.9,93.5,0.459,11.0,32.8,0.335,31.9,60.7,0.525,18.8,24.0,0.784,13.0,31.0,44.0,24.5,9.6,5.3,11.9,20.5,115.5,82,19880,43.0,91.7,0.469,12.3,35.6,0.344,30.7,56.1,0.548,15.7,20.3,0.773,10.8,33.0,43.8,25.1,7.4,5.0,12.3,21.0,113.9
11,TOR_2023,25.8,41.0,41.0,45,37,1.48,0.12,1.59,115.5,114.0,1.5,97.1,0.257,0.351,0.555,0.517,10.3,27.8,0.201,0.565,15.3,76.7,0.223,19787,82,19830,42.2,89.2,0.473,14.7,39.8,0.368,27.5,49.4,0.557,16.4,22.1,0.743,11.0,37.0,48.0,25.5,6.3,4.9,14.4,17.8,115.4,82,19805,41.3,84.3,0.491,12.5,33.4,0.374,28.8,50.9,0.567,18.8,23.6,0.797,9.4,33.8,43.3,26.8,6.1,4.7,17.1,20.0,114.0
12,CHI_2023,27.5,40.0,42.0,44,38,1.29,0.07,1.37,113.5,112.2,1.3,98.5,0.251,0.333,0.587,0.55,12.2,20.1,0.203,0.544,13.5,77.8,0.197,20528,82,19855,42.3,90.8,0.465,11.9,33.5,0.356,30.4,57.3,0.53,18.8,23.3,0.809,11.2,31.6,42.8,23.9,8.1,4.1,12.8,20.6,115.2,82,19730,41.6,89.8,0.463,12.0,32.7,0.367,29.6,57.1,0.518,19.0,24.8,0.767,11.7,34.1,45.8,23.7,7.1,3.9,13.9,18.8,114.1
13,OKC_2023,22.8,40.0,42.0,44,38,1.09,-0.12,0.96,115.2,114.2,1.0,101.1,0.256,0.369,0.57,0.531,11.2,24.7,0.207,0.547,14.4,72.9,0.222,15534,82,19780,43.0,90.6,0.475,11.8,33.7,0.351,31.2,56.9,0.548,17.2,23.5,0.733,11.9,34.0,45.9,25.6,8.2,5.7,13.4,19.7,115.1,82,19755,42.4,88.7,0.478,11.6,33.6,0.344,30.8,55.2,0.559,17.9,23.0,0.775,10.3,31.1,41.5,26.1,8.0,4.3,13.7,19.8,114.2
14,BRK_2023,28.0,45.0,37.0,43,39,0.85,0.18,1.03,115.0,114.1,0.9,98.3,0.26,0.397,0.598,0.562,12.7,19.6,0.208,0.53,12.2,73.7,0.212,17669,82,19780,42.7,91.3,0.467,12.4,33.0,0.374,30.3,58.2,0.52,17.4,22.0,0.793,12.0,32.8,44.8,27.6,7.2,5.3,13.7,21.5,115.1,82,19780,41.4,87.1,0.476,13.0,37.0,0.351,28.4,50.1,0.567,18.4,23.1,0.796,9.5,32.6,42.1,25.9,7.7,5.1,14.7,20.5,114.2
15,LAL_2023,27.9,43.0,39.0,42,40,0.57,-0.15,0.43,114.5,113.9,0.6,101.3,0.299,0.351,0.582,0.542,12.3,22.8,0.232,0.535,10.9,76.3,0.171,18614,82,19830,41.6,87.2,0.477,12.9,33.8,0.381,28.8,53.4,0.539,18.9,24.2,0.781,9.9,33.9,43.8,24.2,7.2,4.5,14.4,19.7,115.0,82,19855,41.1,86.7,0.474,12.7,35.3,0.358,28.4,51.4,0.553,19.3,25.0,0.771,11.7,34.0,45.7,25.4,6.8,5.4,16.4,20.0,114.2
16,LAC_2023,29.7,44.0,38.0,42,40,0.5,-0.19,0.31,115.0,114.5,0.5,98.0,0.278,0.387,0.588,0.551,12.8,22.9,0.217,0.543,11.7,76.6,0.195,17574,82,19730,42.0,86.3,0.487,13.0,34.3,0.378,29.1,52.0,0.559,17.9,22.4,0.8,8.3,32.8,41.1,25.9,7.2,6.3,13.9,21.4,115.0,82,19830,41.4,88.4,0.469,12.6,34.7,0.364,28.8,53.7,0.536,18.9,24.6,0.769,10.5,31.8,42.3,25.1,7.7,3.9,14.0,18.0,114.4
17,ATL_2023,24.9,41.0,41.0,42,40,0.29,0.02,0.32,116.6,116.3,0.3,100.7,0.244,0.331,0.579,0.541,11.2,25.1,0.2,0.552,12.4,75.8,0.206,17556,82,19730,40.9,86.4,0.474,13.0,35.7,0.365,27.9,50.7,0.55,19.9,24.9,0.796,9.6,31.5,41.0,24.5,6.8,4.6,14.6,20.3,114.8,82,19830,42.4,89.5,0.474,12.4,33.8,0.365,30.0,55.6,0.539,17.5,22.6,0.771,10.4,33.3,43.7,25.3,7.9,4.2,13.2,19.8,114.5
18,DAL_2023,27.8,38.0,44.0,41,41,0.07,-0.22,-0.14,116.8,116.7,0.1,96.6,0.298,0.487,0.599,0.565,11.4,18.0,0.225,0.549,11.9,75.5,0.226,20178,82,19755,41.4,88.3,0.469,13.4,36.4,0.367,28.0,51.8,0.54,18.4,23.4,0.79,10.0,30.9,40.9,26.6,7.6,5.7,14.7,20.9,114.6,82,19955,41.4,89.5,0.462,13.2,37.1,0.357,28.2,52.5,0.537,18.8,24.1,0.782,10.3,32.4,42.7,25.5,6.1,4.6,12.9,21.0,114.8
19,MIN_2023,25.8,42.0,40.0,41,41,-0.04,-0.18,-0.22,113.7,113.8,-0.1,101.0,0.271,0.381,0.592,0.56,13.6,21.5,0.205,0.54,13.3,74.3,0.225,16769,82,19880,41.9,87.0,0.482,10.5,30.5,0.346,31.4,56.5,0.555,20.2,26.0,0.775,9.7,34.9,44.7,24.7,6.3,4.5,13.8,17.5,114.5,82,19830,42.3,88.7,0.477,12.0,33.7,0.357,30.2,55.0,0.55,18.7,23.6,0.795,10.7,34.7,45.5,25.5,6.9,5.7,14.1,20.0,115.3
20,MIA_2023,27.7,44.0,38.0,40,42,-0.32,0.18,-0.13,113.0,113.3,-0.3,96.3,0.27,0.408,0.574,0.53,12.4,22.8,0.224,0.561,14.5,77.7,0.198,19688,82,19755,42.6,87.9,0.485,11.4,32.1,0.356,31.2,55.8,0.559,17.8,22.7,0.785,9.5,34.6,44.1,25.7,6.9,5.2,14.3,19.0,114.4,82,19755,42.9,90.8,0.473,12.1,33.1,0.366,30.8,57.6,0.534,17.7,22.1,0.798,10.9,32.6,43.5,25.1,7.2,5.0,12.4,19.6,115.6
21,UTA_2023,26.5,37.0,45.0,39,43,-0.94,-0.09,-1.03,115.8,116.7,-0.9,100.5,0.265,0.421,0.584,0.547,13.3,26.8,0.209,0.541,10.9,75.2,0.205,17762,82,19855,42.1,87.6,0.48,11.0,30.1,0.364,31.1,57.5,0.541,19.3,24.4,0.793,10.6,33.2,43.7,25.9,8.3,4.1,14.6,20.5,114.4,82,19855,43.1,88.8,0.486,11.8,33.0,0.356,31.4,55.8,0.562,18.3,22.8,0.803,10.4,33.0,43.4,25.6,7.4,5.0,13.9,19.4,116.3
22,WAS_2023,26.2,35.0,47.0,38,44,-1.21,0.15,-1.06,114.4,115.6,-1.2,98.6,0.258,0.365,0.585,0.55,12.7,22.6,0.202,0.54,11.0,76.1,0.194,17329,82,19830,42.1,85.9,0.49,11.9,32.7,0.365,30.2,53.1,0.568,17.6,23.3,0.755,9.0,32.2,41.1,25.7,7.9,5.3,15.1,21.2,113.7,82,19930,42.7,88.1,0.485,11.4,32.4,0.352,31.3,55.7,0.562,19.9,25.5,0.781,10.4,35.4,45.7,25.5,6.5,3.9,13.4,22.3,116.7
23,ORL_2023,23.1,34.0,48.0,35,47,-2.56,0.17,-2.39,111.6,114.2,-2.6,99.3,0.29,0.361,0.573,0.532,13.4,23.8,0.227,0.55,13.1,77.7,0.211,17766,82,19905,42.7,87.1,0.49,10.4,29.0,0.361,32.2,58.1,0.555,17.7,21.9,0.809,8.5,34.0,42.5,24.5,7.9,4.5,13.4,19.0,113.5,82,19805,42.9,90.6,0.473,12.3,34.1,0.361,30.5,56.5,0.54,18.6,24.0,0.776,11.1,31.9,43.0,24.7,7.7,4.9,12.4,20.2,116.7
24,IND_2023,24.5,35.0,47.0,33,49,-3.18,0.28,-2.91,114.6,117.7,-3.1,101.1,0.265,0.413,0.581,0.545,13.0,23.4,0.209,0.554,13.0,72.2,0.229,15648,82,19805,40.5,88.0,0.46,12.3,35.9,0.344,28.1,52.1,0.54,19.7,23.7,0.831,10.0,31.9,41.9,24.6,8.2,3.1,13.9,19.1,113.0,82,19830,43.3,87.9,0.492,12.3,33.1,0.373,31.0,54.9,0.564,17.9,22.7,0.787,9.6,32.2,41.7,26.4,7.2,4.1,14.1,20.6,116.8
25,POR_2023,25.1,33.0,49.0,31,51,-4.01,0.05,-3.96,114.8,118.8,-4.0,98.6,0.289,0.413,0.589,0.549,13.1,22.4,0.23,0.563,12.1,74.9,0.217,18716,82,19780,40.6,86.4,0.47,10.8,31.2,0.346,29.8,55.3,0.539,19.6,25.0,0.784,10.2,33.1,43.3,23.3,7.4,4.7,15.1,20.2,111.6,82,19755,42.6,88.0,0.485,12.2,32.8,0.373,30.4,55.2,0.551,20.2,25.2,0.8,11.9,32.7,44.6,26.0,7.8,5.3,14.8,19.9,117.7
26,CHO_2023,25.3,27.0,55.0,26,56,-6.24,0.35,-5.89,109.2,115.3,-6.1,100.8,0.261,0.36,0.55,0.516,12.3,23.8,0.195,0.544,12.5,75.5,0.211,17123,82,19755,40.8,89.4,0.457,10.5,32.1,0.327,30.3,57.3,0.53,19.2,25.5,0.754,13.5,33.1,46.6,22.5,7.4,4.6,16.3,20.6,111.4,82,19730,43.5,88.6,0.491,12.7,33.5,0.379,30.8,55.0,0.559,19.2,24.4,0.787,10.6,33.2,43.7,27.3,7.9,4.3,13.7,20.7,118.8
27,HOU_2023,22.1,22.0,60.0,23,59,-7.85,0.24,-7.62,111.4,119.3,-7.9,99.0,0.285,0.359,0.554,0.516,14.0,30.2,0.215,0.564,11.8,75.8,0.218,16314,82,19805,39.7,87.4,0.454,11.4,32.5,0.351,28.3,54.8,0.516,19.9,25.8,0.771,11.2,31.4,42.6,23.1,7.0,3.8,15.1,22.2,110.7,82,19805,43.2,88.4,0.489,12.0,33.4,0.36,31.2,54.9,0.568,20.4,26.3,0.777,11.0,33.9,44.9,25.8,7.7,5.5,13.6,21.0,118.9
28,DET_2023,24.1,17.0,65.0,22,60,-8.22,0.49,-7.73,110.7,118.9,-8.2,99.0,0.295,0.372,0.561,0.52,13.3,24.9,0.227,0.557,11.9,74.0,0.231,18596,82,19855,42.0,90.3,0.465,10.8,31.4,0.345,31.2,58.9,0.529,15.4,20.7,0.743,11.5,31.1,42.6,26.5,6.8,3.8,14.9,19.4,110.2,82,19755,42.7,88.7,0.482,14.6,39.1,0.374,28.1,49.6,0.567,19.3,24.4,0.794,10.6,31.2,41.8,26.3,8.8,6.2,13.2,20.8,119.3
29,SAS_2023,23.9,22.0,60.0,19,63,-10.04,0.22,-9.82,110.2,120.0,-9.8,101.6,0.229,0.348,0.554,0.525,13.0,25.6,0.17,0.576,12.0,74.9,0.201,15508,82,19830,40.6,89.0,0.457,10.6,32.0,0.33,30.1,56.9,0.528,17.4,23.2,0.749,10.8,33.0,43.8,24.7,7.6,5.1,14.0,19.9,109.2,82,19855,45.0,88.7,0.507,12.3,31.5,0.391,32.6,57.2,0.571,17.8,23.1,0.77,10.4,33.4,43.9,26.1,7.9,5.1,13.5,18.0,120.0
