,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Sun, Apr 17, 2016",2016,4,17,10:30p,False,LAC,L,False,95,115,0,1,L 1
1,"Wed, Apr 20, 2016",2016,4,20,10:30p,False,LAC,L,False,81,102,0,2,L 2
2,"Sat, Apr 23, 2016",2016,4,23,10:30p,True,LAC,W,False,96,88,1,2,W 1
3,"Mon, Apr 25, 2016",2016,4,25,10:30p,True,LAC,W,False,98,84,2,2,W 2
4,"Wed, Apr 27, 2016",2016,4,27,10:00p,False,LAC,W,False,108,98,3,2,W 3
5,"Fri, Apr 29, 2016",2016,4,29,10:30p,True,LAC,W,False,106,103,4,2,W 4
7,"Sun, May 1, 2016",2016,5,1,3:30p,False,GSW,L,False,106,118,4,3,L 1
8,"Tue, May 3, 2016",2016,5,3,10:30p,False,GSW,L,False,99,110,4,4,L 2
9,"Sat, May 7, 2016",2016,5,7,8:30p,True,GSW,W,False,120,108,5,4,W 1
10,"Mon, May 9, 2016",2016,5,9,10:30p,True,GSW,L,True,125,132,5,5,L 1
11,"Wed, May 11, 2016",2016,5,11,10:30p,False,GSW,L,False,121,125,5,6,L 2
