,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Sat, Apr 13, 2019",2019,4,13,10:30p,True,SAS,L,False,96,101,0,1,L 1
1,"Tue, Apr 16, 2019",2019,4,16,9:00p,True,SAS,W,False,114,105,1,1,W 1
2,"Thu, Apr 18, 2019",2019,4,18,9:00p,False,SAS,L,False,108,118,1,2,L 1
3,"Sat, Apr 20, 2019",2019,4,20,5:30p,False,SAS,W,False,117,103,2,2,W 1
4,"Tue, Apr 23, 2019",2019,4,23,9:30p,True,SAS,W,False,108,90,3,2,W 2
5,"Thu, Apr 25, 2019",2019,4,25,8:00p,False,SAS,L,False,103,120,3,3,L 1
6,"Sat, Apr 27, 2019",2019,4,27,10:00p,True,SAS,W,False,90,86,4,3,W 1
8,"Mon, Apr 29, 2019",2019,4,29,10:30p,True,POR,W,False,121,113,5,3,W 2
9,"Wed, May 1, 2019",2019,5,1,9:00p,True,POR,L,False,90,97,5,4,L 1
10,"Fri, May 3, 2019",2019,5,3,10:30p,False,POR,L,True,137,140,5,5,L 2
11,"Sun, May 5, 2019",2019,5,5,7:00p,False,POR,W,False,116,112,6,5,W 1
12,"Tue, May 7, 2019",2019,5,7,10:30p,True,POR,W,False,124,98,7,5,W 2
13,"Thu, May 9, 2019",2019,5,9,10:30p,False,POR,L,False,108,119,7,6,L 1
14,"Sun, May 12, 2019",2019,5,12,3:30p,True,POR,L,False,96,100,7,7,L 2
