,TEAM,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Attend./G,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,opp_G,opp_MP,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF,opp_PTS
0,SAS_2004,27.3,57.0,25.0,62,20,7.22,0.29,7.51,102.2,94.1,8.1,89.2,0.322,0.177,0.511,0.473,14.1,29.5,0.219,0.433,14.8,74.6,0.215,18042,82,19805,43.2,94.0,0.459,6.6,18.9,0.348,36.6,75.1,0.488,19.2,24.1,0.796,15.3,33.0,48.3,25.5,8.5,5.7,13.0,20.9,112.1,82,19755,35.6,87.0,0.409,4.2,13.0,0.327,31.4,74.1,0.423,18.7,25.1,0.744,12.4,33.5,45.9,19.3,8.6,5.2,17.1,25.0,94.1
1,DET_2004,27.4,54.0,28.0,59,23,5.84,-0.81,5.04,102.0,95.4,6.6,87.9,0.328,0.153,0.511,0.461,14.7,30.1,0.247,0.441,15.5,71.8,0.202,21290,82,19780,40.6,87.8,0.462,7.9,19.6,0.401,32.7,68.2,0.48,21.3,26.7,0.795,11.6,32.6,44.2,28.1,9.3,4.3,14.9,20.7,110.3,82,19780,36.4,88.1,0.413,4.9,16.3,0.302,31.4,71.8,0.438,17.8,23.9,0.744,13.5,32.5,46.0,21.6,9.0,5.7,18.1,25.9,95.4
2,IND_2004,27.1,61.0,21.0,58,24,5.76,-0.82,4.93,103.8,97.2,6.6,87.5,0.319,0.203,0.52,0.471,14.1,28.5,0.243,0.459,15.7,73.9,0.218,16545,82,19805,39.6,88.8,0.446,9.7,26.1,0.373,29.9,62.7,0.476,18.4,24.0,0.765,12.2,31.2,43.5,24.0,8.9,5.2,16.0,24.0,107.3,82,19805,37.0,85.6,0.432,4.6,14.0,0.324,32.4,71.5,0.453,18.7,24.9,0.75,12.0,33.6,45.6,22.8,8.1,7.1,18.0,24.8,97.2
3,MIN_2004,29.7,58.0,24.0,57,25,5.49,0.37,5.86,105.9,99.7,6.2,89.0,0.265,0.137,0.528,0.486,12.4,26.7,0.207,0.444,12.9,72.5,0.215,17636,82,19780,39.4,88.1,0.447,5.3,15.2,0.35,34.0,72.9,0.467,22.5,29.0,0.775,12.7,33.2,45.9,24.8,7.3,5.1,14.7,22.1,106.5,82,19705,36.7,85.8,0.427,5.7,16.2,0.35,31.0,69.6,0.445,19.0,24.9,0.761,11.9,33.7,45.5,22.2,8.9,5.1,18.0,23.7,98.0
4,SAC_2004,29.3,55.0,27.0,55,27,5.01,0.4,5.41,110.3,104.9,5.4,92.8,0.305,0.223,0.554,0.507,13.0,26.0,0.242,0.483,13.7,69.8,0.193,17317,82,19755,41.4,89.7,0.462,4.5,12.2,0.363,37.0,77.5,0.477,18.6,23.8,0.781,11.9,36.1,48.1,25.8,7.7,6.3,14.2,23.6,105.9,82,19930,36.1,87.8,0.412,6.3,16.8,0.372,29.9,71.0,0.421,20.4,27.8,0.737,12.4,32.2,44.7,23.2,9.7,4.9,15.1,23.2,99.0
5,DAL_2004,27.4,52.0,30.0,53,29,4.44,0.42,4.86,112.1,107.4,4.7,93.2,0.256,0.201,0.536,0.495,11.1,31.4,0.204,0.498,13.9,71.6,0.214,20136,82,19855,39.7,87.4,0.454,4.8,14.6,0.327,34.9,72.8,0.479,21.4,30.8,0.693,13.1,33.2,46.3,25.5,8.9,5.0,14.8,22.7,105.5,82,19755,37.4,90.5,0.414,5.4,16.1,0.334,32.0,74.3,0.431,19.5,25.8,0.753,13.7,32.8,46.4,23.2,7.5,4.0,15.1,22.6,99.7
6,LAL_2004,29.8,56.0,26.0,52,30,3.9,0.45,4.35,105.5,101.3,4.2,92.3,0.352,0.167,0.522,0.481,12.8,28.1,0.244,0.471,14.3,73.3,0.222,18970,82,19880,39.2,88.0,0.445,5.9,17.4,0.34,33.2,70.6,0.471,20.6,28.3,0.727,13.8,31.5,45.3,25.3,10.5,7.5,16.2,25.1,104.8,82,19980,37.7,88.1,0.428,3.8,12.3,0.307,33.9,75.8,0.447,21.3,28.4,0.747,14.3,36.8,51.2,21.0,8.2,4.6,16.6,22.4,100.4
7,NJN_2004,27.7,47.0,35.0,49,33,2.5,-0.63,1.88,100.8,98.0,2.8,89.4,0.291,0.176,0.515,0.471,14.4,25.9,0.219,0.46,15.7,73.9,0.221,14952,82,19730,39.0,88.1,0.443,4.3,12.8,0.336,34.7,75.3,0.461,21.6,28.1,0.767,14.1,31.1,45.2,23.4,9.7,6.8,16.7,23.5,103.9,82,19855,38.2,87.0,0.44,5.5,16.3,0.337,32.7,70.6,0.464,19.3,25.7,0.749,12.1,33.5,45.6,22.4,8.1,4.0,16.4,26.5,101.3
8,MEM_2004,26.0,50.0,32.0,48,34,2.44,0.52,2.95,104.8,102.2,2.6,91.4,0.322,0.197,0.522,0.479,13.9,29.5,0.234,0.465,15.7,68.4,0.251,15188,82,19805,38.1,87.5,0.435,6.2,17.7,0.351,31.9,69.8,0.457,21.3,27.9,0.764,13.4,34.0,47.3,24.6,10.1,5.7,16.4,23.7,103.8,82,19755,36.7,85.7,0.428,6.0,17.3,0.343,30.8,68.4,0.45,22.3,29.0,0.768,12.3,34.3,46.7,21.1,8.0,6.1,16.7,23.9,101.7
9,HOU_2004,28.3,45.0,37.0,47,35,1.73,0.55,2.28,100.9,99.0,1.9,87.8,0.286,0.227,0.528,0.484,16.4,26.5,0.221,0.447,13.1,74.5,0.233,15629,82,19980,40.4,90.1,0.448,5.3,15.4,0.346,35.1,74.7,0.469,17.6,24.1,0.731,14.5,33.1,47.6,24.6,8.5,6.2,16.9,21.7,103.7,82,19855,37.8,87.5,0.432,6.1,18.2,0.333,31.7,69.2,0.458,20.2,27.2,0.744,13.7,32.9,46.6,24.0,9.3,6.4,17.1,24.1,101.9
10,DEN_2004,25.6,43.0,39.0,44,38,1.07,0.58,1.65,103.9,102.7,1.2,93.3,0.319,0.146,0.517,0.467,14.2,30.5,0.245,0.481,15.6,69.3,0.221,17597,82,19805,37.5,87.7,0.428,4.4,13.6,0.321,33.1,74.0,0.448,24.1,30.7,0.785,15.3,32.2,47.5,22.0,7.9,5.0,17.9,24.2,103.5,82,19880,37.8,86.6,0.436,4.9,14.4,0.338,32.9,72.1,0.456,21.7,28.4,0.764,14.5,33.1,47.7,22.1,8.9,6.1,18.4,25.0,102.2
11,MIL_2004,26.5,41.0,41.0,44,38,1.06,-0.64,0.42,106.5,105.4,1.1,91.6,0.33,0.172,0.528,0.477,12.7,27.6,0.255,0.485,13.3,71.8,0.213,16834,82,19855,38.7,87.7,0.442,5.8,17.3,0.334,32.9,70.4,0.468,19.8,27.3,0.725,13.5,34.1,47.6,22.6,7.8,5.2,16.3,22.8,103.0,82,19830,38.6,87.5,0.441,6.0,17.7,0.341,32.6,69.8,0.467,19.1,25.5,0.75,13.2,33.6,46.8,24.3,8.3,5.8,17.4,23.6,102.4
12,MIA_2004,26.4,42.0,40.0,43,39,0.52,-0.65,-0.13,102.2,101.7,0.5,88.0,0.298,0.211,0.51,0.463,13.5,27.4,0.227,0.463,14.5,73.4,0.26,15239,82,19830,38.7,90.2,0.429,5.7,16.6,0.344,33.0,73.5,0.448,19.6,26.6,0.737,13.4,31.3,44.7,21.1,7.3,4.1,15.0,23.2,102.7,82,19730,39.3,86.8,0.453,4.9,13.8,0.356,34.4,73.1,0.471,19.2,26.3,0.728,13.8,32.1,45.9,25.2,8.7,6.2,18.2,24.7,102.7
