,DATE,YEAR,MONTH,DAY,START_ET,HOME,OPPONENT,OUTCOME,OVERTIME,POINTS_SCORED,OPPONENT_POINTS,CUMULATIVE_W,CUMULATIVE_L,STREAK
0,"Wed, Oct 26, 2016",2016,10,26,7:00p,True,MIA,L,False,96,108,0,1,L 1
1,"Fri, Oct 28, 2016",2016,10,28,7:30p,False,DET,L,False,82,108,0,2,L 2
2,"Sat, Oct 29, 2016",2016,10,29,7:30p,False,CLE,L,False,99,105,0,3,L 3
3,"Tue, Nov 1, 2016",2016,11,1,7:00p,False,PHI,W,False,103,101,1,3,W 1
4,"Thu, Nov 3, 2016",2016,11,3,7:00p,True,SAC,W,False,102,94,2,3,W 2
5,"Sat, Nov 5, 2016",2016,11,5,7:00p,True,WAS,W,False,88,86,3,3,W 3
6,"Mon, Nov 7, 2016",2016,11,7,8:00p,False,CHI,L,False,80,112,3,4,L 1
7,"Wed, Nov 9, 2016",2016,11,9,7:00p,True,MIN,L,False,107,123,3,5,L 2
8,"Fri, Nov 11, 2016",2016,11,11,7:00p,True,UTA,L,False,74,87,3,6,L 3
9,"Sun, Nov 13, 2016",2016,11,13,7:00p,False,OKC,W,False,119,117,4,6,W 1
10,"Mon, Nov 14, 2016",2016,11,14,7:00p,False,IND,L,False,69,88,4,7,L 1
11,"Wed, Nov 16, 2016",2016,11,16,7:00p,True,NOP,W,False,89,82,5,7,W 1
12,"Sat, Nov 19, 2016",2016,11,19,7:00p,True,DAL,W,False,95,87,6,7,W 2
13,"Mon, Nov 21, 2016",2016,11,21,8:00p,False,MIL,L,False,89,93,6,8,L 1
14,"Wed, Nov 23, 2016",2016,11,23,7:00p,True,PHO,L,False,87,92,6,9,L 2
15,"Fri, Nov 25, 2016",2016,11,25,7:00p,True,WAS,L,False,91,94,6,10,L 3
16,"Sun, Nov 27, 2016",2016,11,27,6:00p,True,MIL,L,False,96,104,6,11,L 4
17,"Tue, Nov 29, 2016",2016,11,29,8:30p,False,SAS,W,False,95,83,7,11,W 1
18,"Thu, Dec 1, 2016",2016,12,1,8:00p,False,MEM,L,False,94,95,7,12,L 1
19,"Fri, Dec 2, 2016",2016,12,2,7:00p,False,PHI,W,False,105,88,8,12,W 1
21,"Sun, Dec 4, 2016",2016,12,4,6:00p,False,DET,W,False,98,92,9,12,W 2
22,"Tue, Dec 6, 2016",2016,12,6,7:00p,False,WAS,W,False,124,116,10,12,W 3
23,"Wed, Dec 7, 2016",2016,12,7,7:00p,True,BOS,L,False,87,117,10,13,L 1
24,"Fri, Dec 9, 2016",2016,12,9,7:00p,False,CHO,L,False,88,109,10,14,L 2
25,"Sat, Dec 10, 2016",2016,12,10,7:00p,True,DEN,L,False,113,121,10,15,L 3
26,"Tue, Dec 13, 2016",2016,12,13,7:30p,False,ATL,W,False,131,120,11,15,W 1
27,"Wed, Dec 14, 2016",2016,12,14,7:00p,True,LAC,L,False,108,113,11,16,L 1
28,"Fri, Dec 16, 2016",2016,12,16,7:00p,True,BRK,W,False,118,111,12,16,W 1
29,"Sun, Dec 18, 2016",2016,12,18,6:00p,True,TOR,L,False,79,109,12,17,L 1
30,"Tue, Dec 20, 2016",2016,12,20,7:30p,False,MIA,W,True,136,130,13,17,W 1
31,"Thu, Dec 22, 2016",2016,12,22,7:30p,False,NYK,L,False,95,106,13,18,L 1
32,"Fri, Dec 23, 2016",2016,12,23,7:00p,True,LAL,W,False,109,90,14,18,W 1
33,"Mon, Dec 26, 2016",2016,12,26,7:00p,True,MEM,W,False,112,102,15,18,W 2
34,"Wed, Dec 28, 2016",2016,12,28,7:00p,True,CHO,L,False,101,120,15,19,L 1
35,"Sun, Jan 1, 2017",2017,1,1,6:00p,False,IND,L,False,104,117,15,20,L 2
36,"Mon, Jan 2, 2017",2017,1,2,7:30p,False,NYK,W,False,115,103,16,20,W 1
37,"Wed, Jan 4, 2017",2017,1,4,7:00p,True,ATL,L,False,92,111,16,21,L 1
38,"Fri, Jan 6, 2017",2017,1,6,7:00p,True,HOU,L,False,93,100,16,22,L 2
39,"Sun, Jan 8, 2017",2017,1,8,9:30p,False,LAL,L,False,95,111,16,23,L 3
40,"Wed, Jan 11, 2017",2017,1,11,10:30p,False,LAC,L,False,96,105,16,24,L 4
42,"Fri, Jan 13, 2017",2017,1,13,10:00p,False,POR,W,False,115,109,17,24,W 1
43,"Sat, Jan 14, 2017",2017,1,14,9:00p,False,UTA,L,False,107,114,17,25,L 1
44,"Mon, Jan 16, 2017",2017,1,16,5:00p,False,DEN,L,False,112,125,17,26,L 2
45,"Wed, Jan 18, 2017",2017,1,18,8:00p,False,NOP,L,False,98,118,17,27,L 3
46,"Fri, Jan 20, 2017",2017,1,20,7:00p,True,MIL,W,False,112,96,18,27,W 1
47,"Sun, Jan 22, 2017",2017,1,22,12:00p,True,GSW,L,False,98,118,18,28,L 1
48,"Tue, Jan 24, 2017",2017,1,24,7:00p,True,CHI,L,False,92,100,18,29,L 2
49,"Fri, Jan 27, 2017",2017,1,27,7:30p,False,BOS,L,False,98,128,18,30,L 3
50,"Sun, Jan 29, 2017",2017,1,29,6:00p,False,TOR,W,False,114,113,19,30,W 1
51,"Mon, Jan 30, 2017",2017,1,30,8:00p,False,MIN,L,True,105,111,19,31,L 1
52,"Wed, Feb 1, 2017",2017,2,1,7:00p,True,IND,L,False,88,98,19,32,L 2
53,"Fri, Feb 3, 2017",2017,2,3,7:00p,True,TOR,W,False,102,94,20,32,W 1
54,"Sat, Feb 4, 2017",2017,2,4,7:00p,False,ATL,L,False,86,113,20,33,L 1
55,"Tue, Feb 7, 2017",2017,2,7,8:00p,False,HOU,L,False,104,128,20,34,L 2
56,"Thu, Feb 9, 2017",2017,2,9,7:00p,True,PHI,L,False,111,112,20,35,L 3
57,"Sat, Feb 11, 2017",2017,2,11,9:00p,False,DAL,L,False,80,112,20,36,L 4
58,"Mon, Feb 13, 2017",2017,2,13,7:30p,False,MIA,W,False,116,107,21,36,W 1
59,"Wed, Feb 15, 2017",2017,2,15,7:00p,True,SAS,L,False,79,107,21,37,L 1
60,"Thu, Feb 23, 2017",2017,2,23,7:00p,True,POR,L,False,103,112,21,38,L 2
61,"Sat, Feb 25, 2017",2017,2,25,7:00p,True,ATL,W,False,105,86,22,38,W 1
63,"Wed, Mar 1, 2017",2017,3,1,7:00p,True,NYK,L,False,90,101,22,39,L 1
64,"Fri, Mar 3, 2017",2017,3,3,7:00p,True,MIA,W,False,110,99,23,39,W 1
65,"Sun, Mar 5, 2017",2017,3,5,5:00p,False,WAS,L,False,114,115,23,40,L 1
66,"Mon, Mar 6, 2017",2017,3,6,7:00p,True,NYK,L,False,105,113,23,41,L 2
67,"Wed, Mar 8, 2017",2017,3,8,7:00p,True,CHI,W,False,98,91,24,41,W 1
68,"Fri, Mar 10, 2017",2017,3,10,7:00p,False,CHO,L,False,81,121,24,42,L 1
69,"Sat, Mar 11, 2017",2017,3,11,7:00p,True,CLE,L,False,104,116,24,43,L 2
70,"Mon, Mar 13, 2017",2017,3,13,10:30p,False,SAC,L,False,115,120,24,44,L 3
71,"Thu, Mar 16, 2017",2017,3,16,10:30p,False,GSW,L,False,92,122,24,45,L 4
72,"Fri, Mar 17, 2017",2017,3,17,10:00p,False,PHO,W,False,109,103,25,45,W 1
73,"Mon, Mar 20, 2017",2017,3,20,7:00p,True,PHI,W,True,112,109,26,45,W 2
74,"Wed, Mar 22, 2017",2017,3,22,7:00p,True,CHO,L,False,102,109,26,46,L 1
75,"Fri, Mar 24, 2017",2017,3,24,7:00p,True,DET,W,False,115,87,27,46,W 1
76,"Mon, Mar 27, 2017",2017,3,27,7:30p,False,TOR,L,False,112,131,27,47,L 1
77,"Wed, Mar 29, 2017",2017,3,29,7:00p,True,OKC,L,True,106,114,27,48,L 2
78,"Fri, Mar 31, 2017",2017,3,31,7:30p,False,BOS,L,False,116,117,27,49,L 3
79,"Sat, Apr 1, 2017",2017,4,1,6:00p,False,BRK,L,False,111,121,27,50,L 4
80,"Tue, Apr 4, 2017",2017,4,4,7:00p,False,CLE,L,False,102,122,27,51,L 5
81,"Thu, Apr 6, 2017",2017,4,6,7:00p,True,BRK,W,False,115,107,28,51,W 1
82,"Sat, Apr 8, 2017",2017,4,8,6:00p,True,IND,L,False,112,127,28,52,L 1
84,"Mon, Apr 10, 2017",2017,4,10,8:00p,False,CHI,L,False,75,122,28,53,L 2
85,"Wed, Apr 12, 2017",2017,4,12,8:00p,True,DET,W,False,113,109,29,53,W 1
